frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1380,1624181231.858401060,1624181231.958447456,1385,1384,0,0.352833080,0.416850112,1,0,0,0,1,-6.384219986,10.564531665,-32.541124885,0.002560425,0.063470424,0.997381823,0.034560783,1584,797,0.503156566,0.075179857,0.052941427,0.034527589,0.405092007,93.597469905,1460,0.818317873,226.291022900,414.216158434,554.236913438,0.189405433,0.154993851,0,0,0,1.000000000,0.000002361,0.000002631,0.000009620,0.089202352,-0.288746050,-0.953241134,0.000000003,0.000000005,0.000000013,0.501756529,0.863256567,0.055031672,0.150000000,0.312339371,0.493335128,8.349206775,0.678609468,103.359692884,0,0.194659678,0.156535323,279,251,28,0.176136364,82,0,0,0,0,0,1220,85,241615,509577,181659,0,0,2177951
1381,1624181231.958398581,1624181232.058344841,1385,1385,0,0.374552751,0.442989763,1,0,0,0,1,-6.603243994,10.143745926,-32.550940686,-0.001785922,0.057300878,0.998191916,0.018064284,1572,789,0.501908397,0.079464522,0.058616731,0.036140381,0.416899432,100.825772436,1460,0.824464151,231.216013349,422.827265743,549.674381827,0.192084922,0.158367132,0,0,0,1.000000000,0.000002272,0.000002742,0.000009332,0.092352634,-0.294171228,-0.951280337,0.000000002,0.000000005,0.000000014,0.405650635,0.913075766,0.041715802,0.150000000,0.318093134,0.500853527,8.499182147,0.688275576,102.760357384,0,0.193468806,0.156068814,330,307,23,0.209923664,88,0,0,0,0,0,1153,89,241757,509907,181747,0,0,2179104
1382,1624181232.158393621,1624181232.258374691,1387,1386,0,0.221317325,0.434958041,1,0,1,1,1,-7.039429481,9.404269843,-32.591535080,-0.014797763,0.053218047,0.998470609,-0.002303999,1665,818,0.491291291,0.151347129,0.085230359,0.060723346,0.535554747,110.312983919,1512,0.849727941,279.591187458,451.137249881,554.060209752,0.217616484,0.184914807,0,0,0,1.000000000,0.000002878,0.000003540,0.000013882,0.111689827,-0.232156893,-0.966244565,0.000000003,0.000000004,0.000000017,0.521819740,0.850498845,0.065999047,0.200000000,0.319060534,0.503903493,9.054664251,0.704539020,102.371662126,1,0.190869781,0.154694479,170,144,26,0.102102102,235,471,0,0,29,0,789,706,241854,510077,182453,0,0,2179893
1383,1624181232.258391380,1624181232.358580589,1388,1387,0,0.128188128,0.309278508,1,0,0,0,1,-7.223244253,8.991725031,-32.565723885,-0.013394591,0.049402425,0.998634094,-0.010484818,1642,819,0.498781973,0.140882740,0.108219390,0.062481272,0.460383375,119.102564035,1508,0.823643471,249.753138450,439.124617280,553.176598361,0.201080683,0.165618792,0,0,0,1.000000000,0.000002371,0.000003087,0.000013143,0.121119395,-0.227296325,-0.966264184,0.000000002,0.000000005,0.000000018,0.417943934,0.905326407,0.075544461,0.150000000,0.322789049,0.442824919,9.208082534,0.685332265,103.990210418,0,0.186474015,0.151228743,460,411,49,0.280146163,208,0,0,0,0,0,973,209,242033,510537,182661,0,0,2180866
1384,1624181232.358388901,1624181232.458506346,1389,1388,0,0.502037553,0.737914728,1,0,0,0,1,-7.399375289,8.562293171,-32.549281376,-0.002609831,0.036012308,0.999269760,-0.012500007,1602,801,0.500000000,0.109272665,0.070298334,0.045492630,0.441042954,103.215613945,1471,0.828350367,241.308382722,432.289892736,544.905114294,0.198036694,0.164043768,0,0,0,1.000000000,0.000002309,0.000002961,0.000010940,0.133134334,-0.230993640,-0.963803500,0.000000002,0.000000006,0.000000017,0.508233373,0.855164869,0.101940598,0.100000000,0.331005104,0.352260068,9.251999573,0.650820496,104.041941505,0,0.182757993,0.148279719,455,416,39,0.284019975,140,0,0,0,0,0,1006,141,242256,510992,182801,0,0,2181872
1385,1624181232.458386421,1624181232.558293343,1390,1389,0,0.663670465,0.778437386,1,0,1,1,1,-7.594454537,8.213563640,-32.513655268,0.008536281,0.022553781,0.999652979,-0.010600921,1605,759,0.472897196,0.186549084,0.130193613,0.083432326,0.389742724,108.965890205,1463,0.832156209,251.516746000,445.194710419,520.733077962,0.206594008,0.171918487,0,0,0,1.000000000,0.000002282,0.000002997,0.000010522,0.125544732,-0.197047457,-0.972322385,0.000000001,0.000000003,0.000000018,0.448855915,0.892248446,0.049204454,0.100000000,0.329109296,0.342542227,9.190449553,0.615269915,103.453178011,1,0.180973615,0.147062698,146,128,18,0.090965732,252,431,9,0,29,0,765,694,242303,511138,183484,9,0,2182637
1386,1624181232.558383942,1624181232.658139944,1391,1390,0,0.447954713,0.600955468,1,0,0,0,1,-7.749551327,7.747347097,-32.436401744,0.020911504,0.011443636,0.999664448,-0.010136226,1681,761,0.452706722,0.117386494,0.077880986,0.053196273,0.374031987,97.689635619,1564,0.809258387,244.986932331,468.779169988,551.914015098,0.193561492,0.156641261,0,0,0,1.000000000,0.000002252,0.000002915,0.000009389,0.117068868,-0.215970414,-0.969356312,0.000000002,0.000000005,0.000000015,0.515240178,0.853849232,0.073953011,0.100000000,0.328608462,0.344119093,9.215309638,0.579395386,103.254366103,0,0.179543753,0.145909359,397,361,36,0.236168947,162,0,0,0,0,0,1122,162,242461,511535,183646,9,0,2183759
1387,1624181232.658381462,1624181232.758145809,1392,1391,0,0.100900589,0.172614420,1,0,0,0,1,-7.887443477,7.257866455,-32.299149640,0.033305096,0.002080857,0.999397153,-0.009579725,1720,734,0.426744186,0.132543068,0.092851227,0.067255667,0.349933975,72.693528471,1567,0.810854009,269.998084827,468.075534420,532.534613036,0.212495148,0.172302543,0,0,0,1.000000000,0.000002196,0.000002945,0.000007057,0.094158457,-0.093241811,-0.991181189,0.000000003,0.000000006,0.000000010,0.453213149,0.889766476,0.053976479,0.100000000,0.331456038,0.345233566,9.268140037,0.540900494,101.829900191,0,0.180756786,0.147029689,553,499,54,0.321511628,194,0,0,0,0,0,973,194,242743,512088,183840,9,0,2184732
1388,1624181232.758379221,1624181232.858162880,1393,1392,0,0.165539587,0.281890939,1,0,1,1,1,-8.034064927,6.768637175,-32.257305390,0.040117730,0.000726615,0.999148150,-0.009644400,1649,633,0.383869012,0.159635935,0.105999945,0.073992717,0.357078646,65.544775551,1514,0.786497897,280.096226444,435.506084800,475.155505281,0.235225184,0.185004113,0,0,0,1.000000000,0.000002308,0.000003112,0.000005802,-0.019768669,0.026039921,0.999465418,0.000000001,0.000000005,0.000000009,0.548751000,0.833662275,0.062286047,0.150000000,0.336105073,0.360256716,9.308898658,0.503369263,100.395025812,1,0.183853533,0.149246449,121,102,19,0.073377805,172,446,0,0,33,0,908,620,242785,512209,184458,9,0,2185640
1389,1624181232.858376741,1624181232.958182573,1394,1393,0,0.198669078,0.305091335,1,0,0,0,1,-8.207915531,6.280559345,-32.261277719,0.048568725,-0.013728945,0.998670746,-0.010456417,1585,592,0.373501577,0.125496637,0.074218418,0.054186560,0.287931338,74.166988568,1449,0.780201027,240.431935540,428.147247084,461.932106000,0.212675396,0.165929562,0,0,0,1.000000000,0.000002450,0.000003395,0.000006438,-0.027635883,0.036130897,0.998964872,0.000000002,0.000000007,0.000000013,0.715899437,0.697536327,0.030513432,0.150000000,0.338133819,0.351984529,9.362395554,0.470349217,98.652102609,0,0.186153112,0.151014890,443,395,48,0.279495268,118,0,0,0,0,0,1024,118,243009,512652,184576,9,0,2186664
1390,1624181232.958374262,1624181233.058200359,1395,1394,0,0.205708837,0.304993808,1,0,0,0,1,-8.369622448,5.941029466,-32.212059516,0.051955755,-0.011580452,0.998536493,-0.009558452,1674,651,0.388888889,0.134331398,0.086247786,0.059291895,0.313938172,71.840360232,1543,0.790547560,251.657974955,456.437923143,511.718986274,0.206308333,0.163096549,0,0,0,1.000000000,0.000002348,0.000003296,0.000006258,-0.024493011,0.074804248,0.996897395,0.000000003,0.000000007,0.000000011,0.557169073,0.828496701,0.056176859,0.150000000,0.340722092,0.343844440,9.286808361,0.435067727,97.300733068,0,0.188150010,0.152489425,536,472,64,0.320191159,148,0,0,0,0,0,988,150,243239,513188,184724,9,0,2187652
1391,1624181233.058371782,1624181233.158283710,1396,1395,0,0.331478109,0.497976514,1,0,0,0,1,-8.525878266,5.542211608,-32.148726430,0.060612499,-0.016597160,0.997976728,-0.009649309,1587,604,0.380592313,0.092086154,0.066284281,0.041355984,0.299333062,70.559169303,1468,0.780309799,238.415683132,443.575745951,463.503355768,0.208133364,0.162408503,0,0,0,1.000000000,0.000002422,0.000003234,0.000006279,0.024676068,0.087444936,0.995863683,0.000000003,0.000000006,0.000000012,0.556257097,0.824763299,0.101703208,0.150000000,0.343697594,0.338459183,9.249400228,0.400553889,96.327100407,0,0.190316854,0.154054484,339,310,29,0.213610586,71,0,0,0,0,0,1177,71,243375,513527,184795,9,0,2188829
1392,1624181233.158369303,1624181233.258375406,1397,1396,0,0.536328734,0.587834730,1,0,0,0,1,-8.704099135,5.183653890,-32.136749382,0.078850998,-0.026750548,0.996483236,-0.009385542,1772,624,0.352144470,0.116322955,0.074421528,0.049791302,0.327420656,68.496856310,1625,0.776312909,274.973498942,482.452640085,504.082338528,0.217971979,0.169214461,0,0,0,1.000000000,0.000002438,0.000003078,0.000005863,-0.037040660,-0.033400997,-0.998755407,0.000000002,0.000000005,0.000000009,0.370546844,0.928811815,0.001910217,0.150000000,0.348737465,0.325584664,9.187237956,0.367147850,94.497242526,0,0.193187639,0.156123965,523,462,61,0.295146727,111,0,0,0,0,0,1136,113,243622,514050,184906,9,0,2189965
1393,1624181233.258367062,1624181233.358399868,1397,1397,0,0.545237822,0.605364836,1,0,0,0,1,-8.872120580,4.831490477,-32.068658959,0.097567785,-0.033518447,0.994627059,-0.008605526,1783,578,0.324172743,0.114909234,0.072525619,0.051180810,0.327982350,66.352182967,1645,0.768533056,291.602990780,464.046083510,508.587802659,0.230655343,0.177266256,0,0,0,1.000000000,0.000002446,0.000003076,0.000005679,0.039213223,0.001135578,0.999230221,0.000000002,0.000000007,0.000000010,0.358968359,0.933255489,0.013263077,0.150000000,0.351051990,0.310756481,9.111758404,0.333571707,92.251685475,0,0.196191884,0.158141252,512,454,58,0.287156478,94,0,0,0,0,0,1175,96,243872,514562,185000,9,0,2191140
1394,1624181233.358364582,1624181233.458399534,1399,1398,0,0.468536618,0.522857301,1,0,0,0,1,-9.038408966,4.457588688,-32.054895567,0.118932335,-0.042201014,0.991971900,-0.008119320,1852,544,0.293736501,0.103886638,0.070791735,0.049246127,0.297222952,67.802679011,1694,0.735000759,289.254389484,444.906646736,510.930250290,0.232315809,0.170752296,0,0,0,1.000000000,0.000002438,0.000003307,0.000005796,0.132209791,-0.072245704,0.988585418,0.000000003,0.000000007,0.000000010,0.531787039,0.846647504,0.019762317,0.150000000,0.350831288,0.297427411,9.050134277,0.300022435,90.910586868,0,0.199474338,0.159948591,458,417,41,0.247300216,96,0,0,0,0,0,1298,96,244108,515020,185096,9,0,2192438
1395,1624181233.458362103,1624181233.558419228,1400,1399,0,0.557892096,0.635044773,1,0,0,0,1,-9.227049957,4.109034530,-32.087081461,0.141738980,-0.056230013,0.988279326,-0.007226389,1817,502,0.276279582,0.124314145,0.090788181,0.056881131,0.444448451,65.173255361,1668,0.740798574,300.194799171,443.420441601,492.036779852,0.242944449,0.179972901,0,0,0,1.000000000,0.000002783,0.000003375,0.000005605,0.158853152,-0.057003509,0.985655252,0.000000003,0.000000006,0.000000008,0.701907332,0.710106125,-0.055456188,0.150000000,0.359156990,0.282785628,8.970120065,0.267763899,88.971458895,0,0.203201780,0.162165478,484,428,56,0.266373143,124,0,0,0,0,0,1209,124,244374,515504,185220,9,0,2193647
1396,1624181233.558359623,1624181233.658366203,1401,1400,0,0.380221445,0.443567413,1,0,0,0,1,-9.414407159,3.777285496,-32.039701222,0.159430474,-0.065641476,0.985004833,-0.006212902,1885,457,0.242440318,0.116588458,0.080307032,0.052318123,0.460878065,80.448102619,1708,0.741491038,343.125420053,434.809509886,488.531763047,0.270931263,0.200893103,0,0,0,1.000000000,0.000002996,0.000003701,0.000006757,0.289642989,-0.104313669,0.951433443,0.000000003,0.000000005,0.000000009,0.991688996,0.075452812,-0.104210400,0.150000000,0.369136489,0.265146932,8.888764798,0.232686938,88.150394845,0,0.208739267,0.165725903,550,502,48,0.291777188,95,0,0,0,0,0,1238,97,244694,516054,185315,9,0,2194885
1397,1624181233.658357143,1624181233.758234978,1402,1401,0,0.209179335,0.382066450,1,0,0,0,1,-9.638055221,3.476854114,-32.026290569,0.174261561,-0.075028133,0.981819610,-0.005825913,1913,467,0.244119185,0.135730139,0.111829098,0.073583258,0.866956460,103.843168144,1736,0.734617553,379.367838717,425.814518560,470.113714533,0.297474325,0.218529861,0,0,0,1.000000000,0.000003304,0.000003969,0.000008874,0.358890684,-0.168994382,0.917953363,0.000000004,0.000000004,0.000000007,0.876884726,0.477588929,-0.054607623,0.150000000,0.396929466,0.249337546,8.795094159,0.198223351,88.317487403,0,0.214992687,0.169698243,597,529,68,0.312075274,137,0,0,0,0,0,1178,138,245023,516651,185452,9,0,2196063
1398,1624181233.758354902,1624181233.858159781,1403,1402,0,0.158748725,0.294747636,1,0,1,1,1,-9.882627685,3.203199046,-31.969389226,0.176884112,-0.077434482,0.981167427,-0.005137257,2083,427,0.204992799,0.273325853,0.209316631,0.139669600,0.658509908,96.949197977,1857,0.767173256,421.953616265,461.664549683,541.022569877,0.296182473,0.227223272,0,0,0,1.000000000,0.000003509,0.000004363,0.000011033,0.392738637,-0.211697339,0.894952848,0.000000003,0.000000004,0.000000012,0.621081638,0.781838675,-0.054643249,0.200000000,0.416494279,0.336846426,8.702940431,0.161590808,87.620805561,1,0.221911456,0.174667896,113,79,34,0.054248680,204,1035,0,0,50,18,712,1258,245094,516764,186709,9,0,2196775
1399,1624181233.858352423,1624181233.958210230,1403,1403,0,0.265448833,0.320769201,1,0,1,1,1,-10.120703253,2.936339638,-31.871742030,0.174325020,-0.075392240,0.981782416,-0.005485018,2114,428,0.202459792,0.268657632,0.228594280,0.148591609,0.558320286,111.739756748,1852,0.772890656,423.238893104,477.078646196,531.075956211,0.295683119,0.228530720,0,0,0,1.000000000,0.000003545,0.000004633,0.000012614,0.420369635,-0.215851397,0.881304456,0.000000002,0.000000005,0.000000015,0.586106409,0.810227907,0.003164829,0.250000000,0.428635077,0.370286351,8.623484425,0.125971061,87.465997566,2,0.227868795,0.178881112,100,69,31,0.047303690,231,1074,0,0,50,54,654,1360,245167,516864,188068,9,0,2197429
1400,1624181234.058347464,1624181234.158337116,1404,1404,0,0.310632100,0.490950284,1,0,1,1,1,-10.787630262,2.466073485,-31.791883700,0.159606246,-0.064086499,0.985075677,-0.006684105,1924,404,0.209979210,0.239607135,0.162345993,0.107766378,0.667101856,104.598539611,1722,0.744170669,385.888877018,426.657052490,468.915962416,0.301131762,0.224093425,0,0,0,1.000000000,0.000004734,0.000006512,0.000018423,0.417602627,-0.196120777,0.887211749,0.000000002,0.000000004,0.000000014,0.722469984,0.690153606,-0.041534593,0.300000000,0.441735570,0.366015176,8.968958095,0.096532871,88.016051052,3,0.233455111,0.182336091,111,79,32,0.057692308,170,699,0,0,50,12,932,881,245229,516975,188949,9,0,2198361
1401,1624181234.258342743,1624181234.358303308,1406,1405,0,0.896528498,1.100435792,1,0,1,1,1,-11.488229295,2.120917390,-31.725501319,0.081106914,-0.041781481,0.995807353,-0.006610071,1806,369,0.204318937,0.239335776,0.183427224,0.118513890,0.435935740,65.878587853,1445,0.778491943,337.110089281,377.237448425,410.573320286,0.299674494,0.233294179,0,0,0,1.000000000,0.000005264,0.000006034,0.000013727,0.341975782,-0.205405455,0.916984822,0.000000003,0.000000005,0.000000014,0.625875542,0.779315782,0.030768790,0.350000000,0.442687385,0.355922948,8.893286642,0.069699798,86.268691822,4,0.238834590,0.186082443,103,73,30,0.057032115,198,925,0,0,50,171,408,1295,245309,517078,190243,9,0,2198769
1402,1624181234.358340263,1624181234.458278418,1407,1406,0,1.056620536,1.148898837,1,0,1,1,1,-11.877222828,1.934996661,-31.742165978,0.046907846,-0.018899249,0.998688138,-0.008029688,1746,420,0.240549828,0.222361139,0.138830206,0.105042844,0.464796169,55.894756526,1498,0.781582028,340.654303666,372.634281153,457.521292983,0.290956124,0.227406077,0,0,0,1.000000000,0.000003834,0.000004915,0.000008141,0.232751490,-0.233848920,0.944002874,0.000000003,0.000000006,0.000000010,0.632730730,0.774366450,0.002902552,0.350000000,0.439149456,0.360398021,8.872369892,0.055921473,83.547780453,5,0.242501572,0.188207006,101,75,26,0.057846506,164,881,0,0,50,48,550,1095,245389,517179,191336,9,0,2199319
1403,1624181234.458337784,1624181234.558337450,1408,1407,0,0.912242948,0.986148776,1,0,1,1,1,-12.390258067,1.727552421,-31.619363706,0.022408371,0.001524950,0.999703585,-0.009395831,1550,547,0.352903226,0.210453751,0.144122975,0.086797036,0.525569691,56.564755116,1387,0.794575914,300.076527543,391.944359730,410.055905877,0.272282775,0.216349335,0,0,0,1.000000000,0.000003056,0.000003994,0.000005937,0.024149024,-0.142721200,0.989468283,0.000000002,0.000000005,0.000000010,0.654879142,0.750291482,0.090531767,0.400000000,0.442408772,0.358745228,8.974779982,0.053869694,80.420890007,6,0.246061677,0.190743534,107,85,22,0.069032258,204,599,0,0,39,0,636,807,245456,517286,192139,9,0,2199955
1404,1624181234.558335304,1624181234.658341169,1409,1408,0,0.602068739,0.821280867,1,0,1,1,1,-12.909725857,1.622790252,-31.531968260,-0.001389269,0.019848960,0.999742959,-0.010867578,1405,625,0.444839858,0.165309930,0.124332569,0.072731540,0.350188438,80.901211438,1259,0.805528342,208.194600722,390.878051678,415.087529665,0.205287690,0.165365052,0,0,0,1.000000000,0.000002670,0.000003449,0.000007040,0.092635962,-0.053568360,-0.994258019,0.000000003,0.000000006,0.000000013,0.351756997,0.935949181,0.016313954,0.450000000,0.437866046,0.345068497,9.110694514,0.052560032,79.305169882,7,0.246424226,0.190809598,136,108,28,0.096797153,213,399,0,0,45,0,657,612,245529,517422,192751,9,0,2200612
1405,1624181234.658332825,1624181234.758380175,1410,1409,0,0.417187081,0.458363545,1,0,0,0,1,-13.396870318,1.579325275,-31.499960583,-0.022514945,0.044027265,0.998700992,-0.012288462,1421,726,0.510907811,0.132072601,0.093134572,0.057746902,0.290571282,111.073782909,1268,0.826258504,168.150777575,415.362128589,464.182877358,0.160495804,0.132611023,0,0,0,1.000000000,0.000002448,0.000003173,0.000009416,0.097562715,-0.150397033,-0.983799903,0.000000002,0.000000005,0.000000016,0.274370327,0.961360695,0.022506389,0.400000000,0.432907474,0.351873438,9.103446347,0.056321484,79.410564517,0,0.244119316,0.188844225,418,360,58,0.294159043,192,0,0,0,0,0,809,194,245716,517840,192943,9,0,2201421
1406,1624181234.758330345,1624181234.858407021,1411,1410,0,0.239712886,0.441276080,1,0,0,0,1,-13.838968829,1.505106677,-31.452457837,-0.034318989,0.057885451,0.997637123,-0.013843825,1468,800,0.544959128,0.083145336,0.056756743,0.037360255,0.195098898,122.548907940,1332,0.835582120,153.832511236,473.816255046,485.346617973,0.138214869,0.115489873,0,0,0,1.000000000,0.000002363,0.000003138,0.000011597,0.095666555,-0.208185087,-0.973399651,0.000000002,0.000000006,0.000000017,0.391969207,0.919753317,0.020346424,0.400000000,0.423960820,0.366844796,9.027511974,0.060683693,80.653528133,0,0.241351985,0.186786655,372,324,48,0.253405995,125,0,0,0,0,0,971,125,245917,518212,193068,9,0,2202392
1407,1624181234.858328104,1624181234.958301783,1412,1411,0,0.186319394,0.289581784,1,0,0,0,1,-14.221414553,1.418223496,-31.410281898,-0.039685443,0.074211350,0.996341710,-0.014863988,1509,781,0.517561299,0.099435492,0.063271732,0.044552657,0.217844453,134.215751128,1359,0.834558726,167.061745049,466.749164067,500.354399977,0.147299290,0.122929908,0,0,0,1.000000000,0.000002348,0.000003152,0.000013892,0.108747670,-0.221011136,-0.969189363,0.000000003,0.000000005,0.000000018,0.258482285,0.966015703,0.000754763,0.400000000,0.417356344,0.378265333,8.909524440,0.064409947,83.729639266,0,0.238092192,0.184318023,518,477,41,0.343273691,160,0,0,0,0,0,831,160,246142,518730,193228,9,0,2203223
1408,1624181234.958325624,1624181235.058265448,1413,1412,0,0.077297116,0.143484908,1,0,0,0,1,-14.581423607,1.261574304,-31.395375920,-0.040565066,0.079843119,0.995859868,-0.015578040,1605,903,0.562616822,0.087867096,0.064199296,0.040158009,0.249083651,117.266235490,1450,0.843715644,185.704206953,494.891537986,542.791938657,0.151795060,0.128071867,0,0,0,1.000000000,0.000002298,0.000002713,0.000013101,0.118517143,-0.218066184,-0.968710910,0.000000002,0.000000004,0.000000014,0.273858444,0.961493291,-0.023069531,0.350000000,0.411956594,0.399451802,8.784289916,0.063368929,86.315712263,0,0.233920686,0.181471411,407,356,51,0.253582555,143,0,0,0,0,0,1055,143,246340,519137,193371,9,0,2204278
