frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2263,1624181321.856210709,1624181321.956174612,1,0,0,1,-33.727332773,-17.798239015,-30.160354042,0.021334954,0.002769421,0.894710619,0.446127849,1416,536,0.378531073,0.062538316,0.044926074,0.028759459,0.147292972,102.699637214,519,0.953561178,39.298657887,184.201303598,271.398289638,0.079407551,0.075719957,0.000002821,0.000003631,0.000011054,0.039202574,-0.060252106,-0.997413075,0.000000003,0.000000008,0.000000016,0.711800483,-0.701157465,0.041452151,0.000000000,0.142503616,0.053840213,0.834773319,0.008406812,120.152777548,0,182,169,13,0.128531073,32,0,0,0,0,0,1202,32,369797,753032,493464,476,0,2913181
2264,1624181321.956208467,1624181322.056206465,1,0,0,1,-33.711047696,-17.807808483,-30.157099653,0.020988657,0.003301376,0.894543873,0.446474900,1434,568,0.396094840,0.062832344,0.046169045,0.030739178,0.152425956,100.932926760,549,0.949149608,42.208171782,201.733019945,277.141942925,0.081000840,0.076881916,0.000002659,0.000003423,0.000010652,0.021660659,-0.063713430,-0.997733138,0.000000003,0.000000007,0.000000012,0.839160958,-0.543883027,0.000372566,0.000000000,0.142834325,0.052892687,0.810470092,0.009171923,119.026590223,0,171,165,6,0.119246862,32,0,0,0,0,0,1229,34,369851,753203,493496,476,0,2914410
2265,1624181322.056205988,1624181322.156229734,1,0,0,1,-33.703201919,-17.812334894,-30.154620161,0.021734916,0.002657545,0.894513863,0.446503616,1423,530,0.372452565,0.066085028,0.047855350,0.029843767,0.152080586,103.475399355,512,0.948764112,37.616337872,186.726024610,261.424862879,0.077436961,0.073469410,0.000002737,0.000003586,0.000010846,-0.011781640,-0.076899539,-0.996969234,0.000000003,0.000000008,0.000000016,0.812502951,-0.582078700,0.031989705,0.000000000,0.142937081,0.052376369,0.765746020,0.009002170,118.837281500,0,142,138,4,0.099789178,39,0,0,0,0,0,1242,39,369891,753345,493535,476,0,2915652
2266,1624181322.156203508,1624181322.256205797,1,0,0,1,-33.685077383,-17.826165466,-30.130705328,0.021181426,0.002649406,0.894456555,0.446645049,1458,569,0.390260631,0.065113368,0.042922600,0.028138696,0.141104196,108.509879915,553,0.946353184,39.317188024,203.518871116,280.497251613,0.075128388,0.071097989,0.000002629,0.000003387,0.000010307,0.037557610,0.048523473,0.998115674,0.000000002,0.000000007,0.000000013,0.748967748,-0.660077124,0.057840331,0.000000000,0.142634237,0.051839963,0.753526553,0.008258630,118.518186599,0,138,126,12,0.094650206,45,0,0,0,0,0,1273,47,369942,753483,493580,476,0,2916925
2267,1624181322.256201029,1624181322.356114626,1,0,0,1,-33.675898057,-17.838307066,-30.123998537,0.021017087,0.002667412,0.894485957,0.446593820,1473,580,0.393754243,0.066220940,0.048721312,0.030708032,0.165497603,105.420015660,554,0.947033085,46.937664526,193.758925761,283.959738935,0.089463639,0.084725026,0.000002692,0.000003299,0.000010050,0.028096228,0.071305962,0.997058705,0.000000002,0.000000007,0.000000011,0.823005109,-0.565746104,0.050930699,0.000000000,0.143740778,0.051002471,0.713031572,0.007831282,117.813441999,0,123,116,7,0.083503055,45,0,0,0,0,0,1305,45,369986,753606,493625,476,0,2918230
2268,1624181322.456196308,1624181322.556052685,1,0,0,1,-33.654239622,-17.873912638,-30.120308146,0.019119323,-0.000212332,0.894598693,0.446461180,1510,586,0.388079470,0.071109533,0.052012951,0.033048880,0.142214423,120.499112632,570,0.951341162,40.416387502,206.857921487,294.990153590,0.074532613,0.070905943,0.000003293,0.000004520,0.000013781,0.012011086,-0.065356232,-0.997789706,0.000000002,0.000000008,0.000000014,0.759589973,-0.650344584,0.008659896,0.000000000,0.143957204,0.054933582,0.693929457,0.007233632,116.467286468,0,173,162,11,0.114569536,47,0,0,0,0,0,1286,51,370045,753779,493672,476,0,2919516
2269,1624181322.556193829,1624181322.656084299,1,0,0,1,-33.665673718,-17.896785114,-30.127929406,0.017733721,-0.001630227,0.894577720,0.446557455,1513,595,0.393258427,0.064680284,0.043418370,0.027676136,0.157331274,115.696234918,571,0.946192406,44.187104145,214.041154562,282.047605226,0.081786189,0.077385471,0.000003010,0.000003626,0.000012227,0.060490285,-0.037037449,-0.997481405,0.000000002,0.000000008,0.000000015,0.926739283,-0.375234662,0.018794919,0.000000000,0.144263877,0.054775135,0.678704610,0.006702044,116.483631474,0,149,142,7,0.098479841,34,0,0,0,0,0,1330,34,370094,753928,493706,476,0,2920846
2270,1624181322.656191349,1624181322.756094217,1,0,0,1,-33.667658887,-17.912071777,-30.115875122,0.016658629,-0.004390368,0.894539328,0.446657146,1481,581,0.392302498,0.063723352,0.046528889,0.030764650,0.149074143,108.346382379,556,0.951712293,42.484752973,201.398639115,285.268642794,0.080288367,0.076411426,0.000002783,0.000003406,0.000011357,0.076684756,-0.038861664,-0.996297756,0.000000003,0.000000009,0.000000015,0.704894817,-0.709244474,0.009776191,0.000000000,0.145082008,0.052099198,0.652848906,0.006726128,115.937138892,0,141,133,8,0.095205942,28,0,0,0,0,0,1311,29,370143,754069,493734,476,0,2922157
2271,1624181322.756188869,1624181322.856087446,1,0,0,1,-33.659917740,-17.934902532,-30.102505071,0.016140619,-0.005319328,0.894579878,0.446584848,1492,584,0.391420912,0.065620194,0.047396000,0.031172223,0.166037301,111.803712251,565,0.951756139,44.588936471,214.071839093,279.081443172,0.082918794,0.078918472,0.000002672,0.000003285,0.000010730,0.073731416,-0.030167395,-0.996821753,0.000000002,0.000000008,0.000000012,0.699247204,-0.714788069,0.011461420,0.000000000,0.146661654,0.042275510,0.629074945,0.006687924,115.645939385,0,182,165,17,0.121983914,42,0,0,0,0,0,1267,43,370214,754251,493776,476,0,2923424
2272,1624181322.856186390,1624181322.956143856,1,0,0,1,-33.662499916,-17.948463436,-30.070401557,0.015517638,-0.004849633,0.894408045,0.446956299,1524,599,0.393044619,0.063744868,0.049784259,0.031208854,0.136065953,121.873961815,588,0.947223228,39.256647108,224.351787446,293.358823264,0.070482863,0.066763005,0.000002659,0.000003182,0.000011050,0.045673239,-0.031829237,-0.998449225,0.000000002,0.000000009,0.000000014,0.917810762,-0.396978195,0.005631856,0.000000000,0.146075545,0.041747919,0.620891958,0.006910397,115.226594520,0,200,193,7,0.131233596,31,0,0,0,0,0,1292,32,370277,754451,493807,476,0,2924716
2273,1624181322.956184149,1624181323.056153059,1,0,0,1,-33.653655534,-17.968511483,-30.043177728,0.016027523,-0.003639568,0.894578156,0.446609219,1484,565,0.380727763,0.070508255,0.047108655,0.030598719,0.150637360,115.017444934,549,0.949218866,40.506155184,193.965684395,286.649318124,0.077728863,0.073781703,0.000002655,0.000003418,0.000011206,0.045467306,-0.047329265,-0.997844008,0.000000002,0.000000007,0.000000015,0.839267024,-0.542699939,0.033281215,0.000000000,0.147073325,0.039811068,0.609908297,0.007071224,114.760993448,0,149,141,8,0.100404313,47,0,0,0,0,0,1288,47,370331,754600,493854,476,0,2926004
2274,1624181323.056181669,1624181323.156196356,1,0,0,1,-33.645050919,-17.972406775,-30.025578914,0.016008877,-0.001358780,0.894638022,0.446502721,1485,577,0.388552189,0.064657549,0.044761218,0.028561512,0.177170121,116.757573722,557,0.947938335,47.619114884,202.384387803,277.998150009,0.090187435,0.085492127,0.000002745,0.000003284,0.000011254,0.079891976,-0.016779294,-0.996662294,0.000000002,0.000000008,0.000000012,0.861660792,-0.506772588,0.026874228,0.000000000,0.150049204,0.038864423,0.596158741,0.007159872,114.173565731,0,147,134,13,0.098989899,31,0,0,0,0,0,1307,31,370385,754747,493885,476,0,2927311
2275,1624181323.156179190,1624181323.256124020,1,0,0,1,-33.649214796,-17.977673243,-30.013617458,0.017367562,-0.000110059,0.894868340,0.445992162,1467,569,0.387866394,0.060896334,0.043621851,0.029631746,0.126159290,122.841076336,548,0.942972728,34.134450326,199.052350756,283.562254028,0.066056145,0.062289143,0.000002878,0.000003494,0.000011652,0.055889035,-0.030872090,-0.997959583,0.000000002,0.000000011,0.000000014,0.892357010,-0.451202095,0.010753466,0.000000000,0.148887490,0.041463225,0.574664277,0.007395548,114.880280031,0,142,136,6,0.096796183,30,0,0,0,0,0,1295,30,370441,754889,493915,476,0,2928606
2276,1624181323.256176710,1624181323.356076479,1,0,0,1,-33.649335873,-17.980736106,-29.994657988,0.018859511,0.002376324,0.894899331,0.445863050,1449,548,0.378191856,0.057844988,0.041948231,0.026835476,0.148025491,107.053429639,537,0.948406695,39.901258467,191.900756512,277.492380151,0.078346157,0.074304019,0.000002796,0.000003512,0.000011502,0.063212653,-0.049523992,-0.996770553,0.000000003,0.000000009,0.000000013,0.913266338,-0.407335119,-0.004764067,0.000000000,0.149021028,0.047659661,0.549963116,0.007164602,113.911893870,0,163,156,7,0.112491373,22,0,0,0,0,0,1263,23,370491,755052,493937,476,0,2929869
2277,1624181323.356174231,1624181323.456054449,1,0,0,1,-33.642280016,-17.979380684,-29.991119303,0.019603645,0.003848664,0.894910884,0.445797482,1436,544,0.378830084,0.060621014,0.043865544,0.026943320,0.142894527,118.988457009,520,0.946996034,36.483434833,178.202558225,277.751944709,0.074087376,0.070160452,0.000002789,0.000003657,0.000012228,0.090778524,-0.077068940,-0.992884504,0.000000003,0.000000010,0.000000014,0.785006830,-0.619209587,0.018540875,0.000000000,0.149082522,0.050208527,0.510792501,0.007208062,113.608115806,0,148,137,11,0.103064067,37,0,0,0,0,0,1250,38,370539,755200,493974,476,0,2931119
2278,1624181323.456171751,1624181323.556081533,1,0,0,1,-33.629202374,-17.979820542,-30.005422595,0.018925813,0.004115864,0.894844877,0.445956858,1468,556,0.378746594,0.062481464,0.047610370,0.026522430,0.131428823,109.516751492,536,0.949197480,36.207897362,190.802348306,281.759603542,0.071167538,0.067552047,0.000002821,0.000003781,0.000011569,0.073079854,-0.060166340,-0.995509591,0.000000003,0.000000010,0.000000015,0.864781369,-0.501596435,0.023541453,0.000000000,0.147683605,0.050965299,0.495418419,0.006689596,113.457622858,0,143,137,6,0.097411444,34,0,0,0,0,0,1291,34,370588,755343,494008,476,0,2932410
2279,1624181323.556169510,1624181323.656130075,1,0,0,1,-33.629733136,-17.988772406,-30.015922770,0.019325096,0.004579227,0.894852327,0.445920266,1490,556,0.373154362,0.057581242,0.042803507,0.025827647,0.141332672,119.116461331,536,0.949666353,38.397566838,187.861066000,282.762532194,0.075434126,0.071637252,0.000002731,0.000003605,0.000012253,0.070473985,-0.064811369,-0.995405899,0.000000003,0.000000010,0.000000015,0.837671329,-0.543510933,0.053875880,0.000000000,0.148859782,0.056843923,0.463594512,0.006527418,112.122704086,0,148,138,10,0.099328859,26,0,0,0,0,0,1316,26,370639,755491,494034,476,0,2933726
2280,1624181323.656167030,1624181323.756170273,1,0,0,1,-33.633649726,-17.997979369,-30.024897234,0.019076655,0.004242267,0.894907256,0.445824055,1501,569,0.379080613,0.060037730,0.043230633,0.026473959,0.141814437,112.494069429,548,0.948707116,39.597249033,198.369022406,281.925227994,0.076164448,0.072257754,0.000002727,0.000003498,0.000011889,0.038354402,-0.103929851,-0.993844820,0.000000003,0.000000010,0.000000015,0.773142102,-0.633954995,0.018771109,0.000000000,0.148460217,0.058964529,0.435589169,0.006512794,112.143997668,0,131,123,8,0.087275150,34,0,0,0,0,0,1334,36,370694,755622,494068,476,0,2935060
2281,1624181323.756164551,1624181323.856190681,1,0,0,1,-33.641950553,-18.005295685,-30.029921877,0.018462763,0.003535608,0.895020702,0.445628287,1540,574,0.372727273,0.061776671,0.041922035,0.028180390,0.143961431,113.713479733,554,0.952453615,42.581544225,186.592040816,298.485717507,0.080698936,0.076861993,0.000002681,0.000003617,0.000011445,0.031125045,-0.102612407,-0.994234341,0.000000002,0.000000009,0.000000014,0.867643026,-0.497080916,0.010302533,0.000000000,0.147714953,0.055136189,0.408214589,0.006710371,112.400152167,0,144,138,6,0.093506494,34,0,0,0,0,0,1361,35,370734,755766,494102,476,0,2936421
2282,1624181323.856162071,1624181323.956168413,1,0,0,1,-33.655006089,-18.012767512,-30.031988335,0.018286164,0.003555307,0.894937647,0.445802179,1549,574,0.370561653,0.062776570,0.048128197,0.029036790,0.159460705,108.652838649,561,0.952692095,45.315486888,194.917587938,294.227190529,0.084787382,0.080776269,0.000002648,0.000003635,0.000010679,0.059243790,-0.065628792,-0.996083849,0.000000002,0.000000008,0.000000015,0.865146863,-0.500531658,0.031447805,0.000000000,0.148600463,0.053481849,0.398656585,0.006685991,112.170442259,0,130,124,6,0.083925113,30,0,0,0,0,0,1388,31,370774,755896,494132,476,0,2937809
2283,1624181323.956159592,1624181324.056173563,1,0,0,1,-33.666293957,-18.027083847,-30.027898319,0.017596740,0.001715346,0.894985672,0.445744387,1556,585,0.375964010,0.060167687,0.044564489,0.027163592,0.154016848,106.699577532,568,0.950417663,45.752613084,187.411528395,306.673090932,0.084752608,0.080550375,0.000002614,0.000003663,0.000010137,0.064026386,-0.060370344,-0.996120496,0.000000002,0.000000007,0.000000014,0.676624448,-0.736276856,0.008703312,0.000000000,0.148936657,0.054740752,0.398173962,0.006118060,112.370439275,0,134,128,6,0.086118252,27,0,0,0,0,0,1395,27,370817,756030,494159,476,0,2939204
2284,1624181324.056157351,1624181324.156126499,1,0,0,1,-33.682968236,-18.040263486,-30.015816593,0.016814071,0.001080315,0.895026197,0.445695216,1531,573,0.374265186,0.066127493,0.046537123,0.028665940,0.132339198,116.324455914,558,0.949253864,40.025617481,187.589279694,302.068759122,0.075565136,0.071730497,0.000002656,0.000003958,0.000010662,0.062876489,-0.069782745,-0.995578684,0.000000002,0.000000007,0.000000014,0.827505490,-0.561454538,-0.001861521,0.000000000,0.147932319,0.055320702,0.413230832,0.006183893,113.140015732,0,131,123,8,0.085564990,39,0,0,0,0,0,1361,39,370866,756161,494198,476,0,2940565
2285,1624181324.156154871,1624181324.256065845,1,0,0,1,-33.700481349,-18.056158040,-30.008004492,0.015417237,0.001189481,0.895167151,0.445462306,1497,610,0.407481630,0.063307553,0.043817870,0.027926742,0.166587310,113.170896506,584,0.948622725,49.144344882,207.294699254,297.556627146,0.088708897,0.084151275,0.000002649,0.000003543,0.000010561,0.073368135,-0.049092417,-0.996095905,0.000000002,0.000000007,0.000000012,0.887370173,-0.460914537,0.011487601,0.000000000,0.148657655,0.054704567,0.405097233,0.006479164,113.624790590,0,134,117,17,0.089512358,44,0,0,0,0,0,1319,44,370918,756295,494242,476,0,2941884
2286,1624181324.256152391,1624181324.356015205,1,0,0,1,-33.713618847,-18.073175864,-30.000876103,0.013383943,-0.000676742,0.895314009,0.445233914,1500,577,0.384666667,0.061030083,0.042593491,0.029916268,0.160342900,112.261109321,556,0.953110990,46.474514674,189.640510391,293.814685223,0.087699394,0.083587257,0.000002723,0.000003445,0.000010813,0.077359806,-0.038708380,-0.996251535,0.000000002,0.000000008,0.000000014,0.667721536,-0.744289725,-0.013444559,0.000000000,0.149619590,0.055137292,0.411113963,0.006974431,113.812352060,0,155,144,11,0.103333333,34,0,0,0,0,0,1311,34,370968,756450,494276,476,0,2943195
2287,1624181324.356149912,1624181324.456105947,1,0,0,1,-33.721412950,-18.087978777,-29.997333590,0.012209351,-0.000966561,0.895629733,0.444631734,1484,617,0.415768194,0.060569051,0.042865155,0.028188314,0.137518105,111.335022866,598,0.952298798,41.993156353,215.898445605,311.583079148,0.073740164,0.070222669,0.000002692,0.000003384,0.000010854,0.051318562,-0.049906477,-0.997434584,0.000000003,0.000000009,0.000000014,0.792822270,-0.609175682,0.018380349,0.000000000,0.148220616,0.055009465,0.386375821,0.007896128,114.108102420,0,151,144,7,0.101752022,32,0,0,0,0,0,1300,33,371007,756601,494308,476,0,2944495
2288,1624181324.456147432,1624181324.556046247,1,0,0,1,-33.731797807,-18.094607645,-30.004781244,0.011143636,-0.002585390,0.895686166,0.444539567,1482,588,0.396761134,0.062306699,0.043266086,0.027735018,0.135534646,119.782268071,565,0.947600502,38.391073117,194.592935941,302.410274469,0.071706169,0.067948802,0.000002704,0.000003522,0.000011430,0.059252809,-0.062888176,-0.996260098,0.000000003,0.000000008,0.000000016,0.749930963,-0.658461703,0.063495951,0.000000000,0.147886627,0.046646635,0.374089354,0.008038177,114.072260192,0,137,125,12,0.092442645,50,0,0,0,0,0,1295,50,371049,756738,494358,476,0,2945790
2289,1624181324.556145191,1624181324.656042337,1,0,0,1,-33.744096341,-18.088621517,-29.999489130,0.011707563,-0.002348015,0.895700227,0.444498057,1473,594,0.403258656,0.059015359,0.041827724,0.025674449,0.135870821,117.243940449,574,0.949623377,37.568105277,195.999089385,311.516623570,0.068921703,0.065449661,0.000002663,0.000003554,0.000011453,0.044625347,-0.071849610,-0.996416686,0.000000003,0.000000009,0.000000013,0.735958761,-0.677023229,-0.002061322,0.000000000,0.146813604,0.047684142,0.369186878,0.007995536,114.149645469,0,122,115,7,0.082824168,30,0,0,0,0,0,1319,32,371084,756860,494388,476,0,2947109
2290,1624181324.656142712,1624181324.755986691,1,0,0,1,-33.748730510,-18.087500119,-30.024578626,0.012586860,-0.002700151,0.895820865,0.444228835,1464,601,0.410519126,0.057026720,0.045245242,0.027190908,0.126522444,115.948794154,581,0.947389025,37.900773519,206.611814738,305.920435092,0.068856286,0.065233689,0.000002613,0.000003559,0.000011362,0.040911329,-0.070207140,-0.996693143,0.000000002,0.000000008,0.000000015,0.736556077,-0.676365840,0.003794057,0.000000000,0.145686019,0.050941428,0.367158621,0.008375737,114.529766058,0,145,139,6,0.099043716,24,0,0,0,0,0,1293,26,371129,757005,494412,476,0,2948402
2291,1624181324.756140232,1624181324.856040716,1,0,0,1,-33.757314142,-18.092373176,-30.019237958,0.013706492,-0.002746261,0.895847122,0.444142460,1525,602,0.394754098,0.058556592,0.045028554,0.029031210,0.131720055,137.885987561,589,0.945000716,40.412865153,207.934020155,308.258536221,0.072605950,0.068612674,0.000002610,0.000003372,0.000012772,0.056873691,-0.081006424,-0.995089615,0.000000002,0.000000009,0.000000014,0.722861870,-0.690992460,-0.000369544,0.000000000,0.143970157,0.050574255,0.343435592,0.007715772,115.833879823,0,130,123,7,0.085245902,28,0,0,0,0,0,1366,29,371163,757135,494440,476,0,2949768
2292,1624181324.856137753,1624181324.956130505,1,0,0,1,-33.773797050,-18.098207471,-30.032035887,0.014486270,-0.003089972,0.895747869,0.444315602,1495,578,0.386622074,0.062741398,0.045858693,0.027965192,0.177570433,113.108036688,554,0.953643499,47.818761679,194.023255192,286.476481319,0.090511239,0.086315454,0.000002674,0.000003338,0.000011656,0.082800767,-0.091257454,-0.992379015,0.000000002,0.000000008,0.000000013,0.704560020,-0.709623725,0.005417396,0.000000000,0.146045381,0.050163646,0.330156948,0.007389700,115.395583567,0,142,129,13,0.094983278,27,0,0,0,0,0,1326,27,371212,757277,494467,476,0,2951094
2293,1624181324.956135273,1624181325.056154966,1,0,0,1,-33.784595360,-18.108017297,-30.019939618,0.015644094,-0.003191429,0.895796581,0.444177399,1481,569,0.384199865,0.058906003,0.039956556,0.025349198,0.144179578,125.669863641,538,0.952153665,37.582740029,196.692320261,277.983611327,0.073366723,0.069856394,0.000002855,0.000003332,0.000012602,0.097932775,-0.059720129,-0.993399556,0.000000003,0.000000011,0.000000013,-0.939826762,0.337233710,0.054763873,0.000000000,0.145722492,0.038363594,0.329135101,0.007468169,115.928204502,0,144,137,7,0.097231600,23,0,0,0,0,0,1313,24,371260,757421,494490,476,0,2952407
2294,1624181325.056133032,1624181325.156086683,1,0,0,1,-33.798948966,-18.124728158,-29.998226912,0.016117247,-0.002485574,0.895720140,0.444319128,1470,570,0.387755102,0.060823652,0.040897181,0.025834228,0.143926773,123.228461872,551,0.950875802,40.527375852,191.044850322,292.360340690,0.077352275,0.073552406,0.000002726,0.000003400,0.000012786,0.098890163,-0.060351219,-0.993266563,0.000000003,0.000000010,0.000000014,0.688439540,-0.725293502,-0.000580227,0.000000000,0.144060324,0.035804986,0.346349222,0.006759132,116.251748910,0,120,113,7,0.081632653,36,0,0,0,0,0,1314,36,371304,757541,494526,476,0,2953721
