frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
537,1706584559.072739840,1706584559.172564745,578,577,0,0.144967110,0.254266887,1,0,1,0,1,1,18.318816155,-3.443774533,-0.141976533,-0.026307089,0.002910328,-0.056739169,0.998038142,1074,496,0.461824953,0.031828862,0.021066222,0.013549049,0.162969428,50.944631326,817,0.877841535,44.789257863,272.971090381,399.436185924,0.062450466,0.054821613,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005066,0.000007158,0.000010490,0.853500003,-0.401691487,-0.331936280,0.000000015,0.000000033,0.000002198,0.987179122,-0.158700535,0.017074018,1.000000000,0.150338371,0.084567119,1.508521713,0.112463010,53.499751512,20,0.063525143,0.056218309,39,38,1,0.036312849,12,0,0,0,0,0,0,1023,12,6780,25588,7836,0,0,0,627294
538,1706584559.172576904,1706584559.272409201,579,578,0,0.168284754,0.225112357,1,0,1,0,1,1,18.398269920,-3.461127397,-0.125889468,-0.024971732,0.001222700,-0.062902529,0.997706465,1123,530,0.471950134,0.035973904,0.021654442,0.015692230,0.139286066,59.061964740,860,0.883594593,49.319657126,283.107787349,427.463905595,0.064903564,0.057348439,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004698,0.000006950,0.000011014,0.905817247,-0.323049403,-0.274106180,0.000000012,0.000000023,0.000001957,0.988966427,-0.147509213,0.013654207,1.000000000,0.150131425,0.084986059,1.516629282,0.116464426,53.587209047,20,0.063628051,0.056276150,26,26,0,0.023152271,9,0,0,0,0,0,0,1088,9,6785,25614,7845,0,0,0,628382
539,1706584559.272421122,1706584559.372242451,580,579,0,0.191244685,0.218996106,1,0,1,0,1,1,18.473178712,-3.487878077,-0.130240332,-0.021001405,-0.000325867,-0.069273313,0.997376580,1195,571,0.477824268,0.038274949,0.023141558,0.015372476,0.198524786,54.106925551,923,0.882649943,60.736523781,302.115257124,451.834116418,0.074552075,0.065803384,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004371,0.000006260,0.000009499,0.881281506,-0.329693861,-0.338592477,0.000000010,0.000000019,0.000002095,0.991386146,-0.130606717,0.009767036,1.000000000,0.151426096,0.087309876,1.512547228,0.125055559,53.740970389,20,0.063836205,0.056442715,45,41,4,0.037656904,12,0,0,0,0,0,0,1138,12,6792,25659,7857,0,0,0,629520
540,1706584559.373052835,1706584559.472172976,581,580,0,0.170990803,0.238062486,1,0,1,0,1,1,18.565634869,-3.505911545,-0.133309312,-0.022430864,-0.001439285,-0.076841317,0.996789946,1208,557,0.461092715,0.032659289,0.020308936,0.013828234,0.203449568,54.413024714,939,0.877399103,62.255581813,308.867061643,452.755114620,0.075564101,0.066299874,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004530,0.000006335,0.000009016,0.855457763,-0.333465024,-0.396223541,0.000000010,0.000000024,0.000002010,0.993155432,-0.116454152,0.008984384,1.000000000,0.155004978,0.086453031,1.507024511,0.139896184,53.503112932,20,0.064740718,0.057203363,46,34,12,0.038079470,12,0,0,0,0,0,0,1150,12,6812,25705,7869,0,0,0,630670
541,1706584559.472883940,1706584559.570907831,582,581,0,0.188378616,0.226504215,1,0,1,0,1,1,18.658135815,-3.529463005,-0.130203408,-0.026959216,-0.003949874,-0.083331834,0.996149288,1244,587,0.471864952,0.037326966,0.024355577,0.016516868,0.175658294,61.588852517,962,0.881769668,61.406431622,319.746902907,467.109086399,0.072390843,0.063832050,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004219,0.000005825,0.000009164,0.845022636,-0.390952681,-0.364818786,0.000000008,0.000000016,0.000002046,0.993842741,-0.110799099,-0.000408206,1.000000000,0.157850033,0.079779895,1.517594021,0.145413526,53.747588512,20,0.065828893,0.058145681,55,52,3,0.044212219,15,0,0,0,0,0,0,1174,15,6827,25760,7884,0,0,0,631844
542,1706584559.572716713,1706584559.669610739,583,582,0,0.211774556,0.286680734,1,0,1,0,1,1,18.735272487,-3.537001788,-0.132153134,-0.029713114,0.001614854,-0.089157960,0.995572891,1350,614,0.454814815,0.035790227,0.024179666,0.015028532,0.169868211,62.040664395,1032,0.883611625,59.838506735,353.267367695,498.781322544,0.065620514,0.057983049,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003974,0.000005632,0.000009090,0.873387789,-0.368211595,-0.318769497,0.000000008,0.000000015,0.000001617,0.995609809,-0.092846399,0.011859802,1.000000000,0.158821020,0.073332315,1.518641918,0.153315934,54.086530742,20,0.066077455,0.058349748,70,69,1,0.051851852,12,0,0,0,0,0,0,1268,12,6850,25830,7896,0,0,0,633112
543,1706584559.672568083,1706584559.772412062,584,583,0,0.231556419,0.301112232,1,0,1,0,1,1,18.831890061,-3.553451148,-0.129313136,-0.031096279,0.003525256,-0.096808260,0.994810914,1371,628,0.458059810,0.037104203,0.024025996,0.014588492,0.200614359,55.095717837,1015,0.875647870,61.564976415,343.623096622,483.594514870,0.069268882,0.060655149,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004076,0.000005486,0.000008685,0.851824732,-0.401191278,-0.336808825,0.000000009,0.000000015,0.000001788,0.997040580,-0.076067188,0.011129475,1.000000000,0.160708211,0.074463488,1.528214144,0.160366094,53.886254912,20,0.066075630,0.058317562,46,45,1,0.033552152,11,0,0,0,0,0,0,1314,11,6858,25876,7907,0,0,0,634426
544,1706584559.772423983,1706584559.872251272,585,584,0,0.222635554,0.286566167,1,0,1,0,1,1,18.923418883,-3.576276234,-0.123386469,-0.038084116,0.006473954,-0.105573843,0.993660833,1432,675,0.471368715,0.037951847,0.026674552,0.017365855,0.234663121,60.056249072,1070,0.878945652,77.615786537,356.965545749,505.890515279,0.082528559,0.072538118,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003798,0.000005264,0.000007505,0.848065381,-0.359917027,-0.388902100,0.000000006,0.000000013,0.000001753,0.998043044,-0.060989555,0.013796987,1.000000000,0.166169984,0.071464565,1.539527312,0.175794634,53.872665306,20,0.067375117,0.059449986,66,63,3,0.046089385,12,0,0,0,0,0,0,1354,12,6872,25942,7919,0,0,0,635780
545,1706584559.873062372,1706584559.972220659,586,585,0,0.183682375,0.216311873,1,0,1,0,1,1,19.000620246,-3.597407554,-0.127833595,-0.032416354,0.008038574,-0.112348511,0.993107433,1399,626,0.447462473,0.037757593,0.026892952,0.016553184,0.250922537,63.714395731,1076,0.881548361,75.364502326,368.002667276,505.178867122,0.079452656,0.070041359,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003994,0.000005239,0.000007372,0.811981465,-0.366619034,-0.454176820,0.000000006,0.000000014,0.000001730,0.998542994,-0.050713990,0.018438563,1.000000000,0.171936955,0.072776762,1.547241309,0.185342614,54.345639613,20,0.068315584,0.060243193,51,47,4,0.036454610,11,0,0,0,0,0,0,1337,11,6884,25993,7930,0,0,0,637117
546,1706584559.972894192,1706584560.071223259,587,586,0,0.215528424,0.264921447,1,0,1,0,1,1,19.081660077,-3.624506130,-0.124081507,-0.027105658,0.011462913,-0.119960682,0.992342340,1401,673,0.480371163,0.039385461,0.026656807,0.017560613,0.232436195,55.012611071,1072,0.887169761,75.300430015,362.045879983,513.699673611,0.079176434,0.070242938,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003855,0.000005078,0.000006980,0.836179104,-0.368489774,-0.406226282,0.000000007,0.000000012,0.000001941,0.998916078,-0.037428147,0.027673150,1.000000000,0.175947910,0.076020987,1.558530516,0.190350539,54.525898415,20,0.069234232,0.061083754,65,61,4,0.046395432,12,0,0,0,0,0,0,1324,12,6899,26058,7942,0,0,0,638441
547,1706584560.072745085,1706584560.172579050,588,587,0,0.172715384,0.225386602,1,0,1,0,1,1,19.162350660,-3.649145648,-0.125814638,-0.027518313,0.011222388,-0.127062437,0.991449413,1327,616,0.464204974,0.043326920,0.029591023,0.018595645,0.232001181,61.215594380,1020,0.875420555,68.496655667,343.436803085,480.995507726,0.076710084,0.067153584,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003953,0.000005269,0.000007580,0.804577209,-0.394684050,-0.443711635,0.000000007,0.000000011,0.000001842,0.999316875,-0.023713917,0.028344903,1.000000000,0.180098730,0.087760886,1.564851872,0.201104733,54.978175675,20,0.069857035,0.061613212,69,60,9,0.051996986,14,0,0,0,0,0,0,1244,14,6924,26127,7956,0,0,0,639685
548,1706584560.172592163,1706584560.272402763,589,588,0,0.252078790,0.322379566,1,0,1,0,1,1,19.224756530,-3.668707995,-0.125821414,-0.038107561,0.011943637,-0.135229980,0.990009099,1360,628,0.461764706,0.039622053,0.024586963,0.017031243,0.249534206,56.881540587,1036,0.880231863,72.808787213,351.792851192,487.318571631,0.079841182,0.070278752,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004022,0.000005566,0.000007239,0.837847774,-0.300481392,-0.455765335,0.000000007,0.000000015,0.000001862,0.999517221,-0.011435310,0.028888744,1.000000000,0.185500890,0.086904979,1.553254196,0.207972573,55.096438708,20,0.070493583,0.062175202,68,64,4,0.050000000,23,0,0,0,0,0,0,1269,23,6939,26195,7979,0,0,0,640954
549,1706584560.272427559,1706584560.372249603,590,589,0,0.273549424,0.337199684,1,0,1,0,1,1,19.302625660,-3.689146243,-0.120779182,-0.048132056,0.010953463,-0.143471791,0.988422568,1392,650,0.466954023,0.037139234,0.021545867,0.015098015,0.235211829,54.847386091,1079,0.879796936,71.579930793,354.001907086,523.719056045,0.075402785,0.066339139,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003798,0.000005257,0.000007244,0.819304781,-0.441450694,-0.365870142,0.000000008,0.000000010,0.000001889,0.999785002,0.001476451,0.020682588,1.000000000,0.190201225,0.085703407,1.568587039,0.218929146,55.019536513,20,0.070995240,0.062605090,81,75,6,0.058189655,19,0,0,0,0,0,0,1292,19,6965,26276,7998,0,0,0,642246
550,1706584560.373059034,1706584560.472876787,591,590,0,0.127262424,0.242643014,1,0,1,0,1,1,19.382839385,-3.716396359,-0.119247782,-0.049626952,0.011108493,-0.147638751,0.987733044,1338,636,0.475336323,0.036351360,0.023363368,0.015603992,0.254741813,53.537011420,1027,0.885774566,75.577719466,339.204956473,494.907803674,0.083080697,0.073590769,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003850,0.000005247,0.000007026,0.800241217,-0.425928214,-0.422136413,0.000000007,0.000000012,0.000001873,0.999498674,0.017783715,0.026194277,1.000000000,0.194347596,0.083586464,1.574388180,0.226032829,55.303185013,20,0.071830840,0.063328083,73,70,3,0.054559043,17,0,0,0,0,0,0,1248,17,6985,26349,8015,0,0,0,643494
551,1706584560.472888947,1706584560.572715282,592,591,0,0.223037266,0.285832312,1,0,1,0,1,1,19.460720279,-3.761941761,-0.126431886,-0.045904225,0.007172942,-0.153151428,0.987109918,1369,612,0.447041636,0.036349161,0.019745443,0.014051506,0.226739356,52.059715212,1025,0.879151043,69.011055784,318.838465194,513.280297793,0.076582812,0.067327859,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003936,0.000005581,0.000007245,0.788354177,-0.421987886,-0.447687296,0.000000009,0.000000018,0.000001763,0.999460623,0.027159299,0.018461736,1.000000000,0.199688072,0.083461134,1.592391774,0.230518946,55.227630465,20,0.072662251,0.064054030,71,67,4,0.051862673,23,0,0,0,0,0,0,1275,23,7008,26420,8038,0,0,0,644769
552,1706584560.572727919,1706584560.672573805,593,592,0,0.147083828,0.235375077,1,0,1,0,1,1,19.530379621,-3.790512040,-0.123123039,-0.042159282,0.004465719,-0.157263595,0.986646246,1316,610,0.463525836,0.036578341,0.024217108,0.016361074,0.212129929,52.065919803,995,0.891993016,66.431391493,313.241331329,507.860328501,0.074849485,0.066765218,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004076,0.000005663,0.000007415,0.856159429,-0.370751431,-0.359908889,0.000000009,0.000000018,0.000001753,0.998977632,0.042031452,0.016644735,1.000000000,0.201920263,0.082515777,1.579842330,0.238463480,55.490255939,20,0.072974469,0.064366076,66,64,2,0.050151976,8,0,0,0,0,0,0,1242,8,7022,26486,8046,0,0,0,646011
553,1706584560.672585011,1706584560.771809340,594,593,0,0.178289406,0.270124432,1,0,1,0,1,1,19.618015768,-3.813824104,-0.122642026,-0.041160875,0.009255215,-0.160881343,0.986071659,1227,577,0.470252649,0.038407029,0.026472271,0.016584239,0.186887350,53.244463865,947,0.882944000,53.342643341,297.814055098,484.991269088,0.063795698,0.056328029,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004201,0.000005811,0.000008002,0.906651589,-0.324151379,-0.270016258,0.000000010,0.000000016,0.000002119,0.998742540,0.043218268,0.025407071,1.000000000,0.204640808,0.079522278,1.600580289,0.238838527,55.472285003,20,0.072936173,0.064320754,61,55,6,0.049714751,9,0,0,0,0,0,0,1157,9,7036,26547,8055,0,0,0,647168
554,1706584560.772446394,1706584560.870549679,595,594,0,0.139640904,0.197692964,1,0,1,0,1,1,19.694208122,-3.838804075,-0.117358902,-0.041421774,0.006594531,-0.164781496,0.985437876,1245,563,0.452208835,0.036704673,0.021944140,0.014722753,0.201306072,50.964906425,938,0.885069490,59.604444822,301.469619828,469.121116953,0.071795701,0.063544184,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004128,0.000005997,0.000008622,0.851572884,-0.369868022,-0.371512139,0.000000012,0.000000021,0.000002094,0.998488607,0.050325501,0.022087229,1.000000000,0.206694047,0.078732545,1.599132927,0.236708865,55.602466981,20,0.073318146,0.064663198,53,50,3,0.042570281,13,0,0,0,0,0,0,1179,13,7050,26600,8068,0,0,0,648347
555,1706584560.873081207,1706584560.969311476,596,595,0,0.156268045,0.219151382,1,0,1,0,1,1,19.767629722,-3.887595764,-0.122670110,-0.034278525,0.006129724,-0.167688517,0.985224832,1194,582,0.487437186,0.039093013,0.025870820,0.016341454,0.211448520,52.633494213,906,0.882161531,59.812223830,307.867627948,431.558495049,0.074836529,0.066017907,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003879,0.000005768,0.000008214,0.879378960,-0.342416443,-0.330822647,0.000000009,0.000000016,0.000001921,0.998006477,0.057557064,0.025889316,1.000000000,0.209329653,0.064123090,1.610657221,0.232219103,55.630065918,20,0.073858330,0.065133184,39,39,0,0.032663317,12,0,0,0,0,0,0,1143,12,7058,26639,8080,0,0,0,649490
556,1706584560.972917318,1706584561.072731495,597,596,0,0.127701032,0.167001410,1,0,1,0,1,1,19.854856596,-3.928059393,-0.127176142,-0.031878961,0.009298582,-0.170189646,0.984851640,1151,511,0.443961772,0.032187017,0.020512113,0.013758922,0.189282539,58.136125633,890,0.881858758,55.045382143,294.558135903,435.250776443,0.070134524,0.061848744,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004170,0.000006218,0.000009098,0.862691984,-0.379663481,-0.334093073,0.000000009,0.000000021,0.000002284,0.997550721,0.062480159,0.031445007,1.000000000,0.208383768,0.070124107,1.624775750,0.228827487,56.081059729,20,0.073646880,0.064938008,38,36,2,0.033014770,5,0,0,0,0,0,0,1108,5,7065,26677,8085,0,0,0,650598
557,1706584561.072743654,1706584561.172566414,598,597,0,0.097199650,0.162892555,1,0,1,0,1,1,19.937011658,-3.965031481,-0.132639354,-0.031359351,0.012715652,-0.170351105,0.984802216,1202,568,0.472545757,0.034409557,0.022192752,0.014351901,0.200939708,50.809404406,926,0.885213003,60.534960721,297.016732909,462.155547119,0.073849489,0.065372528,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004338,0.000006515,0.000008611,0.848162869,-0.363652356,-0.385196978,0.000000011,0.000000029,0.000001949,0.996808701,0.072330739,0.033773909,1.000000000,0.210282282,0.064390063,1.632129801,0.217135237,56.074298383,20,0.074216831,0.065465554,48,46,2,0.039933444,9,0,0,0,0,0,0,1145,9,7076,26725,8094,0,0,0,651743
558,1706584561.172578335,1706584561.272403002,599,598,0,0.120022187,0.232834089,1,0,1,0,1,1,20.007729827,-3.994305157,-0.129846782,-0.026904568,0.009995653,-0.170349542,0.984965616,1134,541,0.477072310,0.037829976,0.025014120,0.016332654,0.229463159,49.792932604,864,0.880970655,57.468924294,286.514963599,417.174758159,0.075501900,0.066514959,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004287,0.000006052,0.000008427,0.843525274,-0.363563392,-0.395331219,0.000000011,0.000000017,0.000002239,0.997232174,0.063163760,0.039221554,1.000000000,0.214791137,0.063953322,1.629057470,0.204668392,55.610846776,20,0.074746747,0.065923880,37,34,3,0.032627866,13,0,0,0,0,0,0,1084,13,7086,26762,8107,0,0,0,652827
559,1706584561.272416115,1706584561.372246265,600,599,0,0.167447803,0.296477587,1,0,1,0,1,1,20.070661031,-4.027832427,-0.135389201,-0.029923704,0.004889376,-0.172632701,0.984519485,1139,515,0.452151010,0.034129753,0.023524487,0.015660656,0.172785691,55.832686014,886,0.878021828,51.459077370,285.668321106,440.799941006,0.066148951,0.058080223,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004274,0.000006475,0.000009194,0.900219705,-0.310815810,-0.304955760,0.000000011,0.000000026,0.000002062,0.997623275,0.063751116,0.026145678,1.000000000,0.213504182,0.066410554,1.606329201,0.193884859,55.697134800,20,0.074326591,0.065537722,56,56,0,0.049165935,5,0,0,0,0,0,0,1078,5,7094,26818,8112,0,0,0,653905
560,1706584561.373056650,1706584561.472890377,601,600,0,0.148204931,0.236828753,1,0,1,0,1,1,20.141572207,-4.052383746,-0.131457639,-0.028776689,0.003129139,-0.172126454,0.984649478,1182,541,0.457698816,0.034850692,0.021138454,0.013677555,0.200722546,52.621828361,907,0.883300379,56.211957617,302.383043169,442.558442529,0.070163785,0.061975697,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004287,0.000006239,0.000008917,0.909384898,-0.336982443,-0.243848191,0.000000010,0.000000020,0.000002210,0.997323489,0.069559988,0.022522596,1.000000000,0.213367831,0.062117530,1.585970611,0.182155856,55.607574982,20,0.074056576,0.065321513,35,32,3,0.029610829,12,0,0,0,0,0,0,1135,12,7101,26853,8124,0,0,0,655040
561,1706584561.472902536,1706584561.572732210,602,601,0,0.158774279,0.286314020,1,0,1,0,1,1,20.205325751,-4.078060000,-0.133006462,-0.028485607,0.002195860,-0.173094107,0.984490822,1189,560,0.470984020,0.032876179,0.020134225,0.013744160,0.193626867,54.492282506,895,0.881200784,56.128299579,288.836118821,443.710283628,0.071167871,0.062713184,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004179,0.000006276,0.000009026,0.840689105,-0.399276159,-0.365814677,0.000000010,0.000000026,0.000001944,0.997142012,0.072520755,0.021178940,1.000000000,0.214266259,0.067284710,1.577189143,0.172089083,55.252746481,20,0.073995427,0.065265569,52,50,2,0.043734230,18,0,0,0,0,0,0,1119,18,7110,26905,8142,0,0,0,656159
562,1706584561.572743893,1706584561.672569990,603,602,0,0.215718269,0.316493734,1,0,1,0,1,1,20.275752326,-4.119971052,-0.137930699,-0.016208311,0.004295308,-0.172506233,0.984865697,1154,542,0.469670711,0.031695570,0.019657425,0.014176916,0.177286122,56.529205628,888,0.879070465,52.498305265,286.296557628,441.819710253,0.067252530,0.059119713,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004186,0.000006069,0.000009527,0.860452976,-0.369171615,-0.351187977,0.000000011,0.000000018,0.000002206,0.996878050,0.074452687,0.026285938,1.000000000,0.214637155,0.074194552,1.561241848,0.157695319,54.977173543,20,0.074077028,0.065322403,35,35,0,0.030329289,7,0,0,0,0,0,0,1112,7,7114,26940,8149,0,0,0,657271
563,1706584561.672581911,1706584561.772406816,604,603,0,0.174232216,0.320077042,1,0,1,0,1,1,20.354148830,-4.149860262,-0.138997058,-0.019417896,0.002396221,-0.174367036,0.984486333,1136,526,0.463028169,0.035159375,0.023750867,0.015018613,0.179745416,47.658807835,871,0.881802860,49.267403202,274.119076642,444.663811452,0.064146064,0.056564183,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004513,0.000006733,0.000009612,0.867916751,-0.364408717,-0.337530443,0.000000015,0.000000029,0.000002183,0.996692125,0.078680163,0.020352882,1.000000000,0.213593708,0.074885162,1.550631708,0.143564678,54.605328043,20,0.073820887,0.065117854,57,56,1,0.050176056,9,0,0,0,0,0,0,1070,9,7127,26997,8158,0,0,0,658341
564,1706584561.772418737,1706584561.871968985,605,604,0,0.243463000,0.345934891,1,0,1,0,1,1,20.439865451,-4.167292303,-0.131408215,-0.027641534,0.001598148,-0.176195918,0.983965645,1179,533,0.452078032,0.033576692,0.023192589,0.015208965,0.201093659,49.919720664,861,0.881696044,55.964239225,273.253546148,429.922508680,0.073720549,0.064999116,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004444,0.000006507,0.000009263,0.856344661,-0.391430593,-0.336832174,0.000000012,0.000000019,0.000002140,0.996954917,0.076428808,0.015476810,1.000000000,0.211915235,0.076892419,1.558266931,0.133508529,54.098501622,20,0.073380486,0.064740904,46,44,2,0.039016115,10,0,0,0,0,0,0,1123,10,7136,27043,8168,0,0,0,659464
565,1706584561.873065948,1706584561.972861767,606,605,0,0.261734236,0.293715625,1,0,1,0,1,1,20.525458947,-4.208057496,-0.126522036,-0.028281625,0.010096035,-0.178051810,0.983562795,1117,504,0.451208594,0.033692558,0.022467209,0.013946982,0.203149820,49.666039308,855,0.875190216,51.883625693,283.994514028,412.409495197,0.069336473,0.060682603,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004497,0.000006349,0.000009160,0.911732593,-0.277148519,-0.303203525,0.000000012,0.000000019,0.000002479,0.996006862,0.080678189,0.038227756,1.000000000,0.209526599,0.078411558,1.567665245,0.122298724,53.396083801,20,0.072874677,0.064272966,34,34,0,0.030438675,11,0,0,0,0,0,0,1072,11,7143,27077,8179,0,0,0,660536
