frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2189,1624181317.756310463,1624181317.856261969,2194,2193,0,1,0,0,1,-35.281246034,-30.506550595,-29.429358299,0.056093764,-0.019178831,0.886826057,0.458285070,1407,366,0.260127932,0.086210210,0.063782226,0.040152815,0.164784033,94.649812277,1328,0.717836217,199.076914337,297.897890003,456.311691655,0.208832198,0.149907315,0.000003377,0.000006077,0.000012197,-0.008198231,-0.189514298,0.981843735,0.000000004,0.000000010,0.000000014,0.994260708,-0.105929794,0.014984082,0.000000000,0.162026049,0.076999595,3.935780925,0.574463135,116.289591746,0,185,171,14,0.131485430,41,0,0,0,0,0,1179,43,325640,695532,312571,32,0,3032525
2190,1624181317.856308222,1624181317.956162453,2195,2194,0,1,0,0,1,-35.421347304,-30.273317205,-29.413656954,0.050918599,-0.016086366,0.879500205,0.472893132,1373,364,0.265112891,0.079782576,0.055430895,0.034841677,0.161024312,105.956417839,1303,0.723271782,186.670998322,284.962784850,470.789348517,0.198075569,0.143262470,0.000003475,0.000006663,0.000012884,-0.025183490,-0.126882124,0.991598063,0.000000004,0.000000010,0.000000014,0.947333708,-0.320247571,-0.000582144,0.000000000,0.161655843,0.074991928,3.986102373,0.564828674,114.617747389,0,167,154,13,0.121631464,29,0,0,0,0,0,1177,29,325689,695699,312600,32,0,3033702
2191,1624181317.956305742,1624181318.056109190,2196,2195,0,1,0,0,1,-35.545604276,-30.046832001,-29.356918237,0.036432768,-0.006863664,0.871963983,0.488164272,1389,410,0.295176386,0.127350331,0.085417881,0.053264015,0.194131504,101.400336823,1300,0.743044202,201.330913431,300.085656750,464.540892456,0.208426273,0.154869933,0.000003219,0.000006356,0.000011791,-0.001722387,-0.148432847,0.988920989,0.000000003,0.000000008,0.000000011,0.772071807,-0.630889818,0.076701772,0.000000000,0.163525367,0.146921982,4.024108393,0.558285453,112.557576031,0,283,257,26,0.203743701,80,0,0,0,0,0,1025,81,325809,695982,312680,32,0,3034727
2192,1624181318.056303263,1624181318.156105280,2197,2196,0,1,1,1,1,-35.630515514,-29.862781169,-29.364724113,0.009358981,0.013798749,0.865959203,0.499836636,1350,387,0.286666667,0.208114987,0.111345707,0.078590041,0.185810531,106.021827730,1209,0.788052015,183.709781213,321.852188745,447.192915895,0.192819564,0.151951846,0.000003326,0.000006445,0.000012576,-0.015176609,-0.108414711,0.993989900,0.000000003,0.000000011,0.000000013,0.539748030,-0.841043386,0.036305470,0.050000000,0.163539323,0.337787522,4.042094312,0.544795972,110.480802656,1,74,47,27,0.054814815,108,573,0,0,50,6,586,690,325863,696056,313367,32,0,3035313
2193,1624181318.156300783,1624181318.256016254,2198,2197,0,1,1,1,1,-35.663951625,-29.748260312,-29.328888544,-0.027496537,0.042915819,0.860913150,0.506192376,1370,398,0.290510949,0.252174367,0.187922996,0.112084417,0.158939320,135.160263377,1156,0.819858620,170.028881650,373.961763849,403.765918910,0.179401429,0.147083808,0.000003476,0.000006498,0.000015457,0.068771322,0.026245887,-0.997287150,0.000000004,0.000000013,0.000000020,-0.144738770,0.986237578,-0.079913255,0.100000000,0.163847154,0.478745884,4.000345789,0.521738901,109.717064082,2,67,31,36,0.048905109,146,555,0,0,50,84,516,787,325919,696123,314152,32,0,3035829
2194,1624181318.256298304,1624181318.355954409,2198,2198,0,1,1,1,1,-35.757979908,-29.731978910,-29.238087524,-0.057134351,0.058940120,0.855909536,0.510568892,1318,454,0.344461305,0.247445428,0.166549335,0.120233710,0.150959679,184.348003464,1183,0.804366701,157.397633658,383.377823706,410.790349847,0.165409089,0.133049564,0.000003588,0.000005809,0.000018912,0.088888889,-0.085248312,-0.992386765,0.000000002,0.000000011,0.000000018,0.598391065,-0.783104940,0.169336310,0.150000000,0.161567765,0.540565339,3.949819163,0.497010528,113.173958175,3,89,62,27,0.067526555,190,534,0,0,46,0,505,724,325962,696212,314876,32,0,3036334
2195,1624181318.356296062,1624181318.455929041,2200,2199,0,1,1,1,1,-35.909219145,-29.462245090,-29.339757995,-0.086746005,0.073064492,0.851681019,0.511640648,1443,588,0.407484407,0.163594608,0.123227642,0.073832529,0.186316315,176.379802018,1357,0.794650053,176.090699774,441.421150790,460.828270735,0.163297921,0.129764701,0.000003179,0.000004326,0.000020367,0.035543404,-0.254533914,-0.966410447,0.000000003,0.000000008,0.000000011,-0.017169977,0.998941764,-0.042667844,0.200000000,0.163675332,0.530795622,4.121921303,0.467834312,115.485506682,4,63,54,9,0.043659044,193,292,0,0,11,0,894,486,325996,696275,315361,32,0,3037228
2196,1624181318.456293583,1624181318.556233168,2201,2200,0,1,1,1,1,-36.044450487,-29.162186403,-29.410268734,-0.109549978,0.087055961,0.848003536,0.511184961,1605,605,0.376947040,0.169393005,0.131633447,0.070001197,0.138318069,157.753561235,1491,0.790953150,228.686039441,466.773769487,483.851338452,0.193914931,0.153377625,0.000003096,0.000003862,0.000022361,0.030862531,-0.327821828,-0.944235327,0.000000003,0.000000008,0.000000015,0.198223112,-0.977938636,0.065906159,0.250000000,0.162927012,0.521549038,4.270107014,0.436763852,117.970280324,5,107,89,18,0.066666667,194,584,0,0,23,0,720,778,326048,696382,316139,32,0,3037948
2197,1624181318.556291103,1624181318.656329155,2202,2201,0,1,1,1,1,-36.177866061,-28.830367306,-29.488464876,-0.120746944,0.095782914,0.845747129,0.510840095,1609,630,0.391547545,0.169995397,0.132578310,0.077527335,0.144202964,162.680125396,1502,0.805283750,219.059328800,473.072217184,517.404646691,0.181110189,0.145845092,0.000003144,0.000003748,0.000023858,0.071812537,-0.355220207,-0.932020152,0.000000001,0.000000006,0.000000017,0.361231668,-0.928111751,0.090112489,0.300000000,0.161186152,0.514310734,4.463599654,0.404793548,120.277867934,6,86,65,21,0.053449347,196,502,0,0,30,0,825,698,326089,696468,316837,32,0,3038773
2198,1624181318.656288624,1624181318.756383896,2203,2202,0,1,0,0,1,-36.283528510,-28.569777690,-29.492117075,-0.123908771,0.099454797,0.844542177,0.511374492,1649,688,0.417222559,0.140541502,0.098953232,0.058741961,0.214010689,140.880518655,1546,0.804257574,231.547416792,496.389591097,515.445201332,0.186223846,0.149771938,0.000002871,0.000003653,0.000023068,0.078042833,-0.399584405,-0.913368283,0.000000002,0.000000006,0.000000014,0.172437586,-0.984537889,0.030828933,0.300000000,0.163320915,0.499139714,4.567528095,0.375576744,121.284802323,0,563,490,73,0.341419042,164,0,0,0,0,0,921,165,326310,697031,317001,32,0,3039694
2199,1624181318.756286144,1624181318.856516123,2204,2203,0,1,0,0,1,-36.348452726,-28.380718062,-29.510894377,-0.119415400,0.097793540,0.845112208,0.511821983,1663,690,0.414912808,0.109427757,0.073543846,0.044012214,0.243487931,153.688419535,1555,0.793680590,243.911146342,466.586531546,523.675639243,0.197631194,0.156856043,0.000002750,0.000003522,0.000022908,0.062133549,-0.417945025,-0.906345066,0.000000003,0.000000007,0.000000012,-0.219335472,0.974028151,-0.056223774,0.300000000,0.170053685,0.485785284,4.574774538,0.347680235,122.723967659,0,352,312,40,0.211665664,113,0,0,0,0,0,1198,113,326476,697383,317114,32,0,3040892
2200,1624181318.856283903,1624181318.956516743,2205,2204,0,1,0,0,1,-36.421861851,-28.211980655,-29.486776978,-0.108165336,0.092915497,0.846283557,0.513294371,1619,645,0.398394070,0.086957428,0.062770375,0.034724782,0.186192529,135.912560911,1526,0.790896248,192.783803960,485.719724476,528.404145556,0.159733680,0.126332768,0.000002851,0.000003713,0.000022046,0.059475465,-0.427935747,-0.901850135,0.000000003,0.000000007,0.000000015,0.204627133,-0.978349278,0.030990758,0.300000000,0.171716486,0.480518267,4.541144223,0.323834554,124.587783246,0,260,239,21,0.160592959,73,0,0,0,0,0,1285,74,326630,697643,317187,32,0,3042177
2201,1624181318.956281424,1624181319.056463957,2205,2205,0,1,0,0,1,-36.456735837,-28.121359733,-29.491322768,-0.095718721,0.085104526,0.847763316,0.514677089,1546,637,0.412031048,0.081347581,0.059352774,0.037210931,0.180668041,161.617091336,1450,0.789744129,189.362915600,443.938832033,511.827239697,0.165363830,0.130595114,0.000002976,0.000003618,0.000022174,0.051012654,-0.394744653,-0.917373625,0.000000003,0.000000008,0.000000013,0.332048704,-0.942225602,0.044210550,0.300000000,0.172782278,0.478118603,4.433751385,0.301605529,128.002476867,0,220,188,32,0.142302717,59,0,0,0,0,0,1266,60,326744,697863,317246,32,0,3043443
2202,1624181319.056278944,1624181319.156353474,2207,2206,0,1,0,0,1,-36.490786153,-28.076269604,-29.495249906,-0.081594156,0.076879361,0.849190126,0.516050470,1515,560,0.369636964,0.072985674,0.054398648,0.031059838,0.159756415,150.940756734,1423,0.778473145,184.503415017,438.654662548,484.609207639,0.166554309,0.129658057,0.000002972,0.000003983,0.000022097,0.066779405,-0.329874003,-0.941660052,0.000000004,0.000000008,0.000000013,0.496017197,-0.860451548,0.116576471,0.300000000,0.173562411,0.477674005,4.282867303,0.280103986,129.459538866,0,190,164,26,0.125412541,32,0,0,0,0,0,1293,32,326842,698053,317278,32,0,3044736
2203,1624181319.156276464,1624181319.256229639,2208,2207,0,1,0,0,1,-36.521878362,-28.038261660,-29.440590201,-0.065836447,0.068948925,0.850290258,0.517608043,1484,569,0.383423181,0.073163225,0.049442182,0.032780803,0.183515208,153.421294311,1410,0.774005272,167.224372741,444.821770704,479.301290265,0.153227439,0.118598846,0.000002987,0.000004319,0.000022439,0.051272326,-0.327440488,-0.943479664,0.000000004,0.000000009,0.000000013,0.307813244,-0.948443792,0.075533965,0.300000000,0.176480047,0.477629814,4.131704513,0.260103011,131.355700444,0,162,143,19,0.109164420,42,0,0,0,0,0,1280,42,326916,698215,317320,32,0,3046016
2204,1624181319.256273985,1624181319.356081247,2209,2208,0,1,0,0,1,-36.532895324,-28.035128368,-29.396463854,-0.051420298,0.061399405,0.851016549,0.518996049,1476,534,0.361788618,0.070626233,0.052406412,0.033338318,0.172547709,159.391030934,1388,0.765680265,158.658240436,427.940686909,476.165281053,0.149288280,0.114307090,0.000003029,0.000004285,0.000022401,0.037901680,-0.299334453,-0.953395169,0.000000003,0.000000008,0.000000015,0.165967176,-0.984347629,0.059284414,0.300000000,0.178207814,0.478783642,3.951128351,0.239498540,134.050160597,0,167,146,21,0.113143631,36,0,0,0,0,0,1272,37,326988,698382,317356,32,0,3047288
2205,1624181319.356271744,1624181319.456096411,2210,2209,0,1,0,0,1,-36.525101321,-28.047671310,-29.359695849,-0.036922243,0.054470752,0.851857505,0.519623399,1421,527,0.370865588,0.065642091,0.051009150,0.030615309,0.130421228,180.709956887,1347,0.761173265,154.310096557,419.777913279,451.212377584,0.150502329,0.114558349,0.000003059,0.000004424,0.000023935,0.017236166,-0.295104071,-0.955309636,0.000000003,0.000000011,0.000000017,-0.169682454,0.984611333,-0.041813728,0.300000000,0.175939794,0.483918216,3.764313680,0.217416572,138.213269708,0,119,100,19,0.083743842,27,0,0,0,0,0,1274,28,327039,698501,317383,32,0,3048562
2206,1624181319.456269264,1624181319.556050301,2211,2210,0,1,0,0,1,-36.503085030,-28.079751691,-29.323627320,-0.025830433,0.048683539,0.852161596,0.520368442,1393,483,0.346733668,0.064142810,0.048072460,0.031721723,0.134391287,140.587643631,1334,0.753892467,144.013307484,418.729021677,442.950222252,0.143198145,0.107956003,0.000002949,0.000004649,0.000021546,0.024708312,-0.253712113,-0.966964148,0.000000003,0.000000008,0.000000017,0.330214506,-0.942306053,0.054933437,0.300000000,0.173227693,0.489916772,3.580320849,0.194330918,140.190812436,0,129,117,12,0.092605887,26,0,0,0,0,0,1237,27,327080,698630,317409,32,0,3049799
2207,1624181319.556266785,1624181319.656108141,2212,2211,0,1,0,0,1,-36.484479066,-28.127310949,-29.266561177,-0.016462724,0.044370378,0.852494967,0.520588686,1406,440,0.312944523,0.061301170,0.045274125,0.028077519,0.150839711,155.309603561,1338,0.752998107,147.543466913,405.846055308,454.121944524,0.146443462,0.110271649,0.000003289,0.000004755,0.000021202,0.053515355,-0.223483249,-0.973237558,0.000000003,0.000000011,0.000000022,0.513495627,-0.851120068,0.109164421,0.300000000,0.170777606,0.498063659,3.393467768,0.167973408,143.178712369,0,124,112,12,0.088193457,22,0,0,0,0,0,1260,22,327111,698754,317431,32,0,3051059
2208,1624181319.656264305,1624181319.756194830,2213,2212,0,1,0,0,1,-36.452446449,-28.174599733,-29.264391567,-0.008448265,0.039502401,0.852777985,0.520709031,1377,400,0.290486565,0.069372915,0.049282112,0.031542151,0.131549826,145.286374488,1314,0.730901798,135.314987785,393.858148942,431.231825860,0.140893678,0.102979443,0.000003715,0.000005046,0.000020868,0.045816223,-0.198006429,-0.979129372,0.000000003,0.000000011,0.000000022,0.615081264,-0.784840490,0.075501292,0.300000000,0.168593365,0.504151647,3.191270335,0.139751290,145.104770057,0,106,92,14,0.076978940,26,0,0,0,0,0,1245,26,327131,698860,317457,32,0,3052304
2209,1624181319.756261826,1624181319.856189251,2213,2213,0,1,0,0,1,-36.416552960,-28.204927131,-29.228778536,-0.002165481,0.036636647,0.852996782,0.520624200,1438,445,0.309457580,0.063798267,0.053196239,0.033661400,0.130423040,143.390920732,1360,0.739741162,157.851078418,411.772830704,436.424071823,0.156902137,0.116066969,0.000003442,0.000004946,0.000020087,0.041538594,-0.164490906,-0.985503570,0.000000003,0.000000012,0.000000019,0.530355686,-0.843492242,0.085109834,0.300000000,0.166875315,0.515781067,2.977700978,0.107005360,147.541825480,0,97,83,14,0.067454798,15,0,0,0,0,0,1324,17,327166,698957,317472,32,0,3053628
2210,1624181319.856259584,1624181319.956229925,2215,2214,0,1,0,0,1,-36.378037756,-28.249870775,-29.222239077,0.002232094,0.034704102,0.853299140,0.520260724,1431,443,0.309573725,0.068564251,0.054371864,0.032081732,0.188464242,110.904383121,1351,0.730203208,166.997468371,403.414993125,416.092072990,0.169282008,0.123610265,0.000003461,0.000004386,0.000015559,0.017112635,-0.138784102,-0.990174798,0.000000003,0.000000010,0.000000013,0.728638482,-0.677664303,0.099282705,0.300000000,0.168247312,0.521649805,2.772760892,0.073828090,147.789223744,0,102,92,10,0.071278826,26,0,0,0,0,0,1302,27,327195,699059,317498,32,0,3054930
2211,1624181319.956257105,1624181320.056286812,2216,2215,0,1,0,0,1,-36.333667855,-28.276484692,-29.233087367,0.005938245,0.031382469,0.853678433,0.519820172,1392,431,0.309626437,0.073353445,0.053078062,0.035967718,0.185836303,122.609146533,1318,0.731305361,153.969806747,391.654817202,418.235842462,0.159742838,0.116820794,0.000003240,0.000004586,0.000014099,0.029492869,-0.109570797,-0.993541348,0.000000003,0.000000009,0.000000014,0.652921562,-0.747182853,0.124141923,0.300000000,0.167832552,0.540077623,2.622781888,0.049203864,148.849664229,0,95,87,8,0.068247126,29,0,0,0,0,0,1268,29,327222,699154,317527,32,0,3056198
2212,1624181320.056254625,1624181320.156181574,2216,2216,0,1,0,0,1,-36.300933798,-28.303638182,-29.225235751,0.007497241,0.030592951,0.853613850,0.519953131,1405,444,0.316014235,0.060088599,0.050432509,0.028576494,0.152744267,137.886184110,1340,0.737009435,154.816421927,395.633944338,437.142276248,0.156761417,0.115534643,0.000003169,0.000004494,0.000015479,0.045951615,-0.146305573,-0.988171609,0.000000003,0.000000010,0.000000021,0.521658784,-0.846595105,0.105588070,0.250000000,0.166179239,0.552156143,2.541462909,0.035669449,150.442882048,0,106,95,11,0.075444840,13,0,0,0,0,0,1286,13,327256,699260,317540,32,0,3057484
2213,1624181320.156252146,1624181320.256160259,2218,2217,0,1,0,0,1,-36.263719281,-28.332291728,-29.213308085,0.009446211,0.028385952,0.853578027,0.520105335,1437,436,0.303409882,0.065377768,0.046457840,0.029382098,0.162499902,118.882255512,1367,0.737997893,157.509357494,410.761000493,440.572761328,0.156128693,0.115222646,0.000003164,0.000004790,0.000014920,0.042088020,-0.134868621,-0.989969219,0.000000003,0.000000011,0.000000016,0.625506152,-0.774856484,0.091320769,0.200000000,0.166357268,0.509508303,2.458197238,0.024809236,149.628981655,0,92,77,15,0.064022269,27,0,0,0,0,0,1318,27,327298,699352,317567,32,0,3058802
2214,1624181320.256249666,1624181320.356157541,2219,2218,0,1,0,0,1,-36.228047637,-28.358823897,-29.214576369,0.010593379,0.027209919,0.853234308,0.520709724,1413,376,0.266100495,0.066419596,0.047826449,0.030004954,0.127914706,128.129578781,1341,0.728850556,161.975109125,387.761101968,427.652384485,0.165722324,0.120786808,0.000003350,0.000005295,0.000016435,0.043931812,-0.114368231,-0.992466576,0.000000004,0.000000015,0.000000021,0.626759238,-0.775620392,0.074738641,0.150000000,0.165205019,0.417189276,2.177147296,0.020781010,146.818060421,0,96,85,11,0.067940552,18,0,0,0,0,0,1298,19,327323,699448,317585,32,0,3060100
2215,1624181320.356247187,1624181320.456115007,2220,2219,0,1,0,0,1,-36.208019524,-28.399382193,-29.182703679,0.012136179,0.027517576,0.853062231,0.520941768,1425,378,0.265263158,0.069354589,0.045563739,0.030826576,0.163991855,119.914795410,1344,0.722645475,166.756920256,387.436752658,417.041844989,0.171695657,0.124075089,0.000003349,0.000005615,0.000016643,0.046900280,-0.145064844,-0.988309949,0.000000004,0.000000011,0.000000020,0.508382679,-0.859554387,0.052089424,0.100000000,0.164088796,0.395067591,1.895889880,0.019447680,143.994810091,0,109,94,15,0.076491228,26,0,0,0,0,0,1290,26,327360,699557,317611,32,0,3061390
2216,1624181320.456244946,1624181320.556151390,2221,2220,0,1,0,0,1,-36.183478195,-28.434827717,-29.175086201,0.012932586,0.027191307,0.852687579,0.521552752,1419,360,0.253699789,0.062534220,0.044687535,0.029251264,0.149557983,118.666374490,1338,0.714453574,153.924570637,387.442374199,414.571936804,0.161019259,0.115040785,0.000003545,0.000005500,0.000016597,0.052304227,-0.134533564,-0.989527659,0.000000004,0.000000013,0.000000021,0.792988817,-0.605763260,0.064958518,0.050000000,0.164650792,0.348332514,1.573584823,0.020247951,142.040450753,0,97,84,13,0.068357999,20,0,0,0,0,0,1299,23,327406,699654,317631,32,0,3062689
2217,1624181320.556242466,1624181320.656224728,2222,2221,0,1,0,0,1,-36.161591149,-28.461920997,-29.170724371,0.013700443,0.027367442,0.852426928,0.521949857,1445,376,0.260207612,0.063698483,0.045561410,0.027688995,0.153735866,111.912004332,1366,0.722262824,170.856889134,383.482880977,432.271246949,0.173175533,0.125078250,0.000003515,0.000005729,0.000015334,0.050429228,-0.102329479,-0.993471475,0.000000003,0.000000013,0.000000018,0.831756590,-0.553035704,0.048295804,0.000000000,0.165127437,0.251020317,1.327466038,0.019691532,139.502044700,0,111,91,20,0.076816609,18,0,0,0,0,0,1315,19,327450,699765,317649,32,0,3064004
2218,1624181320.656239986,1624181320.756219864,2223,2222,0,1,0,0,1,-36.129948786,-28.506515235,-29.186361393,0.014455815,0.027999174,0.852479022,0.521810878,1400,358,0.255714286,0.068094973,0.049870894,0.030327165,0.135922069,121.582886089,1331,0.714592853,155.276468122,378.834179263,417.012439449,0.163255913,0.116661509,0.000003401,0.000005794,0.000015271,0.036995993,-0.050461674,-0.998040538,0.000000003,0.000000013,0.000000018,0.644098896,-0.756013866,0.116531739,0.000000000,0.161223006,0.154374475,1.183561137,0.019849618,138.537163072,0,101,94,7,0.072142857,24,0,0,0,0,0,1274,25,327482,699866,317673,32,0,3065278
2219,1624181320.756237507,1624181320.856159687,2224,2223,0,1,0,0,1,-36.097074942,-28.556101228,-29.191379497,0.014786721,0.029259755,0.852389617,0.521878492,1429,385,0.269419174,0.065112949,0.046380656,0.028499178,0.161451907,121.827369997,1364,0.724841522,178.894201591,395.111009871,414.678624257,0.180941768,0.131154107,0.000003316,0.000005314,0.000015172,0.042585210,-0.059788796,-0.997302261,0.000000003,0.000000009,0.000000016,0.388600273,-0.918675590,0.070887158,0.000000000,0.157121205,0.094091589,1.057677878,0.018564570,136.944110595,0,114,104,10,0.079776067,22,0,0,0,0,0,1292,23,327521,699980,317695,32,0,3066570
2220,1624181320.856235027,1624181320.956072569,2225,2224,0,1,0,0,1,-36.060981945,-28.605961675,-29.185524116,0.015195043,0.029662016,0.852538222,0.521601242,1458,415,0.284636488,0.067951512,0.052155259,0.034946950,0.154774932,119.860546923,1386,0.722704117,179.712771347,397.380372835,424.574761425,0.179413527,0.129662894,0.000003241,0.000005035,0.000014176,0.024187635,-0.109505448,-0.993691861,0.000000003,0.000000011,0.000000013,0.978027481,-0.208064333,0.013095014,0.000000000,0.155550325,0.072301305,1.022302706,0.017514046,136.141509896,0,121,110,11,0.082990398,29,0,0,0,0,0,1308,29,327560,700101,317724,32,0,3067878
