frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1525,1706584666.872734547,1706584666.972579241,1656,1622,71,0.099983406,0.130287627,1,0,1,0,0,1,9.659428959,-1.499449561,-0.202590294,-0.003839369,0.068361884,0.988218099,0.136882797,1549,520,0.335700452,0.026803173,0.019108781,0.012337257,0.105774455,54.990576696,1211,0.770149668,89.643063558,369.314343292,473.693840922,0.096116382,0.074024000,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005858,0.000009650,0.000015803,0.925122759,-0.379645216,0.004170205,0.000000022,0.000000026,0.000001084,0.999320682,-0.022443168,0.029231470,0.000000000,0.095655520,0.120064042,1.549428079,0.141908839,64.143184234,0,0.096608459,0.074021430,0.650000000,68,65,3,0.043899290,0,0,0,0,0,0,0,1481,0,24589,89056,285,0,0,0,1701903
1526,1706584666.972591162,1706584667.071888208,1657,1623,71,0.089359190,0.128968058,1,0,1,0,0,1,9.584537285,-1.482943381,-0.205053949,-0.004691479,0.065768664,0.988866716,0.133398242,1485,486,0.327272727,0.028197613,0.019865259,0.012769518,0.127502968,55.951670620,1169,0.768135256,94.085501819,340.988728310,462.875884039,0.104778094,0.080483748,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005712,0.000009813,0.000014001,0.930786429,-0.362838335,0.044552960,0.000000018,0.000000024,0.000001311,0.999332820,-0.024607626,0.026988517,0.000000000,0.096915533,0.124776878,1.577660170,0.136038634,63.709929862,0,0.097095070,0.074402300,0.600000000,61,58,3,0.041077441,0,0,0,0,0,0,0,1424,0,24601,89117,285,0,0,0,1703327
1527,1706584667.072424412,1706584667.170803308,1658,1624,71,0.089980438,0.152545767,1,0,1,0,0,1,9.504223326,-1.471716348,-0.209523765,-0.002972826,0.064697990,0.989287159,0.130829085,1524,503,0.330052493,0.029206527,0.020771367,0.013168367,0.097345657,61.818183427,1183,0.766610284,86.078088989,335.458283859,485.363593511,0.094914646,0.072762544,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005722,0.000008882,0.000014481,0.956731762,-0.282716543,0.068816357,0.000000017,0.000000021,0.000001028,0.998784206,-0.040801429,0.027665015,0.000000000,0.097549823,0.125273322,1.591367688,0.133269490,63.669748138,0,0.096829913,0.074223773,0.650000000,54,51,3,0.035433071,0,0,0,0,0,0,0,1470,0,24612,89171,285,0,0,0,1704797
1528,1706584667.173062086,1706584667.272894621,1659,1625,71,0.134883969,0.164516291,1,0,1,0,0,1,9.432678451,-1.454794493,-0.210351419,-0.000634303,0.058982665,0.990039798,0.127835210,1540,535,0.347402597,0.027207553,0.018989816,0.012368288,0.085903863,64.886091623,1205,0.772509301,95.724603939,353.318294622,481.830808625,0.102833073,0.079439505,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005511,0.000009151,0.000015296,0.965568472,-0.259109012,0.023238907,0.000000016,0.000000026,0.000000917,0.999057919,-0.042496658,0.008792474,0.000000000,0.097077211,0.130795969,1.589991353,0.130717414,63.618254029,0,0.097161435,0.074531044,0.600000000,74,70,4,0.048051948,0,0,0,0,0,0,0,1466,0,24625,89245,285,0,0,0,1706263
1529,1706584667.272906780,1706584667.372731686,1660,1626,71,0.194098187,0.323950822,1,0,1,0,0,1,9.337491070,-1.430437730,-0.212335137,-0.004198103,0.056589542,0.990449803,0.125655036,1534,499,0.325293351,0.031118506,0.020972248,0.013502503,0.114206773,53.434017003,1215,0.771561884,99.272688783,351.759359980,486.415640634,0.105896777,0.081705917,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005868,0.000009307,0.000014550,0.949190261,-0.311466851,0.045013869,0.000000021,0.000000028,0.000001103,0.998532606,-0.048354785,0.024381347,0.000000000,0.097437777,0.130294575,1.614325703,0.123003257,63.281521513,0,0.097954039,0.075161140,0.550000000,90,88,2,0.058670143,0,0,0,0,0,0,0,1444,0,24650,89335,285,0,0,0,1707707
1530,1706584667.372743368,1706584667.472584486,1661,1627,71,0.167658774,0.279837628,1,0,1,0,0,1,9.262762926,-1.413395697,-0.207729355,0.000390738,0.055907212,0.990667991,0.124302706,1585,521,0.328706625,0.027620412,0.019274613,0.012748249,0.106642309,60.161938995,1243,0.759711064,93.714596560,373.879267567,476.726988084,0.099240207,0.075393883,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005515,0.000008782,0.000014279,0.953148998,-0.296554123,0.059687846,0.000000018,0.000000021,0.000001023,0.998970588,-0.044068161,0.010759269,0.000000000,0.097813102,0.133652807,1.617781931,0.116834407,62.892742890,0,0.097646511,0.074935503,0.600000000,75,70,5,0.047318612,0,0,0,0,0,0,0,1510,0,24669,89410,285,0,0,0,1709217
1531,1706584667.472596884,1706584667.572432041,1662,1628,71,0.116298081,0.178351805,1,0,1,0,0,1,9.179944184,-1.387480708,-0.207070649,-0.001863379,0.055167609,0.991032907,0.121683360,1550,519,0.334838710,0.029871293,0.018135780,0.013017888,0.107706003,54.421100541,1231,0.765972093,95.063680683,341.932582640,505.915383472,0.100819288,0.077224761,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005670,0.000008434,0.000013778,0.943016245,-0.331139186,0.032668055,0.000000018,0.000000024,0.000000896,0.998572107,-0.048635842,0.022097555,0.000000000,0.098494660,0.134698785,1.595706480,0.113105168,62.085815065,0,0.098125792,0.075313242,0.550000000,71,68,3,0.045806452,0,0,0,0,0,0,0,1479,0,24685,89481,285,0,0,0,1710696
1532,1706584667.572444201,1706584667.672264099,1663,1629,71,0.177079835,0.223615911,1,0,1,0,0,1,9.101589646,-1.376395535,-0.202915585,0.000492056,0.053461469,0.991217016,0.120956426,1530,496,0.324183007,0.028423320,0.020489280,0.012600643,0.093477708,59.669040757,1229,0.762200001,96.100476101,348.719765789,491.923559517,0.102589925,0.078194041,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005726,0.000009170,0.000014834,0.939580853,-0.341653763,0.021459877,0.000000019,0.000000026,0.000001064,0.998479810,-0.051122495,0.020604851,0.000000000,0.097410878,0.131850056,1.583743093,0.110853560,61.784116880,0,0.098148322,0.075349420,0.550000000,71,70,1,0.046405229,0,0,0,0,0,0,0,1459,0,24701,89552,285,0,0,0,1712155
1533,1706584667.673074722,1706584667.772896051,1664,1630,71,0.121430904,0.191824029,1,0,1,0,0,1,9.018182967,-1.356312635,-0.195448293,-0.001512188,0.047613968,0.991708433,0.119352452,1593,568,0.356559950,0.032527811,0.023765550,0.014139756,0.106552090,60.804043620,1257,0.781474658,97.271647001,360.677658769,524.364338910,0.099023003,0.077383967,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005085,0.000007942,0.000013844,0.963384119,-0.264290467,0.045183944,0.000000014,0.000000021,0.000000778,0.998375963,-0.053790167,0.018763092,0.000000000,0.098100674,0.115497203,1.580732051,0.109833440,61.223805551,0,0.098324401,0.075532827,0.550000000,84,80,4,0.052730697,0,0,0,0,0,0,0,1509,0,24719,89636,285,0,0,0,1713664
1534,1706584667.772908449,1706584667.872432709,1665,1631,71,0.121279943,0.186030175,1,0,1,0,0,1,8.933641047,-1.326909268,-0.198279166,-0.003990724,0.052176593,0.991365843,0.120230786,1555,515,0.331189711,0.028098397,0.019921909,0.011983346,0.104930278,53.968589380,1229,0.764501795,97.845447927,355.224866633,486.502392009,0.104138240,0.079613871,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005490,0.000008981,0.000013999,0.970075057,-0.230525673,0.076238426,0.000000023,0.000000029,0.000000839,0.997917046,-0.059106980,0.025844424,0.000000000,0.097717079,0.117785768,1.588602178,0.109131106,61.046766712,0,0.098678494,0.075768548,0.500000000,77,69,8,0.049517685,0,0,0,0,0,0,0,1478,0,24738,89713,285,0,0,0,1715142
1535,1706584667.872770309,1706584667.972589016,1666,1632,71,0.143591411,0.315268351,1,0,1,0,0,1,8.852253608,-1.306767531,-0.198596514,-0.001444742,0.051420042,0.991445139,0.119960112,1547,501,0.323852618,0.033038540,0.024916392,0.015424052,0.076791305,64.014694833,1222,0.757636832,86.541869185,355.177734032,484.112605143,0.093474680,0.070819860,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005857,0.000009224,0.000016105,0.954438778,-0.295193901,0.043671275,0.000000023,0.000000028,0.000000960,0.998689868,-0.050352211,0.009121538,0.000000000,0.095558816,0.118128763,1.567370582,0.101554499,61.279991193,0,0.098225354,0.075349503,0.550000000,69,64,5,0.044602456,0,0,0,0,0,0,0,1478,0,24754,89782,285,0,0,0,1716620
1536,1706584667.972601414,1706584668.072433472,1667,1633,71,0.162287933,0.243170996,1,0,1,0,0,1,8.768192399,-1.274770404,-0.208815606,-0.000867771,0.053599651,0.991644413,0.117335766,1582,528,0.333754741,0.033620046,0.025270303,0.014841101,0.110902644,55.372414300,1225,0.772274627,96.267810629,355.241918797,494.526688634,0.101759096,0.078585968,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005622,0.000009238,0.000014706,0.957344821,-0.278410984,0.077318941,0.000000020,0.000000026,0.000000801,0.998048322,-0.059392969,0.019287867,0.000000000,0.096894161,0.118688317,1.558201638,0.100015888,60.703647650,0,0.098747385,0.075815936,0.500000000,99,97,2,0.062579014,0,0,0,0,0,0,0,1483,0,24770,89881,285,0,0,0,1718103
1537,1706584668.072444916,1706584668.172276497,1668,1634,71,0.136384064,0.196574054,1,0,1,0,0,1,8.693057082,-1.254348423,-0.206876672,0.000551520,0.052843341,0.991764771,0.116661548,1541,494,0.320571058,0.033948772,0.024319660,0.015084120,0.119024606,52.642340948,1218,0.765387077,97.378047295,356.248190949,478.615221505,0.104455821,0.079949136,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005659,0.000008919,0.000014122,0.946341986,-0.315810630,0.068560131,0.000000021,0.000000026,0.000000853,0.997936443,-0.061320409,0.019043700,0.000000000,0.098069153,0.119599254,1.555070178,0.087948215,60.033671006,0,0.098927426,0.075953544,0.500000000,96,92,4,0.062297210,0,0,0,0,0,0,0,1445,0,24793,89977,285,0,0,0,1719548
1538,1706584668.173087120,1706584668.272910357,1669,1635,71,0.162238372,0.242423367,1,0,1,0,0,1,8.612700945,-1.243246807,-0.200992514,0.000976796,0.048546972,0.991760702,0.118545131,1531,516,0.337034618,0.029416186,0.019885391,0.012385473,0.116437451,59.708172460,1204,0.780485326,97.339630600,370.090417234,472.274285221,0.103585380,0.080846869,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005497,0.000008684,0.000013770,0.958975302,-0.261947287,0.108397362,0.000000016,0.000000022,0.000000871,0.998512899,-0.048964256,0.023968572,0.000000000,0.099462999,0.119095469,1.557236904,0.085511195,59.832602604,0,0.099088307,0.076118505,0.500000000,83,81,2,0.054212933,0,0,0,0,0,0,0,1448,0,24817,90060,285,0,0,0,1720996
1539,1706584668.272922039,1706584668.371871233,1670,1636,71,0.185196925,0.244752350,1,0,1,0,0,1,8.529224922,-1.236333984,-0.205970342,0.004256377,0.044500703,0.991873242,0.119117768,1610,540,0.335403727,0.033475300,0.023855343,0.015348408,0.120025854,60.895854568,1267,0.768424579,102.618731308,375.797501709,495.177709111,0.105401982,0.080993474,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005294,0.000007788,0.000012949,0.959909677,-0.270142585,0.074809066,0.000000013,0.000000020,0.000000781,0.998737001,-0.046271240,0.019579978,0.000000000,0.101223891,0.109362187,1.563758188,0.074492927,59.649730047,0,0.099767353,0.076586967,0.450000000,76,74,2,0.047204969,0,0,0,0,0,0,0,1534,0,24829,90136,285,0,0,0,1722530
1540,1706584668.372756720,1706584668.470750093,1671,1637,71,0.151765230,0.228780971,1,0,1,0,0,1,8.450338170,-1.220238152,-0.215618455,0.002199599,0.043028824,0.991922219,0.119306298,1557,519,0.333333333,0.029042892,0.019920539,0.012466972,0.105134720,53.803435789,1204,0.767074763,96.723435185,357.697906320,469.136672710,0.104729139,0.080335079,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005544,0.000008138,0.000013541,0.949499344,-0.308925291,0.054919582,0.000000020,0.000000028,0.000000911,0.997899875,-0.063166827,0.014345463,0.000000000,0.100944157,0.078388707,1.556190344,0.072128560,59.248751672,0,0.100516229,0.077153996,0.400000000,71,67,4,0.045600514,0,0,0,0,0,0,0,1486,0,24848,90207,285,0,0,0,1724016
1541,1706584668.472584724,1706584668.572403669,1672,1638,71,0.180440182,0.214092717,1,0,1,0,0,1,8.381843939,-1.187861027,-0.217110250,0.005129263,0.048512475,0.991585801,0.119907589,1573,512,0.325492689,0.029345512,0.019174988,0.012804571,0.135287988,52.581721730,1233,0.769042633,97.621367372,361.354164668,489.254034924,0.102951195,0.079173858,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005449,0.000008274,0.000012523,0.958964599,-0.282555224,0.023440184,0.000000017,0.000000022,0.000000739,0.998938371,-0.045010833,0.009805953,0.000000000,0.103689825,0.072939322,1.567064784,0.071490824,58.694836361,0,0.100863521,0.077411548,0.350000000,82,78,4,0.052129688,0,0,0,0,0,0,0,1491,0,24865,90289,285,0,0,0,1725507
1542,1706584668.572415352,1706584668.672226429,1673,1639,71,0.130972374,0.221592580,1,0,1,0,0,1,8.303283490,-1.163095339,-0.212656449,0.004473818,0.052328897,0.991262981,0.120993285,1603,525,0.327510917,0.030917679,0.020870034,0.013641324,0.160396380,47.033596568,1256,0.767267582,103.445250002,378.940363507,481.302469609,0.107343083,0.082360868,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005367,0.000008769,0.000011325,0.901685982,-0.429583885,-0.049194263,0.000000019,0.000000027,0.000001134,0.998881861,-0.046146266,0.010273733,0.000000000,0.107730373,0.071881147,1.567012468,0.070354170,57.982990652,0,0.101383789,0.077815020,0.300000000,66,63,3,0.041172801,0,0,0,0,0,0,0,1537,0,24876,90355,285,0,0,0,1727044
1543,1706584668.673037052,1706584668.772860527,1674,1640,71,0.208370874,0.311795262,1,0,1,0,0,1,8.217472356,-1.151058259,-0.209761541,0.007530296,0.044912188,0.991266840,0.123758805,1641,523,0.318708105,0.029939147,0.019960924,0.012649095,0.111577183,50.477454344,1265,0.770419576,103.305391896,362.250406961,509.024964498,0.105999827,0.081664341,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005689,0.000009339,0.000012323,0.924921658,-0.379457436,0.023064720,0.000000023,0.000000031,0.000000732,0.998807850,-0.048813860,-0.000291401,0.000000000,0.109193624,0.071925484,1.563703514,0.066882445,57.330999849,0,0.101547057,0.078001291,0.300000000,95,90,5,0.057891530,0,0,0,0,0,0,0,1546,0,24893,90450,285,0,0,0,1728590
1544,1706584668.772871733,1706584668.872693062,1675,1641,71,0.176096527,0.337495386,1,0,1,0,0,1,8.148729791,-1.138497306,-0.204477797,0.007869304,0.040612039,0.991298829,0.124961462,1608,536,0.333333333,0.031158750,0.019673672,0.012853495,0.137342122,48.147404725,1283,0.773576355,108.502166025,383.106953270,500.889344495,0.109322251,0.084569108,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005341,0.000008381,0.000011714,0.918203803,-0.396022647,-0.008236470,0.000000018,0.000000024,0.000000774,0.999148731,-0.041252758,0.000151750,0.000000000,0.112148118,0.072196720,1.561853071,0.060247137,56.239117146,0,0.102468604,0.078776240,0.250000000,77,77,0,0.047885572,0,0,0,0,0,0,0,1531,0,24907,90527,285,0,0,0,1730121
1545,1706584668.872704744,1706584668.972522736,1676,1642,71,0.137964522,0.213750134,1,0,1,0,0,1,8.077615493,-1.118623081,-0.206151217,0.005625136,0.037907084,0.990965150,0.128528137,1665,574,0.344744745,0.032500021,0.023388959,0.013487592,0.138097941,52.250799425,1280,0.778590171,110.087046591,383.944835143,502.563536947,0.110463127,0.086005505,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005156,0.000007815,0.000011137,0.931494243,-0.363253582,0.019113100,0.000000014,0.000000026,0.000000830,0.999251826,-0.037902090,0.007695446,0.000000000,0.113764292,0.068715324,1.558982582,0.060181246,56.102128283,0,0.103185942,0.079375315,0.200000000,85,84,1,0.051051051,0,0,0,0,0,0,0,1580,0,24930,90612,285,0,0,0,1731701
1546,1706584668.972534657,1706584669.072368145,1677,1643,71,0.146839415,0.208181619,1,0,1,0,0,1,7.998829803,-1.090864211,-0.206622146,0.005479744,0.036227510,0.990433733,0.133035939,1761,591,0.335604770,0.033436650,0.021990765,0.014873548,0.147615996,53.500000984,1361,0.774311346,121.190582424,402.152341931,530.494817526,0.114999281,0.089045248,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005175,0.000007256,0.000010329,0.906623219,-0.421568449,-0.017730832,0.000000012,0.000000023,0.000000740,0.999501613,-0.029059481,0.012331722,0.000000000,0.114769944,0.069151386,1.561298813,0.064318335,55.979544801,0,0.103697001,0.079803390,0.200000000,100,92,8,0.056785917,0,0,0,0,0,0,0,1661,0,24959,90712,285,0,0,0,1733362
1547,1706584669.072779655,1706584669.171968937,1678,1644,71,0.164215773,0.224801592,1,0,1,0,0,1,7.913417698,-1.069734792,-0.210418855,0.006971019,0.034349797,0.989579735,0.139654731,1721,594,0.345148170,0.034048306,0.021051037,0.014319457,0.119911155,63.904243469,1353,0.779854108,101.871942760,439.213036772,514.057628377,0.096548032,0.075293380,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005151,0.000007128,0.000011313,0.922076262,-0.386598248,0.017809041,0.000000012,0.000000024,0.000000816,0.999826622,-0.015713409,0.009990742,0.000000000,0.115898219,0.071536500,1.575844020,0.072133757,56.083847803,0,0.103778670,0.079929932,0.200000000,77,73,4,0.044741429,0,0,0,0,0,0,0,1644,0,24973,90789,285,0,0,0,1735006
1548,1706584669.172627687,1706584669.270392418,1679,1645,71,0.201833722,0.252672066,1,0,1,0,0,1,7.842841879,-1.043678076,-0.206141912,0.008406115,0.036126181,0.988650437,0.145583478,1728,581,0.336226852,0.032254032,0.024621966,0.014812745,0.121943637,55.379569448,1338,0.774945831,104.355105377,439.159001632,493.363414709,0.100643618,0.077993352,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005366,0.000007560,0.000011652,0.929297025,-0.368671810,-0.022093818,0.000000015,0.000000030,0.000000823,0.999884423,-0.014862933,0.003198999,0.000000000,0.117700207,0.065904872,1.552923560,0.079485373,55.608521694,0,0.103669198,0.079857624,0.200000000,98,89,9,0.056712963,0,0,0,0,0,0,0,1630,0,24993,90887,285,0,0,0,1736636
1549,1706584669.272476912,1706584669.372293711,1680,1646,71,0.237012225,0.288681491,1,0,1,0,0,1,7.753167340,-1.017237428,-0.202573210,0.003964564,0.030459344,0.987855263,0.152310506,1660,576,0.346987952,0.030983426,0.022499797,0.013492683,0.114059555,49.968861910,1254,0.779652823,97.411716000,401.008553076,479.264371245,0.099635109,0.077680794,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005694,0.000007581,0.000012166,0.936177302,-0.349384074,0.038766316,0.000000021,0.000000029,0.000000739,0.999998714,-0.001229659,0.001029937,0.000000000,0.117692846,0.065933447,1.569697965,0.090547333,55.435263940,0,0.103356114,0.079656368,0.250000000,71,67,4,0.042771084,0,0,0,0,0,0,0,1589,0,25007,90958,285,0,0,0,1738225
1550,1706584669.372704744,1706584669.472540855,1681,1647,71,0.164825051,0.210140200,1,0,1,0,0,1,7.677011334,-0.983970333,-0.205481414,0.002098721,0.029516664,0.986874228,0.158756479,1584,540,0.340909091,0.030210399,0.021684492,0.013951057,0.105808572,58.986463011,1205,0.772464453,87.726668133,384.664147390,458.428850252,0.094246685,0.072802214,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005791,0.000007457,0.000013466,0.927009494,-0.375037281,0.000660414,0.000000017,0.000000032,0.000000938,0.999925159,0.004816431,0.011246247,0.000000000,0.117651159,0.060787815,1.566072679,0.097981669,55.376490141,0,0.103106438,0.079526785,0.250000000,78,75,3,0.049242424,0,0,0,0,0,0,0,1506,0,25019,91036,285,0,0,0,1739731
1551,1706584669.472553253,1706584669.572362900,1682,1648,71,0.258491593,0.328259328,1,0,1,0,0,1,7.610421711,-0.944313089,-0.210152423,-0.001442725,0.034498148,0.985420671,0.166595008,1551,547,0.352675693,0.031085239,0.021907136,0.013364860,0.104389168,48.205629529,1195,0.773237696,85.806449323,370.486922835,467.725674795,0.092862208,0.071804560,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006257,0.000007957,0.000013785,0.926129428,-0.375817487,0.032334181,0.000000026,0.000000038,0.000000731,0.999607620,0.019612117,0.019999251,0.000000000,0.117485318,0.059784652,1.564473544,0.112409549,55.065716590,0,0.102708584,0.079255775,0.300000000,79,76,3,0.050934881,0,0,0,0,0,0,0,1472,0,25036,91115,285,0,0,0,1741203
1552,1706584669.572775364,1706584669.671897411,1683,1649,71,0.240257060,0.319618476,1,0,1,0,0,1,7.529927664,-0.896936709,-0.215056146,-0.005561361,0.041768895,0.984007151,0.173073273,1402,526,0.375178317,0.030126629,0.019966249,0.013361834,0.092562351,53.575864888,1080,0.781668483,78.951698068,322.558778711,442.691484480,0.093522287,0.073103424,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006207,0.000008159,0.000014831,0.924266101,-0.381313204,0.018232254,0.000000022,0.000000039,0.000000774,0.999424966,0.020909999,0.026692861,0.000000000,0.117439550,0.056447883,1.571888743,0.121782522,54.761057796,0,0.102255202,0.079001244,0.350000000,49,47,2,0.034950071,0,0,0,0,0,0,0,1353,0,25047,91164,285,0,0,0,1742556
1553,1706584669.672608614,1706584669.770969391,1684,1650,71,0.208113609,0.259363716,1,0,1,0,0,1,7.447923026,-0.856783743,-0.220120747,-0.010147158,0.043947065,0.982513415,0.180646287,1387,506,0.364816150,0.026828611,0.017306056,0.010925581,0.075699522,54.468270114,1046,0.777397298,72.999560958,328.934940511,411.223072524,0.089772958,0.069789255,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006463,0.000008368,0.000016756,0.934407291,-0.356074280,0.009701608,0.000000027,0.000000043,0.000000804,0.998552888,0.041172022,0.034597603,0.000000000,0.115896922,0.064849808,1.573782448,0.135315655,54.444269121,0,0.101792700,0.078621508,0.350000000,62,57,5,0.044700793,0,0,0,0,0,0,0,1325,0,25057,91226,285,0,0,0,1743881
