frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1586,1624181258.157761097,1624181258.257695913,1591,1590,0,0.117800933,0.266901493,1,0,0,0,1,-82.117513103,-10.954882454,-26.760575639,0.008522619,0.005589766,0.999869783,-0.012511474,904,296,0.327433628,0.141677516,0.108982454,0.064190442,0.250452472,165.283518479,850,0.763036846,128.252468568,211.050511658,309.278338588,0.197743081,0.150885257,0,0,0,0,1.000000000,0,1,0.073407516,0.009687602,0.073407516,0.009687602,0.161672469,0.030000000,1.131292931,0.141677516,0.000000000,0.000005418,0.000006230,0.000028880,0.228699267,-0.121353623,-0.965903693,0.000000004,0.000000010,0.000000017,-0.133266405,-0.991063761,-0.005717172,0.000000000,0.182593359,0.192564573,5.827438768,0.014186031,183.815691977,0,0.175412994,0.134873311,223,202,21,0.246681416,76,0,0,0,0,0,605,76,257819,531963,176991,218,0,2129968
1587,1624181258.257758617,1624181258.357728958,1592,1591,0,0.260644411,0.352844579,1,0,1,1,1,-82.449803831,-10.997874010,-26.737880579,0.013881872,0.005217391,0.999808412,-0.012775427,902,279,0.309312639,0.180167122,0.098388165,0.071226235,0.241161442,176.751218956,842,0.755592570,138.840267143,214.614160006,282.754517079,0.218230612,0.164893429,0,0,0,0,1.000000000,0,1,0.072994452,0.015153047,0.072994452,0.015153047,0.169357405,0.030000000,1.242428880,0.180167122,0.000000000,0.000005830,0.000006315,0.000027812,0.227013775,-0.128194399,-0.965417496,0.000000004,0.000000010,0.000000017,0.433660174,0.898426530,-0.069055219,0.050000000,0.184472217,0.255888506,5.921037531,0.014620650,186.264789769,1,0.177065895,0.135923061,64,55,9,0.070953437,86,231,0,0,16,0,521,317,257850,532027,177308,218,0,2130489
1588,1624181258.357756138,1624181258.457767725,1593,1592,0,0.154857052,0.317258007,1,0,1,1,1,-82.765810570,-11.022141567,-26.742282059,0.008588534,0.008391488,0.999855962,-0.011994796,945,313,0.331216931,0.176003095,0.128404028,0.093893244,0.250825560,223.784255275,881,0.766435400,131.178779587,229.757084407,314.293723275,0.194272855,0.148897593,0,0,0,0,1.000000000,0,1,0.039696459,0.016926000,0.039696459,0.016926000,0.169357405,0.030000000,1.111439681,0.176003095,0.000000000,0.000005473,0.000006707,0.000029956,0.276957563,-0.122344250,-0.953061589,0.000000002,0.000000011,0.000000021,0.246770781,0.968242073,-0.040143107,0.100000000,0.187774377,0.287038288,5.969246021,0.016109866,190.757314769,2,0.177416610,0.136012833,70,61,9,0.074074074,133,276,0,0,16,0,463,412,257881,532097,177717,218,0,2130952
1589,1624181258.457753658,1624181258.557801247,1594,1593,0,0.211086406,0.260513175,1,0,0,0,1,-82.974128422,-11.039543055,-26.802168753,0.002586071,0.007682519,0.999899681,-0.011615465,880,268,0.304545455,0.132496573,0.066457979,0.044954772,0.226175487,205.073353957,821,0.754765260,120.490331018,208.549297572,290.622649873,0.194445160,0.146760452,0,0,0,0,1.000000000,0,1,0.098768762,0.008604113,0.098768762,0.008604113,0.160788089,0.030000000,1.096488327,0.132496573,0.000000000,0.000005518,0.000007142,0.000031508,0.232231246,-0.145942335,-0.961649356,0.000000004,0.000000011,0.000000018,0.494025340,0.869293241,-0.016377548,0.100000000,0.188526773,0.285080811,5.897749509,0.016134877,194.170913000,0,0.177671281,0.135966637,244,220,24,0.277272727,58,0,0,0,0,0,578,58,258014,532341,177775,218,0,2131530
1590,1624181258.557751179,1624181258.657736063,1595,1594,0,0.223944520,0.339273309,1,0,1,1,1,-83.138753848,-11.054321981,-26.818430478,-0.000022322,0.010133557,0.999878959,-0.011805801,907,268,0.295479603,0.162505130,0.116399216,0.073289196,0.164487475,214.828298033,853,0.753686680,123.342062074,214.417721718,305.134953912,0.191854210,0.144597963,0,0,0,0,1.000000000,0,1,0.092932865,0.016396026,0.092932865,0.016396026,0.160788089,0.030000000,1.069092767,0.162505130,0.000000000,0.000006362,0.000007847,0.000034579,0.229076540,-0.123565253,-0.965533825,0.000000004,0.000000018,0.000000020,0.592002057,0.805051089,-0.037766496,0.150000000,0.184006041,0.293969245,5.773921019,0.015874957,197.854382141,1,0.177863391,0.135866711,64,49,15,0.070562293,107,208,0,0,17,0,527,316,258046,532405,178090,218,0,2132057
1591,1624181258.657748938,1624181258.757651806,1596,1595,0,0.248671082,0.354768385,1,0,0,0,1,-83.354015189,-11.076754692,-26.802801064,-0.007541720,0.011369092,0.999838540,-0.011694447,908,278,0.306167401,0.108810535,0.077886871,0.049261208,0.170733127,215.000569841,854,0.750742028,128.457109807,206.303373634,306.373208706,0.200359319,0.150418161,0,0,0,0,1.000000000,0,1,0.027495622,0.008877311,0.027495622,0.008877311,0.170899858,0.030000000,1.104893730,0.108810535,0.000000000,0.000006845,0.000007962,0.000035232,0.273773035,-0.079803314,-0.958477833,0.000000004,0.000000014,0.000000025,0.017985863,-0.999779035,0.010880682,0.150000000,0.183414873,0.290029119,5.688004274,0.015418012,200.857951903,0,0.179174330,0.136580723,220,198,22,0.242290749,58,0,0,0,0,0,628,60,258161,532625,178148,218,0,2132685
1592,1624181258.757746458,1624181258.857672215,1597,1596,0,0.058135340,0.105982642,1,0,0,0,1,-83.597492453,-11.101508146,-26.844549847,-0.012177058,0.008445265,0.999812942,-0.012428914,1000,321,0.321000000,0.125832918,0.087072785,0.058096751,0.210768550,174.411600559,944,0.762829716,142.490766904,226.099667242,351.520817555,0.197873268,0.150943609,0,0,0,0,1.000000000,0,1,0.055222037,0.005994764,0.055222037,0.005994764,0.166552381,0.030000000,1.107926795,0.125832918,0.000000000,0.000006310,0.000007073,0.000030305,0.272319550,-0.102027199,-0.956782375,0.000000004,0.000000011,0.000000018,0.302903830,0.951976751,-0.044604212,0.150000000,0.182432109,0.287697005,5.650099942,0.013993970,202.569787442,0,0.179796892,0.136694159,268,246,22,0.268000000,87,0,0,0,0,0,645,87,258291,532893,178235,218,0,2133330
1593,1624181258.857743979,1624181258.957705736,1598,1597,0,0.045632245,0.079431411,1,0,0,0,1,-83.859394942,-11.104598807,-26.843583680,-0.017996125,0.008333321,0.999724151,-0.012582418,1034,308,0.297872340,0.141024172,0.103171444,0.059933508,0.207939130,207.861928673,969,0.754915323,138.775711373,226.545253784,366.191982584,0.189710533,0.143215388,0,0,0,0,1.000000000,0,1,0.054686830,0.014426061,0.054686830,0.014426061,0.179172781,0.030000000,1.051201620,0.141024172,0.000000000,0.000006243,0.000006727,0.000029174,0.294417676,-0.120957795,-0.947991268,0.000000003,0.000000010,0.000000022,0.106760161,0.993962504,0.025314191,0.150000000,0.185137077,0.290294653,5.559465940,0.013987476,206.182044354,0,0.180948828,0.137392742,340,301,39,0.328820116,94,0,0,0,0,0,600,94,258442,533233,178329,218,0,2133930
1594,1624181258.957741499,1624181259.057710171,1599,1598,0,0.048263951,0.083115819,1,0,0,0,1,-84.133875824,-11.144033206,-26.862473001,-0.019445660,0.008735146,0.999692921,-0.012634399,1034,314,0.303675048,0.108245948,0.077379608,0.048242018,0.201558336,223.992230738,949,0.753281186,145.666595178,199.352762812,369.844487454,0.203768307,0.153494832,0,0,0,0,1.000000000,0,1,0.065923184,0.005115004,0.065923184,0.005115004,0.179172781,0.030000000,1.121063064,0.108245948,0.000000000,0.000006140,0.000006619,0.000030817,0.296105201,-0.116400018,-0.948036258,0.000000003,0.000000011,0.000000022,0.269127359,0.962763425,-0.025633016,0.150000000,0.188444877,0.289916545,5.454819932,0.012750192,206.044269523,0,0.183373137,0.139040158,238,220,18,0.230174081,52,0,0,0,0,0,744,52,258543,533471,178381,218,0,2134674
1595,1624181259.057739019,1624181259.157661438,1600,1599,0,0.037948987,0.085660972,1,0,0,0,1,-84.379843976,-11.167040653,-26.875847207,-0.018877723,0.008381418,0.999705431,-0.012744988,1014,278,0.274161736,0.091898216,0.074587100,0.044855400,0.222793991,228.125023054,935,0.741296373,152.138341141,188.259509252,352.714258035,0.219500337,0.162714803,0,0,0,0,1.000000000,0,1,0.023716152,0.000932013,0.023716152,0.000932013,0.170615547,0.030000000,1.176721509,0.091898216,0.000000000,0.000006173,0.000006939,0.000032075,0.325374114,-0.092376943,-0.941062265,0.000000003,0.000000011,0.000000026,-0.031421731,-0.999505632,-0.001079874,0.150000000,0.190724700,0.294373304,5.330494993,0.011843047,208.115143759,0,0.185823113,0.140603543,222,204,18,0.218934911,45,0,0,0,0,0,746,46,258660,533693,178426,218,0,2135420
1596,1624181259.157736778,1624181259.257594109,1601,1600,0,0.047290072,0.089383833,1,0,0,0,1,-84.619737202,-11.181057740,-26.868543098,-0.016900026,0.007772671,0.999743779,-0.012897722,1018,314,0.308447937,0.101077765,0.077117208,0.054092592,0.262358372,214.239633406,947,0.744779400,147.796033824,213.188562881,344.321494666,0.209548784,0.156067618,0,0,0,0,1.000000000,0,1,0.028646368,0.000772117,0.028646368,0.000772117,0.185039833,0.030000000,1.111939955,0.101077765,0.000000000,0.000006006,0.000006224,0.000030333,0.330122932,-0.089478895,-0.939687383,0.000000003,0.000000007,0.000000017,0.383243197,0.923577239,-0.011390149,0.150000000,0.194881492,0.287654906,5.219848260,0.011840727,208.208745902,0,0.187975784,0.142037365,187,173,14,0.183693517,61,0,0,0,0,0,767,64,258736,533880,178487,218,0,2136187
1597,1624181259.257734299,1624181259.357666731,1602,1601,0,0.055622187,0.107706460,1,0,0,0,1,-84.839338190,-11.188832410,-26.848478403,-0.015083823,0.007392934,0.999778252,-0.012699184,1015,314,0.309359606,0.099782881,0.074703723,0.050876746,0.282297001,188.940135614,950,0.749310967,148.321919531,215.766102581,347.757396696,0.208362540,0.156128336,0,0,0,0,1.000000000,0,1,0.029724617,0.002094890,0.029724617,0.002094890,0.167497578,0.030000000,1.087571052,0.099782881,0.000000000,0.000005522,0.000006252,0.000029374,0.321223703,-0.093046138,-0.942421216,0.000000003,0.000000011,0.000000021,0.041568959,-0.999128004,-0.003905594,0.150000000,0.202967722,0.280948759,5.103292188,0.011867363,206.687456940,0,0.190903612,0.144089711,211,195,16,0.207881773,60,0,0,0,0,0,743,61,258827,534091,178547,218,0,2136930
1598,1624181259.357731819,1624181259.457707167,1603,1602,0,0.089956829,0.143228758,1,0,0,0,1,-85.042850790,-11.204900795,-26.813645294,-0.011735980,0.007020483,0.999822421,-0.012965538,994,294,0.295774648,0.095805276,0.077016707,0.049414273,0.228409131,189.699171125,937,0.743814252,151.541807905,201.248168285,344.163977805,0.217434462,0.161730852,0,0,0,0,1.000000000,0,1,0.036068345,0.003343104,0.036068345,0.003343104,0.136085028,0.030000000,1.123859272,0.095805276,0.000000000,0.000005772,0.000006025,0.000028837,0.335820825,-0.096647191,-0.936954478,0.000000003,0.000000011,0.000000022,0.331944305,0.942972642,-0.024810792,0.150000000,0.208253361,0.275150753,4.994103865,0.011638226,205.903105766,0,0.193594232,0.146036409,208,197,11,0.209255533,57,0,0,0,0,0,727,59,258908,534299,178604,218,0,2137657
1599,1624181259.457729340,1624181259.557686329,1604,1603,0,0.100307023,0.155215629,1,0,0,0,1,-85.240032123,-11.212789592,-26.779069276,-0.008775825,0.007253201,0.999852272,-0.012876712,987,297,0.300911854,0.098337180,0.073397648,0.044555606,0.280665960,188.575385566,921,0.742456955,145.827853355,189.379149657,348.595852841,0.213260082,0.158336431,0,0,0,0,1.000000000,0,1,0.027953399,0.003698558,0.027953399,0.003698558,0.134900493,0.030000000,1.100271623,0.098337180,0.000000000,0.000006083,0.000006452,0.000027434,0.365064344,-0.066129792,-0.928630645,0.000000004,0.000000010,0.000000019,0.262102703,0.963408017,-0.056099602,0.150000000,0.212746495,0.270380906,4.893145149,0.011181331,205.087558425,0,0.195487350,0.147234831,181,166,15,0.183383992,48,0,0,0,0,0,758,48,258982,534480,178652,218,0,2138415
1600,1624181259.557726860,1624181259.657736540,1605,1604,0,0.129519486,0.182239422,1,0,0,0,1,-85.433969588,-11.204892812,-26.714609592,-0.002811123,0.007428166,0.999883251,-0.013053916,948,291,0.306962025,0.101349808,0.083328145,0.049321596,0.249943635,188.232284033,889,0.743084288,142.763620019,196.883681738,320.954630198,0.216111418,0.160588999,0,0,0,0,1.000000000,0,1,0.053606138,0.002411089,0.053606138,0.002411089,0.130001516,0.030000000,1.115924597,0.101349808,0.000000000,0.000005996,0.000006848,0.000027391,0.382125158,-0.068799246,-0.921545998,0.000000004,0.000000011,0.000000024,0.135468652,0.990661980,-0.015397575,0.150000000,0.217611408,0.255665402,4.794264447,0.010802430,203.572643118,0,0.197532496,0.148658609,191,180,11,0.201476793,56,0,0,0,0,0,700,57,259072,534671,178708,218,0,2139115
1601,1624181259.657724380,1624181259.757694483,1606,1605,0,0.106691922,0.154889045,1,0,0,0,1,-85.601584647,-11.210051562,-26.674917230,0.001036896,0.008664763,0.999883342,-0.012535889,945,294,0.311111111,0.096440285,0.073148328,0.041824147,0.263220771,189.998252141,879,0.750789132,127.699737589,210.542832969,321.701076690,0.193500973,0.145278427,0,0,0,0,1.000000000,0,1,0.021023291,0.002613887,0.021023291,0.002613887,0.143877152,0.030000000,1.009532232,0.096440285,0.000000000,0.000005967,0.000007424,0.000027113,0.349771245,-0.083173615,-0.933135695,0.000000004,0.000000012,0.000000020,-0.038968518,-0.998760013,0.030982104,0.150000000,0.222166403,0.248702484,4.672707635,0.011445366,202.603416086,0,0.199005741,0.149706562,205,181,24,0.216931217,49,0,0,0,0,0,691,49,259168,534876,178757,218,0,2139806
1602,1624181259.757722139,1624181259.857601643,1607,1606,0,0.063660713,0.122331937,1,0,0,0,1,-85.775382318,-11.221486436,-26.654089907,0.004360385,0.008857309,0.999873146,-0.012499054,909,284,0.312431243,0.111438730,0.085917985,0.050454788,0.162969921,229.947340761,862,0.755400052,122.138465116,212.352550565,316.663829397,0.187572075,0.141691955,0,0,0,0,1.000000000,0,1,0.008993989,0.005116676,0.008993989,0.005116676,0.143877152,0.030000000,0.977602591,0.111438730,0.000000000,0.000006034,0.000007322,0.000029600,0.270275148,-0.106393884,-0.956886454,0.000000003,0.000000012,0.000000020,-0.116534051,-0.991905888,0.050423453,0.150000000,0.220484208,0.238634999,4.532106039,0.011001441,203.718986037,0,0.199135037,0.149916313,213,191,22,0.234323432,45,0,0,0,0,0,651,45,259263,535089,178802,218,0,2140457
1603,1624181259.857719660,1624181259.957602024,1608,1607,0,0.124890574,0.169687450,1,0,0,0,1,-85.912781225,-11.232223974,-26.626684999,0.002625050,0.011126128,0.999861830,-0.012068124,908,307,0.338105727,0.125822252,0.078943250,0.055299293,0.157484650,241.672733341,854,0.757636687,117.148017514,203.615856579,326.257856590,0.181057315,0.137175665,0,0,0,0,1.000000000,0,1,0.031978265,0.008329113,0.031978265,0.008329113,0.132648702,0.030000000,0.949025393,0.125822252,0.000000000,0.000005915,0.000006628,0.000031995,0.237261166,-0.133028883,-0.962294370,0.000000003,0.000000010,0.000000021,0.279912756,0.959620745,-0.027872468,0.150000000,0.220761757,0.228547246,4.365195446,0.011074050,205.033480461,0,0.199468939,0.150108907,195,177,18,0.214757709,79,0,0,0,0,0,631,82,259347,535284,178881,218,0,2141088
1604,1624181259.957717180,1624181260.057569742,1609,1608,0,0.091192373,0.161943747,1,0,0,0,1,-86.037223433,-11.255248092,-26.642063934,0.002117545,0.011188384,0.999861102,-0.012170122,920,328,0.356521739,0.112379375,0.081407686,0.053111377,0.198966556,182.852032192,866,0.763030183,132.323535100,195.221322200,333.239281545,0.200252287,0.152798539,0,0,0,0,1.000000000,0,1,0.050533129,0.006642738,0.050533129,0.006642738,0.130752409,0.030000000,1.049637267,0.112379375,0.000000000,0.000005680,0.000006421,0.000027629,0.259328507,-0.123208309,-0.957897927,0.000000003,0.000000008,0.000000018,0.252882480,0.967140345,-0.026267946,0.150000000,0.221424505,0.217116902,4.199426260,0.011151858,202.836911902,0,0.200700926,0.151147969,212,200,12,0.230434783,74,0,0,0,0,0,633,75,259439,535496,178955,218,0,2141721
1605,1624181260.057714701,1624181260.157573462,1610,1609,0,0.044668324,0.077499283,1,0,0,0,1,-86.205409155,-11.261474839,-26.600644681,0.002066096,0.010815828,0.999864707,-0.012219561,951,324,0.340694006,0.099484988,0.074173535,0.049049971,0.216652215,177.959859444,903,0.754116055,130.922495040,208.588335662,341.455966785,0.192259734,0.144986152,0,0,0,0,1.000000000,0,1,0.036929035,0.002645095,0.036929035,0.002645095,0.127238803,0.030000000,0.997831311,0.099484988,0.000000000,0.000005362,0.000006075,0.000026737,0.291421449,-0.063403065,-0.954491273,0.000000004,0.000000009,0.000000019,0.065494076,-0.997583283,0.023197397,0.150000000,0.222493189,0.219693246,4.150955730,0.009466908,201.361441259,0,0.201355868,0.151580223,215,197,18,0.226077813,57,0,0,0,0,0,677,59,259541,535711,179012,218,0,2142398
1606,1624181260.157712221,1624181260.257608414,1611,1610,0,0.043194975,0.089900696,1,0,0,0,1,-86.364541753,-11.244854956,-26.574246110,0.000179865,0.012180619,0.999848881,-0.012402262,932,315,0.337982833,0.096205392,0.072370630,0.048169876,0.221474377,171.045160539,882,0.759554761,135.888631657,207.089855314,326.948812226,0.202840863,0.154068743,0,0,0,0,1.000000000,0,1,0.031506413,0.005520341,0.031506413,0.005520341,0.122798629,0.030000000,1.051640875,0.096205392,0.000000000,0.000005368,0.000006167,0.000026546,0.299283521,-0.073569730,-0.951323745,0.000000004,0.000000010,0.000000024,0.079991911,0.996784553,-0.004674294,0.150000000,0.221044284,0.224244151,3.977289001,0.009389021,201.649523362,0,0.201610757,0.151739397,186,172,14,0.199570815,45,0,0,0,0,0,698,48,259619,535897,179057,218,0,2143096
1607,1624181260.257709980,1624181260.357606649,1612,1611,0,0.037113377,0.065195110,1,0,0,0,1,-86.534625369,-11.260073258,-26.553034978,0.001288028,0.011705288,0.999854237,-0.012362531,941,316,0.335812965,0.101911402,0.079391071,0.046658857,0.161568888,197.051061830,892,0.762835632,128.266465943,201.169730795,351.013187253,0.188502582,0.143796486,0,0,0,0,1.000000000,0,1,0.031004896,0.002016473,0.031004896,0.002016473,0.122848448,0.030000000,0.972229526,0.101911402,0.000000000,0.000005505,0.000006502,0.000028001,0.287166300,-0.080591569,-0.954484424,0.000000004,0.000000013,0.000000021,-0.113342085,0.993552956,-0.002469004,0.100000000,0.217064657,0.197427373,3.832396669,0.007928177,202.664515506,0,0.200124355,0.150684550,174,166,8,0.184909671,53,0,0,0,0,0,713,54,259697,536071,179110,218,0,2143809
1608,1624181260.357707500,1624181260.457616091,1613,1612,0,0.041398311,0.079380938,1,0,0,0,1,-86.690827008,-11.266086891,-26.523039682,0.002448657,0.012944346,0.999828920,-0.012983808,960,340,0.354166667,0.091043723,0.061453928,0.044061559,0.201068553,186.589621515,907,0.767065529,134.243147740,219.002707131,342.482579713,0.192953372,0.148007881,0,0,0,0,1.000000000,0,1,0.014445812,0.001149464,0.014445812,0.001149464,0.116504897,0.030000000,0.995185125,0.091043723,0.000000000,0.000005253,0.000006153,0.000027300,0.275826716,-0.091409633,-0.956851034,0.000000003,0.000000009,0.000000022,0.090078652,0.995814035,-0.015499816,0.050000000,0.214576806,0.164651601,3.774113447,0.008480712,200.804783818,0,0.200058381,0.150640065,187,168,19,0.194791667,64,0,0,0,0,0,707,66,259788,536258,179174,218,0,2144516
1609,1624181260.457705021,1624181260.557585716,1614,1613,0,0.047224211,0.111463407,1,0,0,0,1,-86.843155184,-11.258986490,-26.510771961,0.002000321,0.012068834,0.999843683,-0.012765225,944,345,0.365466102,0.092733988,0.068103012,0.043682214,0.202868662,210.390258218,898,0.759339536,130.634371816,205.382526336,345.870005157,0.191577769,0.145472574,0,0,0,0,1.000000000,0,1,0.017564260,0.001394128,0.017564260,0.001394128,0.124001261,0.030000000,0.987029870,0.092733988,0.000000000,0.000004991,0.000005772,0.000028154,0.278560501,-0.106927954,-0.954447725,0.000000003,0.000000010,0.000000021,0.290669011,0.954388258,-0.068224476,0.050000000,0.213411465,0.164075127,3.761014181,0.008482458,201.070629031,0,0.199915011,0.150575671,165,156,9,0.174788136,57,0,0,0,0,0,720,59,259854,536423,179231,218,0,2145236
1610,1624181260.557702541,1624181260.657661915,1615,1614,0,0.040499414,0.090216153,1,0,0,0,1,-86.979878581,-11.257308147,-26.514879725,0.002227034,0.011829923,0.999840932,-0.013160673,998,370,0.370741483,0.096078598,0.068256784,0.043027731,0.199337138,210.886316473,947,0.767451821,141.300551066,216.359209718,369.117113233,0.194420813,0.149208607,0,0,0,0,1.000000000,0,1,0.023615933,0.003010747,0.023615933,0.003010747,0.115461038,0.030000000,1.002753666,0.096078598,0.000000000,0.000004848,0.000005451,0.000028304,0.278852397,-0.082994684,-0.956740938,0.000000003,0.000000009,0.000000021,0.175992626,0.984196128,-0.019610627,0.000000000,0.215153948,0.121790216,3.680818899,0.009219054,200.873529953,0,0.200043342,0.150806203,159,148,11,0.159318637,60,0,0,0,0,0,779,60,259910,536582,179291,218,0,2146015
