frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1922,1624181285.457096577,1624181285.557058096,1,0,0,1,-15.508897232,-17.349887050,-31.831930339,-0.069639016,0.034960630,-0.763337304,0.641283340,1879,572,0.304417243,0.091504110,0.060886292,0.036412538,0.224813774,80.913365594,1758,0.741450338,256.845326546,451.205584480,595.418783435,0.197047409,0.146100868,0.000002679,0.000002811,0.000007181,0.122121663,0.082259630,0.989100426,0.000000002,0.000000007,0.000000010,0.941057513,-0.336906838,-0.030075556,0.000000000,0.205718506,0.065888874,9.257745111,0.436650029,114.553005342,0,322,290,32,0.171367749,78,0,0,0,0,0,1479,78,301540,640560,285438,68,0,2693795
1923,1624181285.557094097,1624181285.657054901,1,0,0,1,-15.501306441,-17.821941338,-31.859633018,-0.067938529,0.039465026,-0.770189634,0.632957183,1893,532,0.281035394,0.112101782,0.072922786,0.048143857,0.261345287,80.020871286,1762,0.731585331,251.143817284,467.111826525,570.797708699,0.194828101,0.142533381,0.000002746,0.000003011,0.000007118,0.118901637,0.080317046,0.989652248,0.000000003,0.000000008,0.000000010,0.985058677,0.172218489,-0.000441420,0.000000000,0.206000221,0.089710402,9.339159650,0.420134992,112.638755441,0,454,400,54,0.239830956,101,0,0,0,0,0,1336,103,301698,641014,285539,68,0,2695131
1924,1624181285.657091856,1624181285.756982565,1,0,0,1,-15.507841221,-18.298674573,-31.850596659,-0.066404298,0.046232760,-0.776977314,0.624307019,1941,534,0.275115920,0.083165190,0.054452073,0.034892931,0.319325994,80.030587500,1804,0.732100632,272.908660889,478.100523525,569.700355720,0.206637911,0.151279746,0.000002773,0.000002984,0.000006539,0.136001032,0.096370210,0.986010397,0.000000002,0.000000006,0.000000009,0.975849988,-0.205873744,0.073026035,0.000000000,0.207321798,0.090067535,9.371507768,0.407673873,110.420371073,0,322,299,23,0.165893869,45,0,0,0,0,0,1574,45,301825,641336,285584,68,0,2696705
1925,1624181285.757089376,1624181285.856903315,1,0,0,1,-15.527436584,-18.767931778,-31.866317737,-0.061842551,0.053221078,-0.784375487,0.614896830,1850,486,0.262702703,0.085047197,0.058802943,0.036818210,0.281213512,81.652146014,1720,0.730926266,256.335515570,488.233530457,512.624131298,0.203895090,0.149032276,0.000002730,0.000003276,0.000006766,0.110861189,0.035763037,0.993192228,0.000000002,0.000000007,0.000000009,0.943229994,0.330466742,-0.033300318,0.000000000,0.210054801,0.090227718,9.364268104,0.399080311,108.045427989,0,300,268,32,0.162162162,69,0,0,0,0,0,1480,70,301979,641636,285653,68,0,2698185
1926,1624181285.857086897,1624181285.956917286,1,0,0,1,-15.562745313,-19.219848207,-31.867124654,-0.060438446,0.058479468,-0.792029956,0.604661802,1777,446,0.250984806,0.079963975,0.055675355,0.035033121,0.288278773,73.606847143,1642,0.717917667,254.049141459,448.577717322,476.193951163,0.215511246,0.154719331,0.000002853,0.000003688,0.000007013,0.146554204,0.021456484,0.988969911,0.000000003,0.000000008,0.000000011,0.982315948,0.186740327,-0.013543567,0.000000000,0.214357609,0.089486248,9.364119227,0.393114102,105.389458453,0,267,239,28,0.150253236,52,0,0,0,0,0,1458,52,302102,641903,285705,68,0,2699643
1927,1624181285.957084417,1624181286.056954145,1,0,0,1,-15.613630956,-19.693277329,-31.887642647,-0.059335362,0.064852402,-0.798905401,0.594998858,1772,436,0.246049661,0.086515069,0.060126417,0.040845386,0.345320072,77.199238975,1634,0.713472102,261.370504948,434.441695611,470.001213700,0.224195829,0.159957469,0.000003118,0.000003552,0.000007017,0.127025870,-0.037468153,0.991191488,0.000000003,0.000000010,0.000000010,0.608080860,0.792371549,0.048836425,0.000000000,0.220697820,0.088232104,9.370783694,0.388173636,103.017343284,0,284,254,30,0.160270880,61,0,0,0,0,0,1423,65,302252,642187,285766,68,0,2701066
1928,1624181286.057081938,1624181286.156950235,1,0,0,1,-15.678497056,-20.140286027,-31.877134514,-0.058825417,0.072337327,-0.805671592,0.584978775,1774,432,0.243517475,0.084055315,0.058461606,0.036616703,0.420576577,67.908801027,1632,0.729258415,282.570473613,436.917139286,470.662120649,0.237424305,0.173143673,0.000003166,0.000003751,0.000006639,0.067086284,-0.116621213,0.990908131,0.000000003,0.000000008,0.000000011,0.338968156,-0.940427199,-0.026405930,0.000000000,0.231880975,0.086776835,9.371594048,0.384434376,100.372639922,0,338,314,24,0.190529876,50,0,0,0,0,0,1385,51,302430,642525,285816,68,0,2702451
1929,1624181286.157079697,1624181286.256926060,1,0,0,1,-15.741185976,-20.570657010,-31.853636237,-0.057711998,0.079027530,-0.812394124,0.574838901,1765,475,0.269121813,0.089355193,0.061631655,0.040422632,0.374878631,65.423733723,1615,0.724751493,284.828517425,434.985541072,450.659603223,0.243344662,0.176364407,0.000002943,0.000003700,0.000006082,0.148768885,-0.063815462,0.986810724,0.000000003,0.000000008,0.000000010,0.998888272,0.000660682,0.047135809,0.000000000,0.238890539,0.084532623,9.345586124,0.381813731,97.684482058,0,341,314,27,0.193201133,64,0,0,0,0,0,1357,67,302597,642866,285880,68,0,2703808
1930,1624181286.257077217,1624181286.356955051,1,0,0,1,-15.819006352,-20.991089958,-31.855634222,-0.057582797,0.085882934,-0.818879073,0.564575421,1714,451,0.263127188,0.093509099,0.060375782,0.038029423,0.356967610,72.333174363,1571,0.720214313,282.251380732,420.759042072,428.446262290,0.249458406,0.179663514,0.000002957,0.000003820,0.000006375,0.165783145,-0.161057333,0.972921623,0.000000003,0.000000007,0.000000011,0.978972726,-0.202721642,-0.022723044,0.000000000,0.246678183,0.083697417,9.282920592,0.379930141,95.618697393,0,288,269,19,0.168028005,68,0,0,0,0,0,1356,70,302728,643154,285948,68,0,2705164
1931,1624181286.357074738,1624181286.457008362,1,0,0,1,-15.897436442,-21.396736844,-31.773736923,-0.054911073,0.086511582,-0.825477460,0.555056289,1701,448,0.263374486,0.118230230,0.072539196,0.048612046,0.388698776,74.208449471,1577,0.725150620,281.956885843,413.658183375,447.947458137,0.246560095,0.178793206,0.000003044,0.000003699,0.000006633,0.141345390,-0.236615756,0.961267114,0.000000003,0.000000007,0.000000008,-0.159540458,0.987053672,-0.016489093,0.000000000,0.258147558,0.107660944,9.233148821,0.378717943,93.160420731,0,412,381,31,0.242210464,85,0,0,0,0,0,1204,85,302943,643566,286033,68,0,2706368
1932,1624181286.457072258,1624181286.556937933,1,0,0,1,-16.013807583,-21.800479994,-31.760912711,-0.054520097,0.090094447,-0.832132590,0.544486824,1668,396,0.237410072,0.107189970,0.073392486,0.049415736,0.372621790,69.562922032,1534,0.728843031,270.799507276,407.135519806,440.110183063,0.242208012,0.176531621,0.000003250,0.000004062,0.000006769,0.137411188,-0.237806741,0.961543613,0.000000003,0.000000009,0.000000009,-0.110278238,0.990930681,-0.076779522,0.000000000,0.266897625,0.112908066,9.181273261,0.382975423,91.331986353,0,374,337,37,0.224220624,65,0,0,0,0,0,1229,65,303117,643940,286098,68,0,2707597
1933,1624181286.557069778,1624181286.656878471,1,0,0,1,-16.131297815,-22.172430112,-31.698958682,-0.052491649,0.087284348,-0.839151626,0.534275788,1621,419,0.258482418,0.105677273,0.075457486,0.048402895,0.360981281,70.872532878,1499,0.728961898,267.592654057,387.816851678,437.304379559,0.244888125,0.178514112,0.000003245,0.000004241,0.000006771,0.134798822,-0.196011741,0.971292271,0.000000003,0.000000008,0.000000011,-0.150037046,-0.988564793,0.015117392,0.000000000,0.275398187,0.116363005,9.087194026,0.388885324,89.185612372,0,305,285,20,0.188155460,78,0,0,0,0,0,1237,79,303275,644245,286176,68,0,2708834
1934,1624181286.657067537,1624181286.756863356,1,0,0,1,-16.280532373,-22.528539866,-31.685417516,-0.052036340,0.085079004,-0.845779968,0.524127873,1608,419,0.260572139,0.091197695,0.063737334,0.040487661,0.329276412,69.622080737,1461,0.727782771,244.806989667,400.383822284,418.099817136,0.230235256,0.167561252,0.000003150,0.000004279,0.000007089,0.173748018,-0.159895693,0.971722694,0.000000004,0.000000008,0.000000010,0.429233950,0.899826735,0.077910612,0.000000000,0.283070446,0.116258195,8.959815688,0.397453513,87.376058381,0,293,264,29,0.182213930,61,0,0,0,0,0,1251,64,303418,644538,286237,68,0,2710085
1935,1624181286.757065058,1624181286.856889486,1,0,0,1,-16.444488057,-22.881601289,-31.675311766,-0.050812428,0.080411509,-0.852451151,0.514080851,1593,416,0.261142498,0.084747812,0.054609386,0.034096287,0.325825845,75.417079428,1463,0.721804304,253.783534363,387.343059501,414.873103065,0.240325386,0.173467898,0.000003064,0.000004083,0.000007422,0.134272335,-0.183588142,0.973789676,0.000000003,0.000000009,0.000000011,0.429020055,-0.900402803,-0.072225929,0.000000000,0.291604328,0.113924554,8.831964056,0.406875910,85.177361952,0,319,295,24,0.200251099,46,0,0,0,0,0,1226,48,303572,644857,286283,68,0,2711311
1936,1624181286.857062578,1624181286.956934214,1,0,0,1,-16.616260014,-23.200916608,-31.671416803,-0.048323478,0.074110654,-0.859068773,0.504156023,1639,463,0.282489323,0.090566432,0.065026669,0.040192646,0.336734740,72.888052604,1515,0.732920658,269.596103189,400.335634463,440.443059619,0.242797390,0.177951223,0.000002923,0.000003757,0.000006963,0.144682235,-0.170697512,0.974643222,0.000000003,0.000000007,0.000000011,0.995434153,-0.016903913,0.093942025,0.000000000,0.300689676,0.113481785,8.690567373,0.420415948,82.107309820,0,321,291,30,0.195851129,80,0,0,0,0,0,1235,83,303722,645178,286363,68,0,2712546
1937,1624181286.957060099,1624181287.056927919,1,0,0,1,-16.776475697,-23.506932899,-31.655512060,0.046493041,-0.067544997,0.865724692,-0.493757864,1634,467,0.285801714,0.091104288,0.058407667,0.041040896,0.305023441,83.189967757,1483,0.724321362,244.546032138,390.295491147,439.327057056,0.227660757,0.164899550,0.000002879,0.000003813,0.000007152,0.144647856,-0.207109218,0.967565383,0.000000003,0.000000007,0.000000011,0.038700218,0.999057805,-0.019641652,0.000000000,0.307985478,0.112386946,8.486718660,0.432179421,80.638553087,0,264,245,19,0.161566707,67,0,0,0,0,0,1302,68,303848,645442,286430,68,0,2713848
1938,1624181287.057057619,1624181287.156989813,1,0,0,1,-16.957633407,-23.806057041,-31.666913233,0.044696413,-0.065421146,0.871917044,-0.483200757,1565,415,0.265175719,0.092524909,0.059276902,0.038972093,0.282384654,82.078060532,1448,0.729103084,228.207247687,406.156253795,421.377764335,0.216158310,0.157601690,0.000003061,0.000003975,0.000007672,0.091280658,-0.199588251,0.975618968,0.000000003,0.000000009,0.000000012,-0.379856096,-0.924497511,-0.031838640,0.000000000,0.313821154,0.112289837,8.295143461,0.441293326,78.801524776,0,289,265,24,0.184664537,67,0,0,0,0,0,1207,69,303979,645731,286497,68,0,2715055
1939,1624181287.157055140,1624181287.257000923,1,0,0,1,-17.147555651,-24.063864305,-31.629911733,0.043216615,-0.061827478,0.878323326,-0.472078196,1618,436,0.269468480,0.087632631,0.066885309,0.042643795,0.284355425,79.630270196,1502,0.729586951,237.537469186,414.812915568,443.489215231,0.216762991,0.158147450,0.000003021,0.000004012,0.000007591,0.088898015,-0.179694681,0.979697384,0.000000003,0.000000010,0.000000013,-0.071582179,-0.997218222,-0.020780041,0.000000000,0.318463085,0.110409550,8.106084803,0.451880053,77.087021402,0,293,269,24,0.181087763,59,0,0,0,0,0,1264,61,304116,646024,286556,68,0,2716319
1940,1624181287.257052898,1624181287.357060909,1,0,0,1,-17.341867254,-24.327282415,-31.603955942,0.041798745,-0.057626997,0.884952443,-0.460207744,1589,438,0.275645060,0.091528795,0.062109651,0.035286200,0.300268264,80.461265015,1464,0.731479554,244.159130599,395.223961468,431.502975396,0.227997299,0.166775362,0.000003019,0.000003887,0.000007721,0.090641095,-0.186666404,0.978233022,0.000000003,0.000000009,0.000000011,0.782641311,0.622472487,-0.000762095,0.000000000,0.320899031,0.106622268,7.921100368,0.462397060,76.245668492,0,300,276,24,0.188797986,64,0,0,0,0,0,1225,64,304260,646324,286620,68,0,2717544
1941,1624181287.357050419,1624181287.457101583,1,0,0,1,-17.545272301,-24.589601678,-31.573480467,0.042842154,-0.054733995,0.890651822,-0.449341821,1598,442,0.276595745,0.087985909,0.057525960,0.039133161,0.330748970,71.424323863,1455,0.729262660,228.692304994,380.330105319,452.054760634,0.215528438,0.157176842,0.000002874,0.000004010,0.000006981,0.065411767,-0.191075523,0.979393407,0.000000003,0.000000006,0.000000011,0.195065203,0.980435160,-0.026390590,0.000000000,0.324481991,0.106988324,7.719157334,0.465513030,75.422188507,0,276,251,25,0.172715895,78,0,0,0,0,0,1235,87,304383,646600,286698,68,0,2718779
1942,1624181287.457047939,1624181287.556984186,1,0,0,1,-17.758946308,-24.834372505,-31.557159984,0.042884240,-0.051866567,0.896711808,-0.437468552,1557,416,0.267180475,0.076819976,0.056708817,0.037161977,0.324548083,69.176567081,1432,0.731012495,229.343151955,399.477894421,417.988847090,0.219087681,0.160155832,0.000002981,0.000004164,0.000006891,0.131144273,-0.170904013,0.976520864,0.000000003,0.000000009,0.000000011,-0.989155726,0.140779098,-0.041859234,0.000000000,0.329468707,0.114218260,7.571553938,0.470011933,74.835348581,0,247,227,20,0.158638407,51,0,0,0,0,0,1256,54,304490,646847,286749,68,0,2720035
1943,1624181287.557045460,1624181287.656951427,1,0,0,1,-17.976689214,-25.080468145,-31.538465419,0.042558308,-0.048569417,0.902552520,-0.425709702,1589,458,0.288231592,0.088845688,0.060928214,0.039262089,0.335242615,79.101964262,1449,0.736905412,235.931473275,412.878649159,418.965819505,0.220955974,0.162823653,0.000002950,0.000003749,0.000006954,0.102021629,-0.164059858,0.981160512,0.000000003,0.000000007,0.000000011,0.026404916,-0.998014102,-0.057189449,0.000000000,0.333163573,0.103979387,7.423817205,0.473627801,74.789403230,0,278,257,21,0.174952801,68,0,0,0,0,0,1238,73,304607,647125,286817,68,0,2721273
1944,1624181287.657042980,1624181287.756913185,1,0,0,1,-18.185228415,-25.297133724,-31.504006779,0.041477044,-0.045842831,0.908111538,-0.414139498,1570,415,0.264331210,0.104717921,0.067086144,0.043947806,0.346450647,79.055582535,1450,0.721827946,234.128346843,399.217291476,413.304882830,0.223692954,0.161467825,0.000003147,0.000003820,0.000007176,0.083327101,-0.127672406,0.988309846,0.000000003,0.000000008,0.000000009,0.976864969,0.210831865,-0.035843508,0.000000000,0.334519806,0.105965145,7.256575910,0.474322586,74.740652982,0,290,273,17,0.184713376,74,0,0,0,0,0,1201,79,304719,647415,286891,68,0,2722474
1945,1624181287.757040739,1624181287.856948137,1,0,0,1,-18.404966741,-25.524276528,-31.466597828,0.039234212,-0.041894201,0.913757157,-0.402185791,1560,420,0.269230769,0.087050079,0.062975841,0.040157717,0.296473826,93.816445202,1445,0.727448257,220.907568767,403.127577841,427.127585031,0.210155442,0.152877210,0.000003298,0.000003666,0.000008055,0.051397533,-0.115569016,0.991968798,0.000000002,0.000000009,0.000000011,0.520551263,0.853562967,-0.021369241,0.000000000,0.335282822,0.105191879,7.121523890,0.474854619,75.348867941,0,261,241,20,0.167307692,55,0,0,0,0,0,1242,57,304830,647676,286946,68,0,2723716
1946,1624181287.857038260,1624181287.957006216,1,0,0,1,-18.617266494,-25.725603135,-31.426057937,0.036140656,-0.039085902,0.919344485,-0.389835686,1554,430,0.276705277,0.088296626,0.058426509,0.037386049,0.250954422,85.780000438,1440,0.732102091,212.805699948,405.761817204,435.659493254,0.201859465,0.147781736,0.000003082,0.000003682,0.000008178,0.099535692,-0.067902591,0.992714402,0.000000003,0.000000010,0.000000013,0.432697696,0.900687689,0.039171296,0.000000000,0.333416604,0.100899866,6.940302234,0.477921548,75.957525606,0,261,242,19,0.167953668,65,0,0,0,0,0,1225,68,304951,647937,287011,68,0,2724941
1947,1624181287.957035780,1624181288.057039738,1,0,0,1,-18.827183451,-25.926051703,-31.406139366,0.035140640,-0.036021740,0.924669733,-0.377430067,1538,419,0.272431730,0.080282534,0.064878574,0.037839513,0.242855298,83.552114581,1392,0.735297757,197.003185708,388.490537267,438.040755259,0.192473424,0.141525277,0.000002979,0.000003991,0.000008471,0.093163909,-0.090036129,0.991571471,0.000000003,0.000000009,0.000000011,0.174010590,0.984694012,-0.009900379,0.000000000,0.328293365,0.104396233,6.779421566,0.480136683,76.275169386,0,264,245,19,0.171651495,44,0,0,0,0,0,1229,45,305074,648201,287055,68,0,2726170
1948,1624181288.057033300,1624181288.157023907,1,0,0,1,-19.055705976,-26.108306668,-31.378812533,0.035467335,-0.033634306,0.930026313,-0.364227757,1517,412,0.271588662,0.081430651,0.054757649,0.037894667,0.206403789,96.316761037,1367,0.728416727,193.237208230,396.408480415,406.099976617,0.194062816,0.141358601,0.000002976,0.000004344,0.000009090,0.081826097,-0.074631648,0.993848382,0.000000003,0.000000011,0.000000014,0.657657318,0.753314252,0.002118708,0.000000000,0.317584726,0.105911215,6.637449309,0.483503005,77.695567387,0,263,234,29,0.173368490,51,0,0,0,0,0,1199,55,305201,648464,287106,68,0,2727369
1949,1624181288.157030821,1624181288.256977081,1,0,0,1,-19.288260372,-26.293890480,-31.371199333,0.036664811,-0.030233662,0.934750569,-0.352112185,1497,438,0.292585170,0.086492648,0.060140991,0.040673333,0.348751931,84.222472306,1356,0.729908356,226.248616116,368.697033184,394.810081149,0.228590357,0.166850012,0.000003068,0.000004080,0.000008465,-0.019962533,0.136010339,-0.990506277,0.000000003,0.000000007,0.000000012,0.399730798,0.916539936,-0.013032057,0.000000000,0.316278391,0.106705315,6.507495600,0.484485051,78.635504316,0,264,240,24,0.176352705,63,0,0,0,0,0,1163,70,305308,648728,287169,68,0,2728532
1950,1624181288.257028580,1624181288.356908560,1,0,0,1,-19.527730065,-26.477159401,-31.359984827,0.040925713,-0.027054211,0.939390841,-0.339319912,1497,448,0.299265197,0.086256056,0.053590170,0.033172714,0.298526987,86.353486549,1379,0.741018855,217.742686294,389.714416349,414.407898226,0.213083613,0.157898975,0.000003039,0.000003851,0.000007836,-0.001590215,0.034264199,-0.999411545,0.000000002,0.000000008,0.000000010,-0.109049119,-0.993528209,-0.031780301,0.000000000,0.313356360,0.107825931,6.388057328,0.487809909,79.336519925,0,266,241,25,0.177688711,66,0,0,0,0,0,1165,66,305427,648994,287235,68,0,2729697
1951,1624181288.357026100,1624181288.456909180,1,0,0,1,-19.757183732,-26.628637341,-31.337827903,0.046444508,-0.024107627,0.943292175,-0.327813364,1507,435,0.288652953,0.079452619,0.056769758,0.035984988,0.235824789,82.290188349,1370,0.731823919,196.125706459,398.857886610,407.615175674,0.195617342,0.143157450,0.000003048,0.000003981,0.000008040,0.061138064,-0.032983243,0.997584203,0.000000003,0.000000008,0.000000013,-0.116317752,-0.993201971,0.004475006,0.000000000,0.305712660,0.089872538,6.243518184,0.486372100,79.740606869,0,241,217,24,0.159920372,52,0,0,0,0,0,1208,58,305537,649235,287287,68,0,2730905
1952,1624181288.457023621,1624181288.556946516,1,0,0,1,-19.991543894,-26.790635698,-31.348001544,0.053454524,-0.021882863,0.946956337,-0.316128849,1540,451,0.292857143,0.088478344,0.065651833,0.038645523,0.277347594,85.295487995,1424,0.728367376,211.488418579,385.965949108,439.740776446,0.203904173,0.148517148,0.000003132,0.000003653,0.000007816,0.071603196,0.000725200,0.997432933,0.000000002,0.000000007,0.000000012,0.297349080,0.954676468,-0.013280280,0.000000000,0.300948951,0.078396559,6.133645412,0.485668494,80.527235167,0,252,237,15,0.163636364,55,0,0,0,0,0,1232,56,305644,649487,287342,68,0,2732137
1953,1624181288.557021141,1624181288.656949759,1,0,0,1,-20.214819968,-26.948757351,-31.320043630,0.060201789,-0.017535816,0.950296234,-0.304967715,1706,467,0.273739742,0.084188073,0.066263482,0.038820181,0.271854837,90.243122217,1591,0.726087107,221.105934660,457.193103213,476.905549468,0.191399807,0.138972932,0.000003033,0.000003501,0.000007617,0.121256854,0.008714807,0.992582907,0.000000002,0.000000007,0.000000013,-0.052053644,0.998578159,0.011492518,0.000000000,0.296492628,0.066000275,6.022313186,0.484699300,81.495764634,0,303,272,31,0.177608441,63,0,0,0,0,0,1338,65,305781,649790,287405,68,0,2733475
