frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,dynamic_threshold_ready,dynamic_normal_ratio_threshold,dynamic_condition_threshold,dynamic_normal_ratio_mean,dynamic_normal_ratio_std,dynamic_condition_mean,dynamic_condition_std,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1155,1517157345.760598898,1517157345.861438274,1,1,2,1,248.936614318,11.564508613,-13.015497245,-0.012142442,0.006640379,-0.204786392,0.978708843,469,325,0.692963753,0.014215506,0.008606817,0.005971844,0.065869712,40.262714027,0.900000000,0.071488314,0.270959084,2.020446197,0.038325657,49.572192603,18,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008528785,2,13,0,0,0,450,15,19472,69348,44865,6837,793285
1156,1517157345.861459017,1517157345.962298393,1,1,2,1,248.935433388,11.564807411,-13.013789587,-0.011012834,0.006326020,-0.204894573,0.978701647,466,322,0.690987124,0.016366298,0.008779023,0.005880471,0.068322759,39.705463459,0.950000000,0.069991136,0.274576498,1.715722103,0.036228942,49.903757112,19,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008583691,2,13,0,0,0,447,15,19472,69352,44880,6837,793732
1157,1517157345.962318897,1517157346.063096285,1,1,2,1,248.937148210,11.562921886,-13.015138510,-0.010215646,0.006178110,-0.205189467,0.978649454,464,326,0.702586207,0.018288228,0.009281202,0.006184928,0.065311814,40.931849267,1.000000000,0.069089215,0.273269396,1.407970655,0.035426479,50.041856713,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006465517,4,10,0,0,0,447,14,19474,69355,44894,6837,794179
1158,1517157346.063117027,1517157346.163956404,1,1,2,1,248.945760202,11.557542594,-13.016643107,-0.013538168,0.006874732,-0.204737379,0.978699168,465,328,0.705376344,0.015232414,0.008970424,0.005993493,0.058657939,42.932815614,1.000000000,0.067387307,0.286351968,1.116442709,0.033439305,49.619203714,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,3,1,0.008602151,2,15,0,0,0,444,17,19475,69359,44911,6837,794623
1159,1517157346.163976908,1517157346.264816284,1,1,2,1,248.947458577,11.558735334,-13.016779752,-0.011388297,0.006404061,-0.204911947,0.978693205,467,328,0.702355460,0.017398551,0.008710880,0.006117373,0.064350247,41.241442244,1.000000000,0.067080731,0.288477147,0.852999492,0.030737910,48.698674018,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006423983,2,12,0,0,0,450,14,19475,69362,44925,6837,795073
1160,1517157346.264837027,1517157346.365676403,1,1,1,1,248.952946661,11.555239730,-13.020303974,-0.013011913,0.006805178,-0.204785847,0.978696652,469,327,0.697228145,0.014125060,0.008749386,0.005292914,0.055220635,44.749075002,1.000000000,0.065505204,0.303257572,0.622966438,0.027144438,48.163817063,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,5,4,1,0.010660981,2,15,0,0,0,447,17,19476,69367,44942,6837,795520
1161,1517157346.365696907,1517157346.466536283,1,1,1,1,248.952634623,11.555207626,-13.021231063,-0.012245670,0.006688731,-0.204801597,0.978704046,469,324,0.690831557,0.014091716,0.008575319,0.005437420,0.063668937,41.647856819,1.000000000,0.065330979,0.318619609,0.301985001,0.022092496,47.652748840,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,5,5,0,0.010660981,1,14,0,0,0,449,15,19476,69372,44957,6837,795969
1162,1517157346.567418098,1517157346.668256283,1,1,1,1,248.952722250,11.557305764,-13.021332386,-0.010636149,0.006312213,-0.204967096,0.978690716,467,332,0.710920771,0.017574861,0.008793976,0.005361807,0.064186966,42.486335110,1.000000000,0.065401457,0.317302159,0.224231668,0.017084296,46.788011219,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006423983,2,13,0,0,0,449,15,19476,69375,44972,6837,796418
1163,1517157346.668277979,1517157346.769117355,1,1,1,1,248.949504537,11.559470514,-13.019111944,-0.010627518,0.006320514,-0.204886922,0.978707544,469,328,0.699360341,0.016240291,0.008948096,0.005825494,0.061979134,41.944712120,1.000000000,0.065629273,0.314332750,0.193586093,0.015068533,45.608820631,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,0,0,0,0.000000000,1,11,0,0,0,457,12,19476,69375,44984,6837,796875
1164,1517157346.769138098,1517157346.869977236,1,1,1,1,248.946690445,11.561025892,-13.018330400,-0.010107516,0.006230948,-0.204901747,0.978710523,473,329,0.695560254,0.015535954,0.009523222,0.005629574,0.067713331,40.981237260,1.000000000,0.065487248,0.299060931,0.190876182,0.012999287,44.663849236,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006342495,1,13,0,0,0,456,14,19476,69378,44998,6837,797331
1165,1517157346.869997978,1517157346.970837355,1,1,1,1,248.949387973,11.558213613,-13.017407221,-0.013123393,0.006744738,-0.204663090,0.978721260,471,328,0.696390658,0.015830674,0.008718598,0.005811944,0.067038434,40.237852407,1.000000000,0.065583578,0.285483779,0.178723476,0.013296585,43.762143956,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004246285,2,16,0,0,0,451,18,19476,69380,45016,6837,797782
1166,1517157346.970858097,1517157347.071634293,1,1,1,1,248.949853205,11.558047787,-13.016142623,-0.013382802,0.006908067,-0.204622480,0.978725099,474,331,0.698312236,0.015204974,0.008869863,0.005636088,0.063286877,41.949819353,1.000000000,0.065234830,0.260175522,0.155216816,0.011597969,42.787010575,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004219409,1,15,0,0,0,456,16,19476,69382,45032,6837,798238
1167,1517157347.071655035,1517157347.172494411,1,1,1,1,248.948623794,11.559564470,-13.016043969,-0.013680178,0.006994885,-0.204482285,0.978749671,471,326,0.692144374,0.015374458,0.008712733,0.005627083,0.067811711,40.648422986,1.000000000,0.064953937,0.206208347,0.133484217,0.011627101,42.225736852,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006369427,1,12,0,0,0,455,13,19476,69385,45045,6837,798693
1168,1517157347.172514915,1517157347.273354292,1,1,1,1,248.948859140,11.559030380,-13.015526617,-0.012924461,0.006807758,-0.204622007,0.978732061,473,331,0.699788584,0.014283364,0.008696182,0.005754439,0.063902020,42.236574132,1.000000000,0.064761693,0.153552208,0.101756095,0.005695792,41.329257699,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,0,0,0,0.000000000,1,13,0,0,0,459,14,19476,69385,45059,6837,799152
1169,1517157347.273375034,1517157347.374214411,1,1,1,1,248.954038344,11.556037044,-13.016830707,-0.013124762,0.006736374,-0.204727710,0.978707784,471,335,0.711252654,0.015246850,0.008855889,0.005815143,0.063015448,42.787826564,1.000000000,0.064234629,0.084249875,0.086982857,0.005027227,41.388037422,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008492569,2,13,0,0,0,452,15,19476,69389,45074,6837,799604
1170,1517157347.374234915,1517157347.475074291,1,1,1,1,248.954048496,11.556367730,-13.016130519,-0.010978248,0.006342367,-0.204976611,0.978684751,472,333,0.705508475,0.017179218,0.009471872,0.005849177,0.066777773,41.162153198,1.000000000,0.064341642,0.082422412,0.071517174,0.005393859,41.416935318,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006355932,2,11,0,0,0,456,13,19477,69392,45087,6837,800060
1171,1517157347.475095034,1517157347.575934410,1,1,1,1,248.955199703,11.554543550,-13.017505364,-0.013021516,0.006600441,-0.204722388,0.978711203,470,326,0.693617021,0.014974473,0.008676807,0.005828598,0.063525940,40.732512362,1.000000000,0.064241662,0.074069240,0.062407681,0.005826402,41.442823007,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008510638,2,18,0,0,0,446,20,19477,69396,45107,6837,800506
1172,1517157347.676815033,1517157347.777654409,1,1,1,1,248.952396100,11.556813805,-13.018564905,-0.010839171,0.006317314,-0.204961463,0.978689635,472,331,0.701271186,0.015307321,0.009012077,0.005684711,0.062190271,42.516392990,1.000000000,0.064111734,0.074235286,0.061843870,0.005905311,41.495847695,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,0,0,0,0.000000000,1,13,0,0,0,458,14,19477,69396,45121,6837,800964
1173,1517157347.777674913,1517157347.878514290,1,1,1,1,248.951032939,11.556660163,-13.020310437,-0.012167176,0.006546752,-0.204772491,0.978712076,471,328,0.696390658,0.014406956,0.008560999,0.005232454,0.061086135,42.079308784,1.000000000,0.063810442,0.076218596,0.062146850,0.005961203,41.604189604,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002123142,2,13,0,0,0,454,16,19477,69397,45136,6837,801418
1174,1517157347.878535032,1517157347.979374409,1,1,1,1,248.949401449,11.558075349,-13.020147458,-0.012675063,0.006768397,-0.204605666,0.978739012,473,325,0.687103594,0.013846984,0.008270567,0.005598743,0.066206125,40.018679107,1.000000000,0.064006111,0.080610655,0.061282588,0.006197713,41.562652140,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004228330,1,13,0,0,0,457,14,19477,69399,45150,6837,801875
1175,1517157347.979394913,1517157348.080176353,1,1,1,1,248.949005294,11.558027699,-13.019961286,-0.012647706,0.006744056,-0.204668011,0.978726498,474,328,0.691983122,0.013859892,0.008122321,0.005299191,0.064143422,41.575524953,1.000000000,0.063919796,0.082054519,0.059625283,0.006120642,41.628292687,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006329114,1,12,0,0,0,457,14,19477,69402,45163,6837,802332
1176,1517157348.080197096,1517157348.181036234,1,1,1,1,248.948879025,11.557743023,-13.019205555,-0.012947948,0.006847924,-0.204694331,0.978716347,472,324,0.686440678,0.013762564,0.007902221,0.005283417,0.062637631,42.661045084,1.000000000,0.063635540,0.085293437,0.057559019,0.005587303,41.776071768,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004237288,1,12,0,0,0,457,13,19477,69404,45176,6837,802789
1177,1517157348.181056976,1517157348.281896353,1,1,1,1,248.946075260,11.560209132,-13.019563581,-0.010420500,0.006257505,-0.204909737,0.978705398,473,326,0.689217759,0.014808142,0.008252338,0.005665345,0.064128314,41.536017451,1.000000000,0.063576365,0.074616372,0.051045306,0.005112598,41.806280177,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004228330,1,13,0,0,0,457,14,19477,69406,45190,6837,803246
1178,1517157348.281917095,1517157348.382756233,1,1,1,1,248.939561453,11.564013531,-13.019663546,-0.010489834,0.006279015,-0.204905494,0.978705408,473,327,0.691331924,0.015879275,0.008469376,0.005835381,0.071237903,38.965023470,1.000000000,0.064205363,0.075063745,0.056509534,0.004793940,41.607890570,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002114165,2,14,0,0,0,456,16,19477,69407,45206,6837,803702
1179,1517157348.382776976,1517157348.483616352,1,1,1,1,248.937633955,11.564399361,-13.019178458,-0.009165265,0.005970454,-0.205052995,0.978689747,475,332,0.698947368,0.015808491,0.009270156,0.006003166,0.067974629,40.890628148,1.000000000,0.064386582,0.068763243,0.051134342,0.004844203,41.590349865,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004210526,2,10,0,0,0,461,12,19477,69409,45218,6837,804163
1180,1517157348.483637094,1517157348.584476233,1,1,1,1,248.936140929,11.564870239,-13.018454964,-0.009727668,0.006116806,-0.204994051,0.978695763,479,333,0.695198330,0.015864794,0.009227074,0.006068081,0.063379409,42.178568144,1.000000000,0.064794521,0.067181693,0.051880235,0.004934080,41.461824522,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004175365,2,12,0,0,0,463,14,19477,69411,45232,6837,804626
1181,1517157348.584496975,1517157348.685336351,1,1,1,1,248.937439725,11.563927487,-13.017226156,-0.009658572,0.005993184,-0.205084224,0.978678320,473,333,0.704016913,0.017368339,0.008977447,0.005806902,0.063766201,42.273411454,1.000000000,0.064799384,0.070435286,0.051799117,0.004799549,41.493102254,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002114165,3,10,0,0,0,459,13,19477,69412,45245,6837,805085
1182,1517157348.786217928,1517157348.887056351,1,1,1,1,248.940316358,11.559098257,-13.017512388,-0.012560611,0.006726845,-0.204855983,0.978688412,477,332,0.696016771,0.014237654,0.008740748,0.005544640,0.064637489,40.811160584,1.000000000,0.064821910,0.065191141,0.052958673,0.005060180,41.409343528,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006289308,1,13,0,0,0,460,14,19477,69415,45259,6837,805545
1183,1517157348.887078047,1517157348.987917185,1,1,1,1,248.945879029,11.555603141,-13.016533394,-0.013690807,0.006832617,-0.204748488,0.978695016,472,335,0.709745763,0.015214150,0.008732699,0.005666908,0.065233710,40.532016658,1.000000000,0.064984639,0.063684605,0.056291833,0.005244046,41.338708754,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002118644,2,15,0,0,0,454,17,19477,69416,45276,6837,805999
1184,1517157348.987937927,1517157349.088715315,1,1,1,1,248.949940244,11.553811958,-13.017308559,-0.012960799,0.006681193,-0.204778985,0.978699620,472,328,0.694915254,0.014703650,0.008173580,0.005442799,0.067623903,38.527815978,1.000000000,0.064980167,0.064026893,0.056792958,0.004845902,41.216037690,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008474576,2,14,0,0,0,452,16,19477,69420,45292,6837,806451
1185,1517157349.088736057,1517157349.189575195,1,1,1,1,248.958027353,11.550371156,-13.017409269,-0.013350753,0.006807583,-0.204846357,0.978679408,470,329,0.700000000,0.014712872,0.008355038,0.005191050,0.059223492,43.080421799,1.000000000,0.064589420,0.063721584,0.064224564,0.004914779,41.358166160,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006382979,2,15,0,0,0,450,17,19477,69423,45309,6837,806901
1186,1517157349.189595938,1517157349.290435314,1,1,1,1,248.958124088,11.552435700,-13.016919226,-0.011336583,0.006451091,-0.205063997,0.978661649,471,333,0.707006369,0.017342309,0.008944872,0.005719133,0.063768702,41.839693018,1.000000000,0.064613511,0.070968906,0.064393805,0.005052313,41.352659843,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002123142,2,14,0,0,0,454,16,19477,69424,45325,6837,807355
1187,1517157349.290456057,1517157349.391295195,1,1,1,1,248.956574491,11.554689141,-13.017664723,-0.013563643,0.006913695,-0.204489988,0.978750261,472,333,0.705508475,0.015027877,0.008253844,0.005360808,0.065744040,41.134575286,1.000000000,0.064510128,0.071049073,0.066448483,0.005920533,41.376967458,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006355932,1,15,0,0,0,452,17,19477,69427,45341,6837,807807
1188,1517157349.391315937,1517157349.492155313,1,1,1,1,248.954998390,11.556079394,-13.019480921,-0.012586354,0.006725232,-0.204655492,0.978730037,470,328,0.697872340,0.014248589,0.008266753,0.005354063,0.063898146,41.146565270,1.000000000,0.064509934,0.071155225,0.063103669,0.006030113,41.322467015,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002127660,1,12,0,0,0,455,14,19477,69428,45354,6837,808262
1189,1517157349.492176056,1517157349.593015194,1,1,1,1,248.954356595,11.556145419,-13.020037606,-0.011815985,0.006558152,-0.204769542,0.978716919,473,328,0.693446089,0.013727847,0.008413607,0.005501192,0.063130444,42.397595395,1.000000000,0.064515684,0.074539088,0.063181403,0.005771356,41.302955457,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002114165,1,13,0,0,0,457,15,19477,69429,45368,6837,808719
1190,1517157349.593035936,1517157349.693875313,1,1,1,1,248.955132915,11.557143978,-13.021448380,-0.010208495,0.006168793,-0.204949110,0.978699951,473,332,0.701902748,0.017033893,0.009012898,0.006088269,0.060657731,43.664637554,1.000000000,0.064209682,0.073717785,0.062518203,0.005618530,41.428079674,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,4,4,0,0.008456660,2,13,0,0,0,454,15,19477,69433,45383,6837,809173
1191,1517157349.693896055,1517157349.794735193,1,1,1,1,248.953462660,11.557426803,-13.021250910,-0.012700240,0.006782400,-0.204612702,0.978737117,470,322,0.685106383,0.013689302,0.008357695,0.005315199,0.063908385,40.659970860,1.000000000,0.064228804,0.076829115,0.060463801,0.005805310,41.424452599,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002127660,1,15,0,0,0,452,17,19477,69434,45399,6837,809625
1192,1517157349.895616055,1517157349.996455193,1,1,1,1,248.950343540,11.556086465,-13.019277867,-0.012505795,0.006703871,-0.204794520,0.978702134,475,330,0.694736842,0.014318860,0.008391623,0.005285332,0.063411930,41.739617899,1.000000000,0.064289887,0.077664160,0.062170350,0.005803180,41.385613845,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002105263,2,12,0,0,0,459,15,19477,69435,45413,6837,810084
1193,1517157349.996475935,1517157350.097253323,1,1,1,1,248.953443188,11.554328395,-13.017959971,-0.012934610,0.006664350,-0.204743088,0.978707592,471,329,0.698513800,0.015224123,0.008765884,0.005803832,0.062145453,42.079711802,1.000000000,0.064342853,0.076989550,0.063803866,0.005576124,41.385633996,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,1,1,0,0.002123142,2,14,0,0,0,454,16,19477,69436,45429,6837,810538
1194,1517157350.097274065,1517157350.198113203,1,1,1,1,248.950839495,11.556972428,-13.018465674,-0.012513954,0.006678853,-0.204634206,0.978735733,473,328,0.693446089,0.015417330,0.008746160,0.006067626,0.069398058,39.005264672,1.000000000,0.064502450,0.074583378,0.067108673,0.005674810,41.334963274,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,3,3,0,0.006342495,1,12,0,0,0,456,14,19477,69439,45442,6837,810994
1195,1517157350.198133945,1517157350.298973322,1,1,1,1,248.949697199,11.559069011,-13.018220414,-0.010761017,0.006254903,-0.204883134,0.978707300,476,333,0.699579832,0.016787573,0.008990088,0.005884511,0.063217174,41.773330219,1.000000000,0.064456137,0.075033590,0.068691426,0.006098740,41.344853537,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,2,2,0,0.004201681,1,13,0,0,0,460,14,19477,69441,45456,6837,811454
1196,1517157350.298994064,1517157350.399833202,1,1,1,1,248.947149331,11.559535837,-13.016330418,-0.010554974,0.006142559,-0.205003551,0.978685039,476,339,0.712184874,0.017921078,0.010009020,0.006127948,0.065353945,41.030802287,1.000000000,0.064591953,0.079450056,0.068146797,0.005936511,41.263341397,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,0,0,0,0.000000000,3,13,0,0,0,460,16,19477,69441,45472,6837,811914
1197,1517157350.399853945,1517157350.500693321,1,1,1,1,248.951232038,11.567612231,-13.017956517,-0.016318510,0.007268599,-0.205098389,0.978578318,477,330,0.691823899,0.021438316,0.014967168,0.010148284,0.069906324,48.110834134,1.000000000,0.064880853,0.112545716,0.069797328,0.006200729,41.592082231,20,1,0.080000000,40.000000000,0.171354048,0.059580220,27.795537846,7.204246036,5,5,0,0.010482180,2,13,0,0,0,456,16,19477,69446,45487,6837,812370
