frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1384,1624181232.958374262,1624181233.058200359,1388,1387,0,0.205708837,0.304993808,1,0,0,0,1,-8.278568311,5.919719434,-32.249239240,0.050483408,-0.010849112,0.998621932,-0.009378681,1676,692,0.412887828,0.145925130,0.091975632,0.064939961,0.423713572,62.123380076,1533,0.792717701,272.164343184,443.198595306,499.873296906,0.223960030,0.177537080,0,0,0,0,1.000000000,0,1,0.118442985,0.020079841,0.206110468,0.048249237,1.089189387,0.145925130,0.000000000,0.000002326,0.000002839,0.000005088,0.059002163,-0.053563282,-0.996819803,0.000000003,0.000000006,0.000000008,0.275130102,0.961229139,0.018492432,0.150000000,0.371260456,0.329828137,8.816912929,0.399204873,91.619005078,0,0.192764349,0.157828705,541,469,72,0.322792363,179,0,0,0,0,0,954,181,231199,486714,156957,15,0,2047452
1385,1624181233.058371782,1624181233.158283710,1389,1388,0,0.331478109,0.497976514,1,0,0,0,1,-8.445947369,5.537060357,-32.220799115,0.059375491,-0.016256193,0.998057958,-0.009518371,1588,664,0.418136020,0.094832935,0.063006884,0.041758036,0.335346177,71.846769518,1452,0.781769444,249.017017931,429.785067085,456.327147637,0.219373276,0.171499324,0,0,0,0,1.000000000,0,1,0.025180216,0.014463584,0.211402390,0.048249237,1.052147774,0.094832935,0.000000000,0.000002352,0.000003029,0.000005398,0.039649919,-0.063937344,-0.997165934,0.000000002,0.000000008,0.000000012,0.402949500,0.914198256,0.043281045,0.150000000,0.374699306,0.322125706,8.772645950,0.364948922,90.243094640,0,0.195558772,0.159752432,353,310,43,0.222292191,90,0,0,0,0,0,1145,90,231362,487067,157047,15,0,2048597
1386,1624181233.158369303,1624181233.258375406,1390,1389,0,0.536328734,0.587834730,1,0,0,0,1,-8.620691950,5.169755033,-32.207721391,0.076698505,-0.025612867,0.996679816,-0.009521849,1765,633,0.358640227,0.103275250,0.068222020,0.044769260,0.363318114,68.342134740,1610,0.776349955,278.189744870,463.765781610,507.967900424,0.222565430,0.172788661,0,0,0,0,1.000000000,0,1,0.038590687,0.014957614,0.196142987,0.046847010,1.060057857,0.103275250,0.000000000,0.000002436,0.000003010,0.000005651,0.038388969,-0.040418563,-0.998445105,0.000000002,0.000000005,0.000000011,0.435527881,0.898849416,0.048838418,0.150000000,0.378180248,0.309929541,8.702681394,0.332532645,88.873956131,0,0.198231279,0.161529384,500,448,52,0.283286119,97,0,0,0,0,0,1166,99,231620,487567,157144,15,0,2049763
1387,1624181233.258367062,1624181233.358399868,1391,1390,0,0.545237822,0.605364836,1,0,0,0,1,-8.780288919,4.801698511,-32.167145272,0.094898426,-0.032354466,0.994926410,-0.008301565,1788,594,0.332214765,0.109016682,0.066545816,0.046044876,0.325603370,63.405390365,1635,0.760762754,290.569925528,456.062405126,497.214772858,0.233605822,0.177718609,0,0,0,0,1.000000000,0,1,0.015799229,0.015567578,0.177399640,0.046847010,1.090303068,0.109016682,0.000000000,0.000002454,0.000003205,0.000005494,-0.003089368,-0.023306040,0.999723604,0.000000002,0.000000007,0.000000010,0.391508074,0.920156784,-0.005737638,0.150000000,0.380474064,0.292318078,8.638564967,0.296814390,87.543315637,0,0.201358750,0.163453723,471,413,58,0.263422819,105,0,0,0,0,0,1210,107,231858,488038,157249,15,0,2050973
1388,1624181233.358364582,1624181233.458399534,1392,1391,0,0.468536618,0.522857301,1,0,0,0,1,-8.952170506,4.422808714,-32.140626181,0.117171999,-0.041186680,0.992223759,-0.008148168,1847,542,0.293448836,0.103511839,0.078202361,0.050185680,0.373808435,63.601965724,1691,0.738978459,302.355659302,457.800850813,489.456063697,0.241959521,0.178802874,0,0,0,0,1.000000000,0,1,0.027794141,0.004113565,0.164270099,0.046847010,1.080640168,0.103511839,0.000000000,0.000002554,0.000003216,0.000005365,0.104671257,-0.096807216,0.989783962,0.000000003,0.000000006,0.000000008,0.731089738,0.677616127,-0.079650363,0.150000000,0.385470733,0.281226033,8.584626201,0.263501726,86.183361648,0,0.205482576,0.165844948,453,399,54,0.245262588,99,0,0,0,0,0,1295,99,232089,488491,157348,15,0,2052268
1389,1624181233.458362103,1624181233.558419228,1393,1392,0,0.557892096,0.635044773,1,0,0,0,1,-9.144384064,4.077035495,-32.168745743,0.140453374,-0.055459580,0.988505542,-0.007340138,1816,469,0.258259912,0.130364557,0.092355133,0.058001465,0.481987766,62.502557565,1660,0.741442260,334.552628036,437.100535962,459.140987514,0.271818506,0.201537728,0,0,0,0,1.000000000,0,1,0.060896273,0.003411846,0.154543541,0.046847010,1.197789603,0.130364557,0.000000000,0.000002937,0.000003507,0.000005565,0.178425180,-0.043487376,0.982992016,0.000000003,0.000000007,0.000000008,-0.992339252,0.100658056,0.071629355,0.150000000,0.397845321,0.264329617,8.517305192,0.229617093,83.900273877,0,0.211043035,0.169388760,503,441,62,0.276982379,122,0,0,0,0,0,1191,122,232378,488994,157470,15,0,2053459
1390,1624181233.558359623,1624181233.658366203,1394,1393,0,0.380221445,0.443567413,1,0,0,0,1,-9.330039484,3.741345802,-32.090051049,0.158541158,-0.065054528,0.985187761,-0.006138851,1883,456,0.242166755,0.118159739,0.087398115,0.051412473,0.548977954,65.437597901,1698,0.740079305,356.656413324,443.231014988,456.767232418,0.283814181,0.210045002,0,0,0,0,1.000000000,0,1,0.077765103,0.003559687,0.164270099,0.046825358,1.248350482,0.118159739,0.000000000,0.000003077,0.000003675,0.000006219,0.301764382,-0.105476192,0.947529963,0.000000004,0.000000006,0.000000008,0.992681410,-0.103551304,-0.062134900,0.150000000,0.411428806,0.245627017,8.437040060,0.193237173,81.666601882,0,0.216928277,0.173092030,564,492,72,0.299522039,117,0,0,0,0,0,1200,119,232710,489558,157587,15,0,2054659
1391,1624181233.658357143,1624181233.758234978,1395,1394,0,0.209179335,0.382066450,1,0,0,0,1,-9.543999829,3.434420048,-32.057576012,0.172914293,-0.074413560,0.982104634,-0.005810107,1914,489,0.255485893,0.125053043,0.097122829,0.059699830,0.839252577,109.747761964,1722,0.742904485,381.921588643,437.743499264,459.616434885,0.298543817,0.221789540,0,0,0,0,1.000000000,0,1,0.021314363,0.014260061,0.165971733,0.030000000,1.318151240,0.125053043,0.000000000,0.000003175,0.000003931,0.000008419,0.377478075,-0.196462105,0.904938089,0.000000004,0.000000004,0.000000007,0.925361083,0.379062226,-0.004323628,0.150000000,0.438296044,0.225992353,8.347533009,0.161608740,82.289788913,0,0.223537878,0.177349121,588,529,59,0.307210031,138,0,0,0,0,0,1187,139,233042,490146,157725,15,0,2055846
1392,1624181233.758354902,1624181233.858159781,1396,1395,0,0.158748725,0.294747636,1,0,1,1,1,-9.804085879,3.171165984,-32.032985021,0.177159231,-0.077886680,0.981081064,-0.005312016,2081,476,0.228736185,0.260865944,0.200790916,0.140144798,0.730054274,95.043789265,1852,0.770493890,404.695127354,475.971710085,546.287846516,0.283607554,0.218517887,0,0,0,0,1.000000000,0,1,0.024416623,0.025301685,0.150430511,0.030000000,1.298706979,0.260865944,0.000000000,0.000003367,0.000004260,0.000010101,0.418042265,-0.258658228,0.870825233,0.000000003,0.000000004,0.000000010,0.609518838,0.791854147,-0.038128685,0.200000000,0.456407108,0.306497297,8.252351906,0.126331651,81.512202350,1,0.228860064,0.180943021,128,96,32,0.061508890,206,965,0,0,50,13,768,1185,233120,490274,158909,15,0,2056614
1393,1624181233.858352423,1624181233.958210230,1397,1396,0,0.265448833,0.320769201,1,0,1,1,1,-10.053009719,2.920469463,-31.921965338,0.174588996,-0.075902066,0.981699337,-0.004895909,2115,420,0.198581560,0.267388752,0.222510162,0.145255782,0.649921655,96.697244790,1851,0.764908959,405.978047616,468.342904434,541.525531585,0.286738748,0.219329037,0,0,0,0,1.000000000,0,1,0.100883912,0.019135059,0.147099285,0.045690642,1.289836383,0.267388752,0.000000000,0.000003598,0.000004565,0.000011434,0.435093237,-0.255579873,0.863349758,0.000000002,0.000000004,0.000000012,0.530254021,0.847328886,0.029401208,0.250000000,0.469753942,0.346620187,8.153436182,0.094882339,81.028678761,2,0.234003220,0.184333069,106,78,28,0.050118203,219,1079,0,0,50,34,676,1333,233191,490380,160241,15,0,2057290
1394,1624181233.958349943,1624181234.058278799,1398,1397,0,0.290157205,0.389693125,1,0,0,0,1,-10.374557984,2.673250156,-31.878133259,0.169386791,-0.072596400,0.982858034,-0.005287984,1966,472,0.240081384,0.118612587,0.087924583,0.056972131,0.801438167,115.872178871,1771,0.732878001,378.379068874,441.871667322,477.676203079,0.291525707,0.213652777,0,0,0,0,1.000000000,0,1,0.022150941,0.015493582,0.164270099,0.063536359,1.248070311,0.118612587,0.000000000,0.000003320,0.000004580,0.000012310,0.407143779,-0.227316452,0.884624878,0.000000004,0.000000004,0.000000008,0.832171381,0.553683139,-0.030426533,0.250000000,0.489042239,0.331636095,8.173994062,0.071797746,81.966028384,0,0.238823598,0.186834773,652,579,73,0.331637843,121,0,0,0,0,0,1190,124,233567,491032,160362,15,0,2058480
1395,1624181234.058347464,1624181234.158337116,1399,1398,0,0.332184622,0.490950284,1,0,0,0,1,-10.725801839,2.444300213,-31.843335782,0.159909285,-0.064831172,0.984978750,-0.006542288,1922,452,0.235171696,0.129304225,0.094948161,0.058801248,0.639374003,94.339807864,1751,0.733146608,397.972285663,410.568838016,475.198587365,0.310010107,0.227282859,0,0,0,0,1.000000000,0,1,0.020274510,0.009003942,0.147314946,0.067097179,1.320306654,0.129304225,0.000000000,0.000003152,0.000004497,0.000012254,0.393340159,-0.220740232,0.892500571,0.000000004,0.000000005,0.000000010,0.768522150,0.638932721,-0.033744374,0.200000000,0.498188733,0.334144745,8.110310881,0.053289829,81.491885461,0,0.243861251,0.189341537,597,539,58,0.310613944,123,0,0,0,0,0,1202,123,233918,491629,160485,15,0,2059682
1396,1624181234.158344984,1624181234.258322716,1400,1399,0,0.762773513,0.946553810,1,0,1,1,1,-11.142595600,2.251248471,-31.825355344,0.132624756,-0.058583554,0.989417004,-0.005712641,1821,467,0.256452499,0.199301994,0.138259412,0.092975349,0.667824628,79.541843728,1671,0.748084678,375.983643017,425.329767188,448.736086312,0.300775005,0.225005172,0,0,0,0,1.000000000,0,1,0.047546641,0.019305216,0.143983719,0.064538111,1.292871936,0.199301994,0.000000000,0.000003130,0.000004297,0.000010373,0.361048355,-0.272570904,0.891823518,0.000000003,0.000000004,0.000000010,0.777073130,0.629380260,-0.006151322,0.250000000,0.506232869,0.338065756,8.092964533,0.047197191,80.544444217,1,0.248535066,0.191827713,97,75,22,0.053267435,151,589,0,0,30,0,981,743,233972,491726,161225,15,0,2060663
1397,1624181234.258342743,1624181234.358303308,1401,1400,0,1.030283483,1.100435792,1,0,1,1,1,-11.527698442,2.088677033,-31.791052761,0.094424228,-0.044602577,0.994511028,-0.006518474,1808,409,0.226216814,0.220990656,0.165274722,0.116349898,0.425108091,76.127124507,1559,0.779058137,356.457136446,410.747677442,447.346822132,0.293488664,0.228644732,0,0,0,0,1.000000000,0,1,0.031503807,0.020179556,0.157767176,0.056690128,1.297876408,0.220990656,0.000000000,0.000003378,0.000003987,0.000009248,0.302938439,-0.252362189,0.918989460,0.000000002,0.000000005,0.000000012,0.634797494,0.772633371,-0.008355536,0.300000000,0.503051737,0.342682203,8.040545262,0.050772659,79.068306227,2,0.252861467,0.194799225,114,81,33,0.063053097,172,894,0,0,50,42,585,1109,234053,491840,162333,15,0,2061248
1398,1624181234.358340263,1624181234.458278418,1402,1401,0,1.056620536,1.148898837,1,0,1,1,1,-11.933465816,1.925637668,-31.607497645,0.058529862,-0.022394454,0.998003578,-0.007848744,1747,516,0.295363480,0.184550824,0.109873330,0.076315627,0.431548878,66.472476449,1566,0.779158754,352.141066857,400.086749722,467.934791841,0.288601752,0.224866582,0,0,0,0,1.000000000,0,1,0.155468694,0.019740783,0.157767176,0.048363528,1.269705999,0.184550824,0.000000000,0.000002935,0.000003538,0.000006967,0.241746443,-0.256797754,0.935742257,0.000000002,0.000000004,0.000000011,0.634307842,0.773080395,-0.000514155,0.350000000,0.501402981,0.329611455,8.103474877,0.050486919,77.430858388,3,0.257038614,0.197498871,108,85,23,0.061820263,151,691,0,0,41,0,795,844,234114,491948,163175,15,0,2062043
1399,1624181234.458337784,1624181234.558337450,1403,1402,0,0.912242948,0.986148776,1,0,1,1,1,-12.405664189,1.767900042,-31.495984347,0.027393305,-0.000984053,0.999578812,-0.009530857,1551,566,0.364925854,0.189194548,0.124525988,0.081135074,0.508093401,58.563524670,1396,0.786601987,287.605891945,388.833367605,421.657114317,0.261913161,0.206021413,0,0,0,0,1.000000000,0,1,0.071203458,0.021739790,0.161271943,0.042805191,1.161715964,0.189194548,0.000000000,0.000002731,0.000003391,0.000005762,0.068099331,-0.239147961,0.968592140,0.000000002,0.000000006,0.000000008,0.769563724,0.636432282,0.052207530,0.350000000,0.506104331,0.330625557,8.127674910,0.050296785,76.013025398,4,0.258993410,0.198521336,109,96,13,0.070277240,187,525,0,0,26,0,726,716,234147,492057,163887,15,0,2062769
1400,1624181234.558335304,1624181234.658341169,1404,1403,0,0.602068739,0.821280867,1,0,1,1,1,-12.897807831,1.657879764,-31.456875795,0.001528805,0.019663948,0.999748735,-0.010651666,1412,587,0.415722380,0.152397638,0.104302849,0.070292083,0.294161184,73.910518006,1260,0.808524037,221.014078548,380.278175456,417.448032080,0.216948403,0.175407999,0,0,0,0,1.000000000,0,1,0.095181874,0.018791784,0.167544357,0.042210031,0.971170276,0.152397638,0.000000000,0.000002654,0.000003258,0.000006258,0.008278016,0.042526332,0.999061052,0.000000003,0.000000006,0.000000014,0.329471884,0.942837897,0.050049758,0.400000000,0.501350006,0.319823814,8.117626011,0.050958611,75.744699499,5,0.259913056,0.199172744,145,120,25,0.102691218,155,423,0,0,43,0,689,578,234222,492202,164465,15,0,2063458
1401,1624181234.658332825,1624181234.758380175,1405,1404,0,0.417187081,0.458363545,1,0,0,0,1,-13.363898960,1.589516296,-31.409022900,-0.019662570,0.044004669,0.998763878,-0.012152679,1423,695,0.488404779,0.130421125,0.091259688,0.054354839,0.263717480,101.322489439,1269,0.827617678,177.509890333,420.507754789,452.229188257,0.169017306,0.139881710,0,0,0,0,1.000000000,0,1,0.078570478,0.025560709,0.193789993,0.038270496,0.756606553,0.130421125,0.000000000,0.000002508,0.000003137,0.000008505,0.076154253,-0.131395487,-0.988400605,0.000000002,0.000000005,0.000000017,0.305276837,0.952226526,-0.008408073,0.400000000,0.493618256,0.322424454,8.099630349,0.055099015,77.530405797,0,0.257499394,0.197314078,473,401,72,0.332396346,179,0,0,0,0,0,769,181,234448,492675,164644,15,0,2064227
1402,1624181234.758330345,1624181234.858407021,1406,1405,0,0.239712886,0.441276080,1,0,0,0,1,-13.782462115,1.484024486,-31.395080021,-0.033605998,0.058691646,0.997613154,-0.013925610,1465,796,0.543344710,0.091021209,0.061026578,0.039521979,0.216489463,110.719523255,1318,0.844479759,172.390159530,464.167184425,476.466977822,0.154884450,0.130796783,0,0,0,0,1.000000000,0,1,0.059178178,0.019808090,0.207667714,0.035331158,0.693340773,0.091021209,0.000000000,0.000002271,0.000002898,0.000010295,0.099264732,-0.201271697,-0.974492800,0.000000002,0.000000005,0.000000015,0.414556456,0.909349577,0.035018442,0.350000000,0.484395540,0.342141249,8.023126641,0.057755131,80.005868875,0,0.253362333,0.194421367,377,332,45,0.257337884,119,0,0,0,0,0,969,119,234652,493052,164763,15,0,2065196
1403,1624181234.858328104,1624181234.958301783,1407,1406,0,0.186319394,0.289581784,1,0,0,0,1,-14.147642710,1.377014712,-31.375910724,-0.039940913,0.074759982,0.996289245,-0.014946878,1514,801,0.529062087,0.105478416,0.066848048,0.048009026,0.252810359,97.425294494,1370,0.831700624,177.981439496,465.779101118,495.669313614,0.156202191,0.129913459,0,0,0,0,1.000000000,0,1,0.061172858,0.019521529,0.225240239,0.037894778,0.699239646,0.105478416,0.000000000,0.000002235,0.000002847,0.000010177,0.095954550,-0.241538002,-0.965635603,0.000000002,0.000000004,0.000000012,0.367522629,0.929872083,0.016279636,0.350000000,0.478627477,0.350770433,8.035085878,0.060420790,81.652168659,0,0.250467681,0.192551961,464,424,40,0.306472919,159,0,0,0,0,0,891,159,234862,493516,164922,15,0,2066087
1404,1624181234.958325624,1624181235.058265448,1408,1407,0,0.077297116,0.143484908,1,0,0,0,1,-14.500060166,1.213697684,-31.381473106,-0.041256663,0.080805257,0.995751848,-0.015705266,1599,880,0.550343965,0.089507810,0.060670959,0.038654677,0.290259243,107.493507191,1449,0.844107949,197.015958894,480.253074089,545.843385236,0.161077556,0.135966845,0,0,0,0,1.000000000,0,1,0.067468167,0.011581117,0.208376783,0.037073158,0.721064234,0.089507810,0.000000000,0.000002217,0.000002620,0.000010753,0.133831947,-0.234705211,-0.962809677,0.000000003,0.000000004,0.000000014,0.286842368,0.957972921,-0.003055829,0.350000000,0.471954761,0.368401319,8.004914472,0.061475346,83.920675015,0,0.247323558,0.190473450,421,372,49,0.263289556,150,0,0,0,0,0,1028,150,235069,493937,165072,15,0,2067115
1405,1624181235.058323145,1624181235.158272266,1409,1408,0,0.181591294,0.262851036,1,0,0,0,1,-14.809934486,1.024826984,-31.362214159,-0.041374055,0.091569867,0.994803355,-0.016414397,1623,867,0.534195933,0.076518379,0.053192525,0.036811862,0.242254790,116.820857468,1490,0.835405795,202.452400301,504.080043286,538.222191155,0.162644424,0.135874094,0,0,0,0,1.000000000,0,1,0.060123529,0.012275126,0.216205214,0.037073158,0.728078324,0.076518379,0.000000000,0.000002174,0.000002642,0.000011430,0.126396023,-0.228456287,-0.965314338,0.000000003,0.000000004,0.000000013,0.281561205,0.959469039,-0.011935304,0.350000000,0.467300192,0.377687079,7.961357908,0.061671530,86.169379413,0,0.244487115,0.188692188,383,359,24,0.235982748,124,0,0,0,0,0,1115,125,235260,494320,165196,15,0,2068230
1406,1624181235.158320665,1624181235.258271933,1410,1409,0,0.082802975,0.154909885,1,0,0,0,1,-15.137813514,0.781556103,-31.413836190,-0.036968163,0.087958864,0.995305146,-0.016256037,1594,893,0.560225847,0.087164793,0.066998603,0.041057058,0.275890296,113.150557391,1471,0.842896651,209.955094181,492.979872388,536.966006617,0.169332147,0.142729500,0,0,0,0,1.000000000,0,1,0.099663276,0.005133553,0.192513489,0.037894778,0.758015941,0.087164793,0.000000000,0.000002132,0.000002590,0.000011301,0.137759611,-0.244205345,-0.959888556,0.000000003,0.000000004,0.000000013,0.292498758,0.956152942,-0.014697884,0.350000000,0.462928801,0.384805055,7.969663641,0.062967022,88.409800545,0,0.241825451,0.187189230,415,386,29,0.260351317,156,0,0,0,0,0,1022,157,235467,494735,165352,15,0,2069252
1407,1624181235.258318186,1624181235.358238220,1411,1410,0,0.188409323,0.349913078,1,0,0,0,1,-15.442053116,0.571005468,-31.451719308,-0.032600535,0.087168085,0.995539027,-0.015523380,1696,897,0.528891509,0.116663509,0.069564306,0.050099246,0.254490892,116.094544359,1541,0.849226854,225.276126152,505.238214659,578.144241255,0.172142780,0.146188271,0,0,0,0,1.000000000,0,1,0.039339551,0.016466613,0.219481045,0.039631291,0.770597747,0.116663509,0.000000000,0.000002153,0.000002478,0.000010532,0.116584912,-0.276320112,-0.953968109,0.000000002,0.000000005,0.000000012,0.349101963,0.937070249,-0.005212277,0.350000000,0.459373177,0.382276081,7.924690858,0.061792861,91.044258245,0,0.238752299,0.185612713,575,506,69,0.339033019,195,0,0,0,0,0,926,195,235747,495310,165547,15,0,2070178
1408,1624181235.358315945,1624181235.458128929,1412,1411,0,0.384765912,0.430832018,1,0,0,0,1,-15.706575884,0.365782513,-31.494508229,-0.029792470,0.077350238,0.996444405,-0.015096269,1653,904,0.546884453,0.132997673,0.072198534,0.053323133,0.332587764,96.178355462,1508,0.846947379,240.929786520,490.784241136,545.482620571,0.188639539,0.159767763,0,0,0,0,1.000000000,0,1,0.045477680,0.018524869,0.213527504,0.039631291,0.844445545,0.132997673,0.000000000,0.000002029,0.000002502,0.000008997,0.111029839,-0.270343856,-0.956340198,0.000000002,0.000000003,0.000000009,0.340683416,0.939234616,0.042108748,0.350000000,0.457312143,0.373420336,7.865605258,0.058934277,92.673077732,0,0.236086300,0.184660958,564,500,64,0.341197822,235,0,0,0,0,0,854,235,236001,495874,165782,15,0,2071032
1409,1624181235.458313465,1624181235.558099270,1413,1412,0,0.615911904,0.751094391,1,0,0,0,1,-15.969092809,0.180912151,-31.491314548,-0.022865584,0.056446383,0.998047581,-0.013856269,1634,828,0.506731946,0.117456018,0.074025346,0.051368968,0.231241365,108.809925124,1501,0.836626673,208.581090168,492.972880765,554.222665466,0.166097285,0.138961419,0,0,0,0,1.000000000,0,1,0.047548389,0.018011592,0.205560083,0.039737714,0.743535070,0.117456018,0.000000000,0.000002200,0.000002779,0.000009909,0.109403426,-0.282395345,-0.953039222,0.000000002,0.000000004,0.000000014,0.473212807,0.878937006,0.059492674,0.350000000,0.444774823,0.376860576,7.795103671,0.060293157,94.988446110,0,0.230800239,0.181532142,597,527,70,0.365361077,197,0,0,0,0,0,839,198,236294,496471,165979,15,0,2071871
