frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1793,1624181273.757381439,1624181273.857192993,1798,1797,0,0.096485552,0.147094246,1,1,0,0,0,1,-50.878695046,-3.951035540,-28.788700977,-0.030186645,-0.001597972,-0.001124500,0.999542370,1322,537,0.406202723,0.095815005,0.068460751,0.039480522,0.136770047,163.830435622,1255,0.785540260,158.101681376,317.607118939,510.144225978,0.160370438,0.125977435,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002729,0.000005670,0.000019730,0.100151560,-0.176357798,-0.979217847,0.000000003,0.000000008,0.000000012,0.620878382,0.783193056,0.033446559,0.000000000,0.119533999,0.160110796,10.804154522,0.011447918,182.515163553,0,0.156420943,0.120204584,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,228,201,27,0.172465961,77,0,0,0,0,0,0,1016,78,274890,580454,352429,18,0,0,2457100
1794,1624181273.857378960,1624181273.957212448,1799,1798,0,0.169103032,0.267949502,1,1,0,0,0,1,-50.330052001,-3.881163868,-28.832812559,-0.033641976,0.007275790,-0.001200996,0.999406743,1299,487,0.374903772,0.074059927,0.054280850,0.034450829,0.086114528,214.528387194,1232,0.761469066,131.338553354,303.099548587,503.691787036,0.140000393,0.106605969,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003044,0.000006024,0.000022323,0.073546521,-0.182611431,-0.980430505,0.000000002,0.000000012,0.000000013,0.246433140,0.968532547,0.034862777,0.000000000,0.118084307,0.153918013,10.831596379,0.011531247,184.916780294,0,0.155448358,0.119356801,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,155,140,15,0.119322556,47,0,0,0,0,0,0,1096,48,274945,580609,352476,18,0,0,2458196
1795,1624181273.957376480,1624181274.057188749,1800,1799,0,0.342849273,0.428362486,1,1,0,0,0,1,-49.820913223,-3.842353572,-28.930303064,-0.038076727,0.015815943,-0.001028640,0.999149118,1269,534,0.420803783,0.089473233,0.067271002,0.040599063,0.128357883,174.485975120,1191,0.779951219,133.629152340,321.428290851,473.864458550,0.143854023,0.112199120,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002885,0.000005988,0.000020890,0.072340172,-0.192401928,-0.978646207,0.000000002,0.000000011,0.000000013,0.675933586,0.736787812,0.016047039,0.000000000,0.118868702,0.151051096,10.832665203,0.011500132,183.616253692,0,0.155613388,0.119485374,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,199,176,23,0.156816391,53,0,0,0,0,0,0,1017,53,275011,580808,352529,18,0,0,2459213
1796,1624181274.057374001,1624181274.157188177,1801,1800,0,0.321901729,0.385203658,1,1,0,0,0,1,-49.301053598,-3.801433256,-28.990889308,-0.043281072,0.025209289,-0.000192345,0.998744814,1280,515,0.402343750,0.082984856,0.055551747,0.033820526,0.144207509,192.916076557,1193,0.782371960,152.506574077,334.928304165,445.934869524,0.163393526,0.127834513,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002758,0.000005578,0.000022079,0.072813280,-0.183967263,-0.980231744,0.000000002,0.000000008,0.000000012,0.637375173,0.767809856,0.064968558,0.000000000,0.121236923,0.149784834,10.864744106,0.012049810,183.712402433,0,0.156197607,0.120054962,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,203,180,23,0.158593750,52,0,0,0,0,0,0,1025,52,275088,581011,352581,18,0,0,2460238
1797,1624181274.157371521,1624181274.257246733,1802,1801,0,0.313782329,0.377603596,1,1,0,0,0,1,-48.781392517,-3.745275120,-29.047314710,-0.051072778,0.038816902,-0.000167759,0.997940274,1230,470,0.382113821,0.074542830,0.052568047,0.035851195,0.125032753,198.048555709,1149,0.775301645,122.852486755,328.427124798,439.541978469,0.137909193,0.106921224,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003029,0.000005628,0.000023383,0.030155252,-0.243199331,-0.969507476,0.000000003,0.000000009,0.000000017,0.770418573,0.634616733,0.060965760,0.000000000,0.122729210,0.151254150,10.339213024,0.013780739,184.024520336,0,0.154439895,0.118836015,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,171,146,25,0.139024390,49,0,0,0,0,0,0,1010,49,275157,581182,352630,18,0,0,2461248
1798,1624181274.257369280,1624181274.357358932,1803,1802,0,0.333702961,0.411901938,1,1,0,0,0,1,-48.273397606,-3.701829326,-29.077644627,-0.062598523,0.050380062,0.000839155,0.996766056,1208,423,0.350165563,0.081439650,0.054706704,0.039906588,0.129156762,190.875225647,1108,0.762355574,135.763304942,312.603501838,396.323168747,0.160725602,0.122530059,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003269,0.000005955,0.000024711,-0.007480990,-0.257279213,-0.966308150,0.000000003,0.000000011,0.000000016,0.712945973,0.694144428,0.099355692,0.000000000,0.123525379,0.149104758,10.319516542,0.013295725,184.005143025,0,0.154729553,0.118958641,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,200,165,35,0.165562914,52,0,0,0,0,0,0,956,52,275247,581382,352682,18,0,0,2462204
1799,1624181274.357366800,1624181274.457375765,1804,1803,0,0.312924239,0.391579663,1,1,0,0,0,1,-47.783433122,-3.669975115,-29.132885316,-0.074637822,0.060747575,0.001176568,0.995357998,1295,453,0.349806950,0.074783733,0.056147455,0.031799506,0.159276355,181.798079182,1197,0.771695382,148.938025217,361.806609118,412.974738145,0.161237308,0.124426086,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003384,0.000005812,0.000023057,-0.001404707,-0.271336330,-0.962483570,0.000000003,0.000000012,0.000000017,0.937609057,0.325379297,0.122546193,0.000000000,0.125767922,0.148858602,10.256437850,0.014334508,185.094560345,0,0.154892038,0.119116636,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,243,212,31,0.187644788,41,0,0,0,0,0,0,1011,41,275364,581625,352723,18,0,0,2463215
1800,1624181274.457364321,1624181274.557257175,1805,1804,0,0.271747254,0.355483536,1,1,0,0,0,1,-47.302079993,-3.660288080,-29.185946664,-0.086442463,0.069132655,0.001600215,0.993854021,1301,482,0.370484243,0.083701078,0.060259558,0.039015881,0.163396852,211.524651033,1180,0.773995039,150.270638744,370.852074602,392.191432626,0.164533353,0.127347999,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003284,0.000005334,0.000023237,-0.011537706,-0.289996311,-0.956958213,0.000000002,0.000000014,0.000000015,-0.557357361,0.830265800,0.003387213,0.000000000,0.127149604,0.146182108,10.169727665,0.016155616,186.554133809,0,0.154753276,0.119271566,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,227,193,34,0.174481168,58,0,0,0,0,0,0,1015,59,275463,581852,352781,18,0,0,2464230
1801,1624181274.557361841,1624181274.657269239,1806,1805,0,0.154894335,0.259670940,1,1,0,0,0,1,-46.856589023,-3.609033888,-29.211191617,-0.096336299,0.076570227,0.001528984,0.992398096,1245,415,0.333333333,0.093400792,0.067024852,0.045788884,0.175382396,159.460408146,1107,0.765603692,156.538591961,300.997190893,389.987504629,0.184701228,0.141407942,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003475,0.000005951,0.000022449,0.031789489,0.318263219,0.947469235,0.000000003,0.000000017,0.000000019,-0.810318966,0.584154136,-0.046337013,0.000000000,0.129922687,0.146100406,10.055536729,0.018925283,184.753825494,0,0.156024226,0.120243461,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,252,204,48,0.202409639,57,0,0,0,0,0,0,936,57,275585,582104,352838,18,0,0,2465166
1802,1624181274.657359362,1624181274.757202625,1807,1806,0,0.143316074,0.301811226,1,1,0,0,0,1,-46.418419629,-3.570001697,-29.227378976,-0.098773157,0.082562696,0.000888901,0.991678615,1298,426,0.328197227,0.106969826,0.072159797,0.048075743,0.186816144,143.115489303,1174,0.761994523,170.646836258,332.337540548,391.597192643,0.190756038,0.145355056,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000003357,0.000005788,0.000021072,-0.016322332,-0.335780014,-0.941799004,0.000000003,0.000000012,0.000000016,-0.756778079,-0.613604972,-0.225335033,0.000000000,0.134336096,0.152947486,9.920763739,0.021633547,184.006332155,0,0.157912876,0.121646173,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,338,283,55,0.260400616,74,0,0,0,0,0,0,883,77,275727,582442,352912,18,0,0,2466049
1803,1624181274.757357121,1624181274.857242107,1808,1807,0,0.499850385,0.615042404,1,1,0,1,1,1,-45.986160376,-3.417647749,-29.220828790,-0.085283185,0.079614670,0.001147939,0.993170159,1298,399,0.307395994,0.209007632,0.114285719,0.086902686,0.194851138,146.930994575,1113,0.787048295,178.792697844,330.342043095,366.850011863,0.204104806,0.160640339,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,0,5,1.000000000,0.000003264,0.000005818,0.000020069,-0.008661647,-0.295830953,-0.955201038,0.000000002,0.000000010,0.000000013,0.872222209,-0.484291690,0.068483410,0.050000000,0.137924887,0.328311194,9.809034398,0.023332613,180.776181424,1,0.160512362,0.123850422,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,31,30,1,0.023882897,134,562,0,0,0,0,0,571,696,275734,582473,353608,18,0,0,2466620
1804,1624181274.857354641,1624181274.957269669,1809,1808,0,0.689153831,0.801918927,1,1,0,1,1,1,-45.545421639,-3.381789730,-29.219281841,-0.069681271,0.066627483,0.000414318,0.995341714,1204,404,0.335548173,0.204488933,0.162332216,0.085692057,0.244171704,174.825585478,1062,0.789337565,161.928993912,332.891190386,343.456310260,0.193168954,0.152475512,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,0,5,1.000000000,0.000003447,0.000005850,0.000021391,-0.001855563,-0.281969293,-0.959421636,0.000000000,0.000000011,0.000000015,0.780639732,-0.622459725,0.056084761,0.100000000,0.143135183,0.395831195,9.691591613,0.026072560,179.793281526,2,0.161566455,0.125002329,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,51,51,0,0.042358804,161,501,0,0,0,0,0,491,662,275745,582524,354270,18,0,0,2467111
1805,1624181274.957352161,1624181275.057284832,1809,1809,0,0.720423808,0.812641446,1,1,0,1,1,1,-45.038207726,-3.472542752,-29.165616262,-0.052067724,0.044220520,-0.002233948,0.997661519,1166,437,0.374785592,0.206116436,0.155812722,0.096844478,0.243252930,173.906609146,1060,0.794492121,155.867515028,335.473700352,350.820433201,0.185080282,0.147044825,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,0,5,1.000000000,0.000003491,0.000005950,0.000021549,0.027150524,-0.274087817,-0.961321339,0.000000002,0.000000008,0.000000011,0.574216491,0.818699131,-0.002674824,0.150000000,0.150174150,0.433865380,9.660760394,0.026355174,179.735076541,3,0.163164988,0.126506259,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,59,52,7,0.050600343,194,353,0,0,0,0,0,560,547,275768,582583,354817,18,0,0,2467671
1806,1624181275.057349682,1624181275.157333136,1811,1810,0,0.622842814,0.676905077,1,1,0,1,1,1,-44.582508925,-3.629313683,-29.151510990,-0.036547333,0.019538342,-0.002150003,0.999138591,1189,448,0.376787216,0.165474841,0.127576447,0.070215592,0.144872748,211.696996994,1105,0.778204368,129.087268555,357.141777028,373.686781334,0.150116168,0.116821058,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,0,4,1.000000000,0.000003573,0.000005345,0.000024336,0.029138276,-0.221658643,-0.974688877,0.000000002,0.000000012,0.000000015,-0.119498888,0.992732919,-0.014190380,0.200000000,0.151814227,0.426914821,9.573310879,0.029322053,182.401376159,4,0.163137457,0.126556233,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,66,60,6,0.055508831,138,312,0,0,0,0,0,673,450,275784,582649,355267,18,0,0,2468344
1807,1624181275.157347202,1624181275.257346630,1812,1811,0,0.513303201,0.605540549,1,1,0,0,0,1,-44.235271432,-3.773382975,-29.174199250,-0.024863616,-0.002230483,-0.001229152,0.999687609,1287,535,0.415695416,0.108902106,0.080147839,0.047676584,0.119414009,189.797217056,1214,0.787390081,133.582952661,352.174490487,470.134114949,0.139746974,0.110035381,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,0,3,1.000000000,0.000003132,0.000005093,0.000024844,0.056183888,-0.183919581,-0.981334275,0.000000003,0.000000010,0.000000014,0.421603919,0.906159064,0.033554226,0.200000000,0.150878545,0.416565619,9.386324041,0.032103669,183.834031651,0,0.162478837,0.126220214,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,51,49,2,0.039627040,80,209,0,0,0,0,0,947,289,275796,582700,355556,18,0,0,2469291
1808,1624181275.257344961,1624181275.357376814,1813,1812,0,0.402925929,0.507485450,1,1,0,0,0,1,-43.945871319,-3.864368047,-29.205372513,-0.017116586,-0.023279174,-0.001471759,0.999581381,1348,594,0.440652819,0.084765484,0.068618602,0.039316235,0.105126858,185.622382567,1273,0.792675339,128.194414607,351.378716190,529.502575171,0.127041424,0.100702604,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,0,2,1.000000000,0.000002681,0.000005450,0.000024021,0.064167409,-0.163735882,-0.984415108,0.000000003,0.000000009,0.000000012,-0.255137563,-0.966549182,0.026220262,0.200000000,0.149058688,0.422683789,9.161352796,0.031745918,184.329845621,0,0.160322894,0.124685739,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,47,44,3,0.034866469,62,131,0,0,0,0,0,1107,194,275807,582747,355749,18,0,0,2470398
1809,1624181275.357342482,1624181275.457261086,1814,1813,0,0.306218224,0.383684722,1,1,0,0,0,1,-43.646986681,-3.947779363,-29.258620565,-0.012053346,-0.042454899,-0.001614006,0.999024371,1471,638,0.433718559,0.087942194,0.066547283,0.041562710,0.112211131,183.560040173,1389,0.785302201,145.323633535,349.038240343,596.422882990,0.133228515,0.104624646,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,0,1,1.000000000,0.000002428,0.000005894,0.000021111,0.102304719,-0.110538106,-0.988592470,0.000000002,0.000000009,0.000000011,0.046935625,0.998645853,-0.022438957,0.200000000,0.148264800,0.417744183,8.965244755,0.030832327,184.331798195,0,0.159621130,0.124165861,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,48,48,0,0.032630863,71,153,0,0,0,0,0,1199,224,275819,582795,355973,18,0,0,2471597
1810,1624181275.457340002,1624181275.557141304,1815,1814,0,0.195527685,0.283319307,1,1,0,0,0,1,-43.310812186,-4.025020451,-29.291707851,-0.007984548,-0.056185257,-0.001548812,0.998387232,1689,718,0.425103612,0.084177080,0.059878849,0.035736175,0.118126540,175.442168866,1584,0.789125709,189.162899254,380.057028802,680.755195285,0.151333331,0.119421022,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002079,0.000005823,0.000018857,0.112563064,-0.091724523,-0.989401925,0.000000002,0.000000007,0.000000008,-0.102901455,0.994683409,-0.004025621,0.200000000,0.148949578,0.412422836,8.792930651,0.030400918,182.957617079,0,0.159523180,0.124212132,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,247,214,33,0.146240379,75,0,0,0,0,0,0,1365,77,275903,583042,356048,18,0,0,2472962
1811,1624181275.557337523,1624181275.657166004,1816,1815,0,0.081527309,0.159625633,1,1,0,0,0,1,-42.939297025,-4.088322821,-29.334642752,-0.004682741,-0.064926709,-0.000759272,0.997878759,1697,698,0.411314084,0.096993256,0.067113485,0.040934615,0.123374407,203.627646005,1609,0.784001145,192.418738903,392.754104678,676.284998118,0.152536797,0.119589024,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002105,0.000006325,0.000019194,0.147888609,-0.045791765,-0.987943355,0.000000002,0.000000008,0.000000010,0.154165669,-0.987948184,0.013832272,0.200000000,0.149376183,0.401914502,8.653735443,0.030757645,182.879875930,0,0.159783455,0.124477665,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,296,270,26,0.174425457,86,0,0,0,0,0,0,1314,87,276000,583338,356134,18,0,0,2474276
1812,1624181275.657335043,1624181275.757150173,1817,1816,0,0.059584149,0.103548308,1,1,0,0,0,1,-42.534834624,-4.150579554,-29.381154438,-0.002924384,-0.069131886,-0.000622860,0.997603049,1781,730,0.409882089,0.088314210,0.060535990,0.037622476,0.140115845,158.141460284,1681,0.789254364,223.249563252,405.710531503,697.776490685,0.168269697,0.132807593,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002175,0.000006027,0.000017026,0.179761857,-0.038553793,-0.982954363,0.000000002,0.000000007,0.000000009,0.384913152,0.922133350,-0.038883800,0.200000000,0.149001427,0.409867376,8.538776803,0.029126444,181.706719233,0,0.160605403,0.125238370,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,285,256,29,0.160022459,70,0,0,0,0,0,0,1426,70,276106,583623,356204,18,0,0,2475702
1813,1624181275.757332802,1624181275.857180595,1817,1817,0,0.059631024,0.104711158,1,1,0,0,0,1,-42.099317927,-4.205815907,-29.430706671,-0.001829471,-0.069622614,-0.000194762,0.997571705,1809,762,0.421227197,0.080916550,0.054730437,0.033415462,0.144962500,173.777182540,1716,0.789934302,216.711493908,412.763551951,726.052216588,0.159872472,0.126288749,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002058,0.000005689,0.000016270,0.174386468,-0.057360976,-0.983005126,0.000000002,0.000000006,0.000000008,-0.232311789,-0.970947265,0.057381548,0.200000000,0.149411050,0.415842669,8.425739378,0.029098883,182.204056579,0,0.160580504,0.125253936,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,242,221,21,0.133775567,71,0,0,0,0,0,0,1496,71,276200,583865,356275,18,0,0,2477198
1814,1624181275.957327843,1624181276.057201385,1819,1818,0,0.114295441,0.183466762,1,1,0,0,0,1,-41.173061352,-4.284411857,-29.509646640,0.001767598,-0.064024544,-0.000541613,0.997946612,1697,721,0.424867413,0.074945720,0.052423166,0.034294073,0.124298484,165.374284068,1604,0.792706009,199.893003473,404.823737569,666.783697895,0.157210330,0.124621573,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002760,0.000006577,0.000021331,0.164071730,-0.047974973,-0.985281112,0.000000003,0.000000008,0.000000012,-0.007885956,-0.999968699,0.000642839,0.200000000,0.151320247,0.415364471,8.838830955,0.029910709,179.746351423,0,0.161441001,0.126154716,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,224,204,20,0.131997643,61,0,0,0,0,0,0,1408,65,276292,584089,356336,18,0,0,2478606
1815,1624181276.057325363,1624181276.157178640,1820,1819,0,0.103428037,0.149443817,1,1,0,0,0,1,-40.685624931,-4.310400618,-29.534316536,0.003499826,-0.059966596,-0.000270757,0.998194212,1589,682,0.429200755,0.075956974,0.051980522,0.031503718,0.100866166,172.271344493,1506,0.786784221,166.296409785,373.555121465,645.045506113,0.140346718,0.110422583,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002608,0.000005976,0.000019851,0.151499255,-0.042440433,-0.987545840,0.000000003,0.000000008,0.000000012,-0.169416196,0.985537558,-0.003724896,0.200000000,0.149945661,0.421514579,8.802607293,0.029569660,179.635619891,0,0.161265636,0.126065889,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,203,181,22,0.127753304,67,0,0,0,0,0,0,1318,68,276377,584292,356403,18,0,0,2479924
1816,1624181276.157322884,1624181276.257180214,1821,1820,0,0.105173272,0.170542069,1,1,0,0,0,1,-40.199649611,-4.356648424,-29.581939805,0.001310420,-0.055006836,-0.001334431,0.998484226,1669,676,0.405032954,0.068643492,0.048218655,0.029168845,0.084091485,173.066854579,1580,0.779616743,162.595651169,410.977842463,658.220960101,0.131999012,0.102908640,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002695,0.000005771,0.000018684,0.130944358,-0.076398738,-0.988441606,0.000000002,0.000000010,0.000000013,-0.264580709,0.962899047,-0.053126956,0.200000000,0.146939860,0.428988988,8.767372167,0.029685374,178.643158792,0,0.159695910,0.124819596,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,224,204,20,0.134212103,63,0,0,0,0,0,0,1380,65,276463,584516,356466,18,0,0,2481304
1817,1624181276.257320404,1624181276.357284307,1822,1821,0,0.079744951,0.139150602,1,1,0,0,0,1,-39.706246389,-4.395932084,-29.614794354,0.001712832,-0.051821071,-0.001417401,0.998653911,1671,707,0.423099940,0.073882441,0.052402539,0.032440408,0.110833779,163.245689722,1564,0.779783289,158.028373559,393.704433782,667.848257240,0.129575949,0.101041160,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002307,0.000005662,0.000017204,0.135479245,-0.042425525,-0.989871431,0.000000002,0.000000007,0.000000011,-0.146964550,0.988708636,-0.029268647,0.200000000,0.146229912,0.429342505,8.752675267,0.029538645,176.903015493,0,0.159279248,0.124525593,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,231,201,30,0.138240575,63,0,0,0,0,0,0,1377,63,276555,584747,356529,18,0,0,2482681
1818,1624181276.357318163,1624181276.457341671,1823,1822,0,0.107143203,0.158415464,1,1,0,0,0,1,-39.204292246,-4.431085556,-29.644919460,0.000413555,-0.046987822,-0.001584140,0.998894121,1619,679,0.419394688,0.069500771,0.047875002,0.028460171,0.083756039,211.077143002,1528,0.783022124,164.896997850,366.196287476,665.364520301,0.137820989,0.107916883,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002307,0.000005936,0.000019469,0.127037064,-0.085278137,-0.988225290,0.000000002,0.000000011,0.000000011,-0.162974748,-0.985730030,0.042137150,0.200000000,0.143959875,0.435563122,8.762663265,0.027614068,177.913111361,0,0.158134017,0.123794934,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,211,189,22,0.130327363,56,0,0,0,0,0,0,1351,57,276632,584958,356585,18,0,0,2484032
