frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1616,1706584676.073098898,1706584676.172918320,1748,1714,72,0.140298268,0.171764507,1,0,1,0,2,1,94.349975423,-162.833712131,-25.543504665,0.103966664,-0.010308412,0.730517271,0.674854937,1515,783,0.516831683,0.110052400,0.069978748,0.048074357,0.049173514,145.360305685,1159,0.914407593,32.732710972,440.967128645,586.098561232,0.030885790,0.028242201,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003913,0.000004486,0.000020375,0.068778260,0.987606510,0.141077753,0.000000005,0.000000008,0.000001364,0.999982363,0.004443855,0.003940388,0.000000000,0.048355848,0.091325699,7.288087965,0.124765296,129.021828608,0,0.031149807,0.028496117,1.000000000,33,28,5,0.021782178,117,227,0,0,0,0,0,1138,344,29944,87948,198340,7811,0,3210,1631360
1617,1706584676.172930479,1706584676.272757769,1749,1715,72,0.132755172,0.192942603,1,0,1,0,2,1,94.308341678,-162.338902105,-25.458900594,0.106798938,-0.004711233,0.727006292,0.678257799,1494,760,0.508701473,0.121824344,0.073891055,0.054438236,0.048773692,136.631709507,1139,0.912137709,32.880520012,416.429591467,589.614738847,0.031648603,0.028867884,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004046,0.000004471,0.000020239,0.041567874,0.991471763,0.123514591,0.000000005,0.000000008,0.000001473,0.999809252,0.018429562,0.006466185,0.000000000,0.048895487,0.087330389,7.528816818,0.130636136,129.751753119,0,0.031231221,0.028559559,1.000000000,30,30,0,0.020080321,140,218,0,0,0,0,0,1106,358,29947,87978,198698,7811,0,3210,1632466
1618,1706584676.272769928,1706584676.372579098,1750,1716,72,0.181224500,0.225858147,1,0,1,0,2,1,94.290330666,-161.832697365,-25.364726193,0.097504891,-0.012684283,0.722851047,0.683972418,1456,730,0.501373626,0.118888206,0.072417098,0.050478766,0.043222798,133.290092706,1093,0.908894114,28.796100261,394.825672786,569.799493932,0.028986797,0.026345929,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004070,0.000004492,0.000021503,0.036779393,0.990575526,0.131937119,0.000000006,0.000000009,0.000001496,0.999422719,0.031823808,0.011894323,0.000000000,0.048960830,0.081930674,7.778230245,0.134922467,130.099857872,0,0.031175071,0.028504697,1.000000000,30,30,0,0.020604396,116,227,0,0,1,0,0,1082,344,29950,88008,199041,7811,0,3211,1633548
1619,1706584676.372590542,1706584676.472414970,1751,1717,72,0.166799663,0.305973243,1,0,1,0,2,1,94.287548433,-161.294768433,-25.289311642,0.104181621,-0.007592311,0.720548903,0.685490938,1393,688,0.493898062,0.114397918,0.079381677,0.056857702,0.058260480,115.306120629,1034,0.913759486,31.244915810,369.761941257,543.820451308,0.033069446,0.030217520,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004035,0.000004682,0.000020109,0.050582723,0.989774498,0.133371025,0.000000007,0.000000010,0.000001474,0.999190169,0.038876815,0.010373036,0.000000000,0.049887297,0.076936594,8.036459691,0.133586193,129.850036529,0,0.031378840,0.028682169,1.000000000,29,27,2,0.020818378,115,215,0,0,0,0,0,1034,330,29951,88037,199371,7811,0,3211,1634582
1620,1706584676.472426891,1706584676.572249174,1752,1718,72,0.190278677,0.279894784,1,0,1,0,2,1,94.261060461,-160.762034700,-25.189830718,0.102868619,-0.006551543,0.715980896,0.690468306,1329,649,0.488337096,0.114373089,0.073289427,0.051637163,0.057211015,113.377370944,981,0.909247326,29.941781974,349.358672721,512.671171689,0.033568088,0.030521694,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004251,0.000005020,0.000020040,0.050734829,0.989642608,0.134288814,0.000000007,0.000000011,0.000001544,0.998627505,0.051470029,0.009692424,0.000000000,0.050136980,0.071524914,8.280603771,0.144772127,130.015085734,0,0.031337275,0.028636671,1.000000000,25,25,0,0.018811136,108,195,0,0,0,0,0,1001,303,29952,88062,199674,7811,0,3211,1635583
1621,1706584676.573060036,1706584676.672886372,1753,1719,72,0.191143036,0.238383117,1,0,1,0,2,1,94.193448571,-160.236847555,-25.124645472,0.095692998,-0.009051956,0.711511243,0.696069438,1289,647,0.501939488,0.118282171,0.070157004,0.052713478,0.056770740,106.230121104,953,0.905856293,26.711824769,346.358392584,490.210829674,0.030942212,0.028029197,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004365,0.000005010,0.000020017,0.046797795,0.991071744,0.124846962,0.000000008,0.000000009,0.000001752,0.997839298,0.062930753,0.018880059,0.000000000,0.050663243,0.059789850,8.504265895,0.152269520,129.257775309,0,0.031312350,0.028591758,1.000000000,24,24,0,0.018619085,123,181,0,0,2,0,0,959,306,29955,88086,199978,7811,0,3213,1636542
1622,1706584676.672898531,1706584676.772198677,1754,1720,72,0.131525866,0.166165006,1,0,1,0,2,1,94.154494049,-159.715884775,-25.016120034,0.095706999,-0.003349904,0.708778073,0.698900989,1216,587,0.482730263,0.109228891,0.074368391,0.051277169,0.056014219,102.239508764,899,0.910435074,26.739857918,321.126534311,470.614739546,0.032670097,0.029744002,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004501,0.000005002,0.000021038,0.031210775,0.991668821,0.124975342,0.000000010,0.000000010,0.000001703,0.996651331,0.076066130,0.030001140,0.000000000,0.051402096,0.052974035,8.697632027,0.154038989,128.209426265,0,0.031386877,0.028647809,1.000000000,37,35,2,0.030427632,96,172,0,0,0,0,0,911,268,29964,88123,200246,7811,0,3213,1637453
1623,1706584676.772734404,1706584676.870865822,1755,1721,72,0.162763791,0.226252782,1,0,1,0,2,1,94.117788394,-159.198336032,-24.951036631,0.106112202,0.005475864,0.704921440,0.701281669,1164,564,0.484536082,0.107156979,0.069480192,0.047684089,0.048406998,109.145584214,876,0.909430717,25.848451851,317.391485073,453.421370844,0.032445974,0.029507365,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004537,0.000005368,0.000023218,0.037150432,0.991822525,0.122098012,0.000000010,0.000000017,0.000001888,0.996360975,0.082926005,0.019699873,0.000000000,0.051636903,0.050540190,8.894179774,0.161144078,127.007434707,0,0.031674615,0.028895008,1.000000000,29,29,0,0.024914089,88,160,0,0,0,0,0,887,248,29967,88152,200494,7811,0,3213,1638340
1624,1706584676.872574091,1706584676.969565630,1756,1722,72,0.121757119,0.143593673,1,0,1,0,2,1,94.073824757,-158.679901125,-24.879743647,0.111124270,0.007763782,0.701912732,0.703498142,1154,561,0.486135182,0.105212070,0.070953668,0.051739224,0.052557185,95.511841446,881,0.909520738,26.573995322,327.287328072,447.426447065,0.033164109,0.030163445,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004621,0.000005646,0.000023815,0.041244755,0.991703262,0.121751839,0.000000012,0.000000016,0.000001830,0.995676474,0.090565250,0.020646919,0.000000000,0.051885000,0.048907129,9.047466929,0.158960505,125.592077529,0,0.031759822,0.028958469,1.000000000,23,23,0,0.019930676,91,180,0,0,0,0,0,860,271,29969,88175,200765,7811,0,3213,1639200
1625,1706584676.972422600,1706584677.072242260,1757,1723,72,0.079646798,0.113262801,1,0,1,0,2,1,94.033797209,-158.121047256,-24.792647909,0.112322876,0.007595634,0.700025072,0.705188468,1135,527,0.464317181,0.098875741,0.064594103,0.045741689,0.055764706,100.892637116,868,0.911409498,24.183287079,310.898546954,456.021609881,0.030569058,0.027860930,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004737,0.000005731,0.000024411,0.053872108,0.991125281,0.121525605,0.000000010,0.000000016,0.000001874,0.995288756,0.095804593,0.014892013,0.000000000,0.052534592,0.058088600,9.244684475,0.158381182,123.297863199,0,0.031842887,0.029021394,1.000000000,28,26,2,0.024669604,63,185,0,0,0,0,0,859,248,29973,88203,201013,7811,0,3213,1640059
1626,1706584677.073052883,1706584677.172884226,1758,1724,72,0.103142509,0.141752243,1,0,1,0,2,1,94.004269850,-157.538105086,-24.716232926,0.112825022,0.001085649,0.699648592,0.705521923,1183,591,0.499577346,0.112512112,0.070968945,0.051131283,0.060742809,106.783752875,903,0.909803830,27.104415037,322.202777497,472.245665523,0.032991687,0.030015963,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004413,0.000005331,0.000022949,0.059919539,0.993195928,0.099857383,0.000000008,0.000000011,0.000001683,0.994778835,0.101925118,0.005132150,0.000000000,0.053128601,0.056654102,9.447883555,0.157543317,121.887357004,0,0.031985411,0.029146411,1.000000000,28,25,3,0.023668639,101,179,0,0,0,0,0,875,280,29977,88231,201293,7811,0,3213,1640934
1627,1706584677.172896624,1706584677.272731543,1759,1725,72,0.175450474,0.245254296,1,0,1,0,2,1,93.975582810,-156.959752022,-24.619055947,0.112339192,-0.004433216,0.698872355,0.706355211,1155,539,0.466666667,0.110649636,0.075133705,0.050640376,0.058162465,105.268840141,864,0.902387493,30.550565790,301.962908473,447.149319991,0.039184332,0.035359451,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004518,0.000005466,0.000023158,0.050428079,0.993346268,0.103538404,0.000000009,0.000000014,0.000001791,0.995134760,0.098522222,0.000424688,0.000000000,0.052927306,0.054343472,9.616352962,0.153565587,120.993107431,0,0.032408345,0.029506091,1.000000000,30,27,3,0.025974026,85,180,0,0,0,0,0,860,265,29982,88261,201558,7811,0,3213,1641794
1628,1706584677.272744179,1706584677.372573853,1760,1726,72,0.094155148,0.187635051,1,0,1,0,2,1,93.939234959,-156.420080191,-24.520724076,0.102909783,-0.015235217,0.697532598,0.708961028,1188,568,0.478114478,0.116941160,0.078897645,0.054386051,0.062882948,100.603932144,881,0.903388281,24.226587781,322.571134310,449.087353091,0.030439807,0.027498965,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004409,0.000005420,0.000022153,0.049931273,0.993274461,0.104463927,0.000000009,0.000000013,0.000001784,0.994454410,0.105160414,0.001308979,0.000000000,0.053490827,0.054605989,9.751031290,0.146395448,119.782538860,0,0.032567243,0.029635487,1.000000000,39,39,0,0.032828283,87,180,0,0,0,0,0,882,267,29987,88300,201825,7811,0,3213,1642676
1629,1706584677.372586250,1706584677.472431898,1761,1727,72,0.091996660,0.177671600,1,0,1,0,2,1,93.897005933,-155.855688252,-24.417512720,0.109110963,-0.011773442,0.697249502,0.708377947,1180,558,0.472881356,0.109395504,0.077479921,0.051040979,0.059433038,97.441706919,898,0.903170017,30.527202158,327.547286901,452.972186055,0.037639267,0.033994657,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004558,0.000005757,0.000022106,0.065943325,0.992406702,0.103828777,0.000000011,0.000000015,0.000001859,0.994784393,0.101990978,0.001360857,0.000000000,0.054300878,0.054416737,9.882458081,0.140749294,117.739304254,0,0.032837082,0.029852567,1.000000000,37,36,1,0.031355932,82,176,0,0,0,0,0,885,258,29992,88337,202083,7811,0,3213,1643561
1630,1706584677.472444534,1706584677.572262764,1762,1728,72,0.091638339,0.121230815,1,0,1,0,2,1,93.866617139,-155.265944121,-24.294201033,0.103953767,-0.013685719,0.698385706,0.707999803,1176,546,0.464285714,0.117964112,0.075731636,0.050976417,0.051863528,110.881432493,883,0.905588494,27.145983632,318.427867333,454.060789038,0.033947984,0.030742903,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004726,0.000005863,0.000023795,0.068771410,0.990793928,0.116609974,0.000000010,0.000000014,0.000001787,0.994584660,0.103921987,0.001254654,0.000000000,0.054428038,0.055030283,10.071297895,0.136677925,116.934665230,0,0.033091576,0.030074963,1.000000000,22,22,0,0.018707483,86,195,0,0,0,0,0,873,281,29993,88359,202364,7811,0,3213,1644434
1631,1706584677.573073149,1706584677.672318697,1763,1729,72,0.075295136,0.114662798,1,0,1,0,2,1,93.826214873,-154.658450044,-24.206981726,0.110275496,-0.006792099,0.698195882,0.707329974,1143,531,0.464566929,0.109748329,0.072703840,0.048318633,0.046668136,115.475235243,864,0.909425204,23.251682393,315.482903379,447.008790127,0.029591955,0.026911669,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004698,0.000005890,0.000025928,0.058076617,0.991333869,0.117831514,0.000000010,0.000000015,0.000001883,0.995135100,0.098321584,0.006244857,0.000000000,0.053859903,0.054634467,10.237172247,0.136689589,116.831984432,0,0.032829268,0.029834739,1.000000000,30,29,1,0.026246719,88,183,0,0,0,0,0,842,271,29996,88389,202635,7811,0,3213,1645276
1632,1706584677.672916889,1706584677.770925522,1764,1730,72,0.069813895,0.105647612,1,0,1,0,2,1,93.776920181,-154.038902154,-24.117080524,0.106149100,-0.013636429,0.698724417,0.707340516,1110,538,0.484684685,0.117317836,0.078111585,0.054161310,0.042452011,115.255778459,847,0.905291473,22.381964667,305.248867959,439.151045093,0.029189480,0.026424988,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004570,0.000005885,0.000027552,0.050292898,0.992624923,0.110301347,0.000000010,0.000000015,0.000001831,0.995116121,0.098665020,0.003019851,0.000000000,0.053369569,0.054721175,10.418810117,0.125853151,115.965045562,0,0.032374774,0.029409691,1.000000000,36,35,1,0.032432432,99,195,0,0,0,0,0,780,294,29998,88425,202929,7811,0,3213,1646056
1633,1706584677.772747755,1706584677.872579336,1765,1731,72,0.076830674,0.115999535,1,0,1,0,2,1,93.713081704,-153.404731627,-24.019768730,0.108204752,-0.010913813,0.697610561,0.708175208,1160,542,0.467241379,0.106228476,0.072508323,0.046939192,0.042892759,109.903678190,866,0.908949697,24.926079959,323.525295128,438.699062589,0.031666221,0.028783002,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004785,0.000006120,0.000028746,0.047129331,0.992469951,0.113058494,0.000000012,0.000000018,0.000001911,0.995037646,0.099497725,-0.000534546,0.000000000,0.052678202,0.048591595,10.571926752,0.122612802,115.272926494,0,0.032308967,0.029352841,1.000000000,41,41,0,0.035344828,70,213,0,0,0,0,0,836,283,30001,88466,203212,7811,0,3213,1646892
1634,1706584677.872590780,1706584677.972412825,1766,1732,72,0.132220677,0.185899265,1,0,1,0,2,1,93.673746305,-152.782515278,-23.919016079,0.102978009,-0.012093160,0.698816588,0.707746185,1137,537,0.472295515,0.117752951,0.080285163,0.053131567,0.051603407,108.209444757,845,0.905063778,20.155524712,315.231872297,429.391495289,0.026354708,0.023852692,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004775,0.000005926,0.000027188,0.053914287,0.990183419,0.128957538,0.000000010,0.000000014,0.000001864,0.995030422,0.099015259,0.010508955,0.000000000,0.052652896,0.049303518,10.716440753,0.120275399,113.530339412,0,0.032141179,0.029191657,1.000000000,27,27,0,0.023746702,92,201,0,0,1,0,0,816,294,30004,88493,203505,7811,0,3214,1647708
1635,1706584677.972424030,1706584678.071997404,1767,1733,72,0.100682798,0.143126439,1,0,1,0,2,1,93.625185545,-152.141473149,-23.831871183,0.100481777,-0.017729682,0.698448801,0.708349026,1135,531,0.467841410,0.112033444,0.075275838,0.048940110,0.049825996,103.483383339,843,0.912187162,19.541718795,305.393265781,444.038792646,0.025412725,0.023181161,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004972,0.000005914,0.000026959,0.054778372,0.990526833,0.125920305,0.000000011,0.000000016,0.000001772,0.995111321,0.098571459,0.006093099,0.000000000,0.052634122,0.049227335,10.859133286,0.109755064,111.564623834,0,0.031718417,0.028813281,1.000000000,36,36,0,0.031718062,85,182,0,0,0,0,0,832,267,30010,88529,203772,7811,0,3214,1648540
1636,1706584678.073058367,1706584678.170642138,1768,1734,72,0.129388229,0.180505139,1,0,1,0,2,1,93.587333338,-151.502610187,-23.744697975,0.102450269,-0.011932443,0.698352071,0.708283802,1137,564,0.496042216,0.110606014,0.076360034,0.050942727,0.051368208,100.335882935,876,0.907654157,25.768060963,319.823126457,449.513854041,0.032408373,0.029415595,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004897,0.000005858,0.000025660,0.057640311,0.988397762,0.140525650,0.000000011,0.000000017,0.000001829,0.994743901,0.102143877,0.007155467,0.000000000,0.052743857,0.049120580,11.001311962,0.099745014,109.313402696,0,0.031794546,0.028871951,1.000000000,32,32,0,0.028144239,100,191,0,0,0,0,0,814,291,30013,88561,204063,7811,0,3214,1649354
1637,1706584678.172901630,1706584678.269332886,1769,1735,72,0.130388721,0.223888858,1,0,1,0,2,1,93.543346812,-150.874212190,-23.614164165,0.102470949,-0.009311439,0.699708375,0.706980333,1118,490,0.438282648,0.112457981,0.082341560,0.052740121,0.045196337,110.987786516,842,0.903534583,25.320210495,301.458731604,433.997176491,0.033282078,0.030071509,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005202,0.000006194,0.000027530,0.048018957,0.989667319,0.135102837,0.000000012,0.000000015,0.000002091,0.995562250,0.093194760,0.013059200,0.000000000,0.052564989,0.045461487,11.129424617,0.091516544,108.031206547,0,0.031876220,0.028932132,1.000000000,32,30,2,0.028622540,75,202,0,0,1,0,0,808,278,30018,88593,204340,7811,0,3215,1650162
1638,1706584678.272739172,1706584678.372570992,1770,1736,72,0.108452477,0.198619016,1,0,1,0,2,1,93.512336535,-150.196081020,-23.488532360,0.091671022,-0.016864395,0.698846853,0.709172117,1104,505,0.457427536,0.117509950,0.087857201,0.052750251,0.060815066,104.687914170,845,0.894711286,26.404920910,306.740108524,422.886007087,0.034925710,0.031248427,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005158,0.000006321,0.000025962,0.038151153,0.992177321,0.118864011,0.000000010,0.000000014,0.000002128,0.994748880,0.100913199,0.017064366,0.000000000,0.053444602,0.044729539,11.276595140,0.086608282,106.601097620,0,0.032173166,0.029177257,1.000000000,27,26,1,0.024456522,87,206,0,0,1,0,0,783,294,30020,88620,204633,7811,0,3216,1650945
1639,1706584678.372583628,1706584678.472411156,1771,1737,72,0.117453165,0.166277152,1,0,1,0,2,1,93.460776850,-149.541972012,-23.369422138,0.090213826,-0.011832347,0.699648816,0.708669877,1126,554,0.492007105,0.110041268,0.087293088,0.053344779,0.062573554,98.834599086,853,0.911787684,26.348879404,312.550737531,438.855277528,0.033878127,0.030889659,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004981,0.000006235,0.000023436,0.044833498,0.991125457,0.125141065,0.000000010,0.000000017,0.000001827,0.995260307,0.093500183,0.026732685,0.000000000,0.053660256,0.044662151,11.400867188,0.075263539,105.777521543,0,0.032213600,0.029210864,1.000000000,35,35,0,0.031083481,98,209,0,0,0,0,0,784,307,30023,88655,204940,7811,0,3216,1651729
1640,1706584678.472423553,1706584678.572240829,1772,1738,72,0.133805766,0.172637174,1,0,1,0,2,1,93.443622569,-148.867759905,-23.249288600,0.095307467,-0.009337567,0.703050974,0.704662064,1110,545,0.490990991,0.124149024,0.087792608,0.056600513,0.050274096,105.478799908,842,0.912365416,24.234515995,295.756116422,448.221048271,0.031546664,0.028782086,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004667,0.000006007,0.000024197,0.048138625,0.987473852,0.150259989,0.000000010,0.000000014,0.000002053,0.995431620,0.092832167,0.022317670,0.000000000,0.053313410,0.050442008,11.552394862,0.071936289,105.382592991,0,0.032112528,0.029123883,1.000000000,28,27,1,0.025225225,103,202,0,0,0,0,0,777,305,30026,88683,205245,7811,0,3216,1652506
1641,1706584678.573051453,1706584678.672884703,1773,1739,72,0.164080735,0.222857904,1,0,1,0,2,1,93.405142801,-148.205504761,-23.114135339,0.086314180,-0.011368301,0.705195618,0.703647472,1123,539,0.479964381,0.125331796,0.098062562,0.063946157,0.041451691,114.858690719,829,0.903678132,21.812869285,284.852484900,442.483817111,0.029116857,0.026312267,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004743,0.000006065,0.000026609,0.029302192,0.990091125,0.137335158,0.000000012,0.000000017,0.000002028,0.995557219,0.088222055,0.032904293,0.000000000,0.052547458,0.055254754,11.695824375,0.070135042,105.814021472,0,0.032021261,0.029038037,1.000000000,19,19,0,0.016918967,106,209,0,0,0,0,0,789,315,30026,88702,205560,7811,0,3216,1653295
1642,1706584678.672895670,1706584678.772735596,1774,1740,72,0.181269041,0.211930930,1,0,1,0,2,1,93.359208161,-147.494388600,-23.013707574,0.090939163,-0.012665920,0.710144098,0.698043697,1133,575,0.507502207,0.128601514,0.089051636,0.057269362,0.051532999,113.515590613,884,0.917147113,25.687176795,323.666921998,461.403949331,0.031682913,0.029057892,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004304,0.000006130,0.000025233,0.040123038,0.990101402,0.134496677,0.000000008,0.000000013,0.000001998,0.997095380,0.071352619,0.026638459,0.000000000,0.052323397,0.062324646,11.892549739,0.073375641,106.377825564,0,0.031971902,0.029003731,1.000000000,34,34,0,0.030008826,118,245,0,0,1,0,0,735,364,30029,88736,205923,7811,0,3217,1654030
1643,1706584678.772747278,1706584678.872562170,1775,1741,72,0.216815804,0.292731619,1,0,1,0,2,1,93.302745493,-146.801755160,-22.910961527,0.083347030,-0.009309413,0.711046677,0.698125512,1160,591,0.509482759,0.128154284,0.093403199,0.056481098,0.052873750,113.725186602,851,0.914601232,24.487928371,308.154141411,445.683578305,0.031462317,0.028775474,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004211,0.000005733,0.000024150,0.033264650,0.992580900,0.116947084,0.000000008,0.000000012,0.000001972,0.996716994,0.070427748,0.039939526,0.000000000,0.052546734,0.066259743,12.069877878,0.067297171,106.606805683,0,0.031922719,0.028967137,1.000000000,45,45,0,0.038793103,116,193,0,0,1,0,0,805,310,30032,88781,206232,7811,0,3218,1654835
