frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1491,1624181242.058152914,1624181242.157943010,1495,1494,0,0.094126669,0.126258782,1,0,0,0,1,-33.961905295,-3.807533241,-29.975140470,0.034577803,0.035233660,0.998691088,-0.013381886,1342,594,0.442622951,0.076574900,0.052929928,0.034207185,0.122541047,183.031636338,1253,0.796531880,126.026833399,398.883074636,473.144537673,0.126272503,0.100580075,0,0,0,0,1.000000000,0,1,0.009482402,0.001428155,0.009482402,0.001428155,0.100000000,0.030000000,0.789465109,0.076574900,0.000000000,0.000003084,0.000003841,0.000020704,0.004985831,-0.186263484,-0.982487178,0.000000002,0.000000009,0.000000016,-0.025758938,-0.999645793,0.006690739,0.000000000,0.164610997,0.175737698,6.533736379,0.014400196,140.409423594,0,0.152100671,0.118291915,239,222,17,0.178092399,68,0,0,0,0,0,1033,70,259505,545999,200572,4,0,2285510
1492,1624181242.158150434,1624181242.258016825,1496,1495,0,0.096657258,0.138679720,1,0,0,0,1,-34.279864879,-3.893321821,-29.994646854,0.036910372,0.031649927,0.998729478,-0.013241471,1286,579,0.450233281,0.076617323,0.055652601,0.034980706,0.125881828,170.214193835,1209,0.796035296,124.536149815,391.042978878,446.827543969,0.129400755,0.103007568,0,0,0,0,1.000000000,0,1,0.042596882,0.002892641,0.042596882,0.002892641,0.100000000,0.030000000,0.809023170,0.076617323,0.000000000,0.000002902,0.000004106,0.000019806,0.012074928,-0.176162912,-0.984286962,0.000000003,0.000000010,0.000000018,-0.135655674,-0.989764751,0.044308875,0.000000000,0.160056828,0.180445071,6.599831271,0.014079095,144.356901481,0,0.149043338,0.116199114,209,192,17,0.162519440,62,0,0,0,0,0,1015,62,259592,546208,200634,4,0,2286525
1493,1624181242.258147955,1624181242.358084440,1497,1496,0,0.054275055,0.095237959,1,0,0,0,1,-34.588262864,-3.969366270,-29.991425975,0.038037554,0.028993761,0.998773538,-0.012803398,1296,533,0.411265432,0.079330397,0.056063578,0.037335824,0.155138601,140.276330349,1192,0.782649195,140.363637017,376.379018256,416.175185463,0.150456590,0.117754729,0,0,0,0,1.000000000,0,1,0.011264244,0.001190187,0.011264244,0.001190187,0.100000000,0.030000000,0.940665822,0.079330397,0.000000000,0.000002936,0.000004389,0.000017320,0.031845544,-0.155953334,-0.987250940,0.000000003,0.000000009,0.000000017,0.004919473,-0.999295926,0.037194769,0.000000000,0.155372162,0.182807646,6.637393414,0.014454620,146.770957587,0,0.146672169,0.114672647,224,211,13,0.172839506,61,0,0,0,0,0,1011,61,259695,546432,200695,4,0,2287536
1494,1624181242.358145475,1624181242.458061695,1498,1497,0,0.033602475,0.074335402,1,0,0,0,1,-34.879465238,-4.072782727,-29.960501343,0.039670323,0.027292307,0.998755366,-0.013004411,1268,522,0.411671924,0.085680541,0.054986034,0.036610308,0.147887617,139.691012671,1185,0.793593846,138.114788123,372.043861945,430.250057384,0.146866769,0.116552564,0,0,0,0,1.000000000,0,1,0.036828384,0.001890426,0.036828384,0.001890426,0.100000000,0.030000000,0.918221992,0.085680541,0.000000000,0.000003048,0.000004492,0.000015439,0.029336747,-0.129821837,-0.991103247,0.000000003,0.000000009,0.000000018,0.064335936,-0.997760315,-0.018309608,0.000000000,0.152025900,0.183256670,6.647051906,0.014540171,148.970160283,0,0.144476872,0.113458066,212,190,22,0.167192429,70,0,0,0,0,0,984,72,259810,546644,200765,4,0,2288520
1495,1624181242.458142996,1624181242.558127880,1499,1498,0,0.040304637,0.073734479,1,0,0,0,1,-35.180435063,-4.164534998,-29.939687995,0.041727258,0.024566390,0.998750305,-0.012375661,1310,560,0.427480916,0.079304680,0.057847493,0.038452588,0.167505928,144.851928581,1219,0.790242597,134.931124927,375.831670601,452.542930538,0.140070926,0.110690012,0,0,0,0,1.000000000,0,1,0.003738266,0.003506967,0.003738266,0.003506967,0.100000000,0.030000000,0.875733875,0.079304680,0.000000000,0.000003056,0.000004356,0.000014610,0.036181554,-0.169049152,-0.984943287,0.000000003,0.000000010,0.000000015,0.274910323,0.960842957,-0.034714916,0.000000000,0.148219718,0.181027457,6.654661616,0.015610909,151.897198899,0,0.141865194,0.111671697,186,172,14,0.141984733,73,0,0,0,0,0,1049,75,259892,546830,200838,4,0,2289569
1496,1624181242.558140755,1624181242.658150434,1500,1499,0,0.046203378,0.083874526,1,0,0,0,1,-35.482676831,-4.261482064,-29.924639847,0.043294256,0.024429836,0.998681848,-0.012781144,1279,544,0.425332291,0.083765677,0.058120792,0.037061071,0.145478796,153.762985454,1195,0.786691844,130.641680357,369.239425621,440.215647295,0.138966207,0.109323582,0,0,0,0,1.000000000,0,1,0.009927929,0.001308552,0.009927929,0.001308552,0.100000000,0.030000000,0.868827093,0.083765677,0.000000000,0.000003198,0.000004402,0.000014724,0.013582114,-0.178903604,-0.983772853,0.000000002,0.000000012,0.000000016,0.108991838,-0.993962502,-0.012622363,0.000000000,0.142237771,0.165325241,6.651490987,0.014405323,155.353159025,0,0.139078549,0.109663510,206,189,17,0.161063331,64,0,0,0,0,0,1008,65,259990,547036,200902,4,0,2290577
1497,1624181242.658138275,1624181242.758144379,1501,1500,0,0.037450268,0.083869447,1,0,0,0,1,-35.786804194,-4.361584266,-29.893775132,0.042938791,0.024108206,0.998714573,-0.012010666,1334,552,0.413793103,0.080022794,0.061010790,0.039634745,0.153413243,150.458669740,1240,0.780452151,133.020612176,371.559440083,463.180615074,0.137451972,0.107274687,0,0,0,0,1.000000000,0,1,0.011709375,0.001490265,0.011709375,0.001490265,0.100000000,0.030000000,0.875485803,0.080022794,0.000000000,0.000003207,0.000004319,0.000015058,0.027935366,0.179301207,0.983397525,0.000000003,0.000000010,0.000000018,0.234814749,-0.971906355,-0.016126711,0.000000000,0.139786098,0.150991342,6.288959347,0.012322817,157.863374673,0,0.137556069,0.108567634,210,196,14,0.157421289,75,0,0,0,0,0,1049,75,260100,547246,200977,4,0,2291626
1498,1624181242.758135796,1624181242.858099461,1501,1501,0,0.052662078,0.087346296,1,0,0,0,1,-36.084146199,-4.433500913,-29.845013424,0.041562374,0.022895553,0.998797623,-0.012315470,1308,537,0.410550459,0.081143836,0.057703707,0.037717350,0.134132411,161.155172403,1227,0.784760198,139.612947133,367.313466942,455.974349137,0.144992041,0.113783983,0,0,0,0,1.000000000,0,1,0.036344798,0.001609148,0.036344798,0.001609148,0.100000000,0.030000000,0.950002740,0.081143836,0.000000000,0.000003210,0.000004311,0.000016263,-0.020817469,-0.164823117,-0.986103429,0.000000003,0.000000010,0.000000016,0.213674725,-0.976761470,-0.016737488,0.000000000,0.137388062,0.144718077,6.174232348,0.012246141,159.018331392,0,0.137042300,0.108238102,248,230,18,0.189602446,68,0,0,0,0,0,991,69,260212,547494,201045,4,0,2292617
1499,1624181242.858133316,1624181242.958074808,1503,1502,0,0.036769228,0.077134904,1,0,0,0,1,-36.388901825,-4.515152850,-29.804726382,0.042770362,0.023077851,0.998738446,-0.012634334,1296,524,0.404320988,0.073605930,0.051325249,0.033183051,0.140505356,148.536486183,1214,0.781353181,139.991249985,383.478126842,425.093385281,0.147582485,0.115314044,0,0,0,0,1.000000000,0,1,0.011963643,0.001569775,0.011963643,0.001569775,0.100000000,0.030000000,0.984297527,0.073605930,0.000000000,0.000003129,0.000004531,0.000016577,0.000526111,-0.150159527,-0.988661641,0.000000003,0.000000011,0.000000015,0.018617929,-0.999612624,-0.020687537,0.000000000,0.137065202,0.139606478,6.115688495,0.010822187,159.794326483,0,0.136718368,0.107839949,198,186,12,0.152777778,54,0,0,0,0,0,1043,55,260302,547692,201099,4,0,2293660
1500,1624181242.958130836,1624181243.058099985,1504,1503,0,0.066241776,0.122597598,1,0,0,0,1,-36.710225038,-4.597388936,-29.775252327,0.043691368,0.023852653,0.998683699,-0.012368677,1308,536,0.409785933,0.080609419,0.054566902,0.037042958,0.174318244,141.208761984,1225,0.786400521,137.346576076,385.996064588,439.997997586,0.142573219,0.112119654,0,0,0,0,1.000000000,0,1,0.018148048,0.002342963,0.018148048,0.002342963,0.100000000,0.030000000,0.967104792,0.080609419,0.000000000,0.000002907,0.000004517,0.000015594,0.032065940,-0.132274030,-0.990694381,0.000000003,0.000000009,0.000000013,-0.138915653,-0.990192357,0.014884112,0.000000000,0.137747323,0.058395023,6.105284632,0.010941301,160.433785249,0,0.136458075,0.107608037,222,208,14,0.169724771,73,0,0,0,0,0,1013,73,260405,547914,201172,4,0,2294673
1501,1624181243.058128357,1624181243.158063650,1505,1504,0,0.111965885,0.188280625,1,0,0,0,1,-37.035049923,-4.672308880,-29.728125844,0.047375180,0.022809274,0.998537963,-0.012540576,1304,550,0.421779141,0.082120319,0.054303538,0.037832389,0.149859807,150.637738385,1198,0.783398939,126.234726240,380.092627620,432.184574995,0.134505191,0.105371224,0,0,0,0,1.000000000,0,1,0.021403288,0.004035903,0.021403288,0.004035903,0.100000000,0.030000000,0.919878928,0.082120319,0.000000000,0.000002949,0.000004521,0.000015518,0.015880231,-0.141694302,-0.989783079,0.000000003,0.000000010,0.000000014,0.380515659,-0.924733017,-0.008756722,0.000000000,0.138020778,0.055567432,6.101460834,0.010720496,160.748895309,0,0.136176146,0.107294208,198,184,14,0.151840491,62,0,0,0,0,0,1041,65,260480,548112,201234,4,0,2295714
1502,1624181243.158126116,1624181243.258051395,1506,1505,0,0.195797878,0.260588577,1,0,0,0,1,-37.361077098,-4.733785240,-29.674750086,0.053440549,0.021984875,0.998248422,-0.012683135,1266,507,0.400473934,0.082023553,0.056029794,0.036945053,0.127669828,164.584917431,1192,0.779961181,130.824324687,354.842632502,444.046771003,0.140714632,0.109751950,0,0,0,0,1.000000000,0,1,0.026193499,0.007385996,0.026193499,0.007385996,0.100000000,0.030000000,0.971670503,0.082023553,0.000000000,0.000003260,0.000004731,0.000016789,0.017590827,-0.144257506,-0.989383816,0.000000003,0.000000012,0.000000021,0.244002279,-0.968578278,-0.048156080,0.000000000,0.136780004,0.052744481,6.112342435,0.010358482,160.885606417,0,0.136082639,0.107131976,249,227,22,0.196682464,64,0,0,0,0,0,953,64,260596,548361,201298,4,0,2296667
1503,1624181243.258123636,1624181243.358074903,1506,1506,0,0.191874974,0.256693699,1,0,0,0,1,-37.690989732,-4.796595293,-29.654639427,0.059511026,0.020816846,0.997936331,-0.012172769,1285,523,0.407003891,0.082450410,0.059795878,0.036097160,0.157488200,150.509808900,1214,0.779495979,131.512059904,373.151220441,441.644838237,0.138973826,0.108329539,0,0,0,0,1.000000000,0,1,0.025524211,0.006681916,0.025524211,0.006681916,0.100000000,0.030000000,0.972395323,0.082450410,0.000000000,0.000003216,0.000004554,0.000016651,0.024514554,-0.153416324,-0.987857514,0.000000003,0.000000009,0.000000016,0.024712934,-0.999694130,-0.000957411,0.000000000,0.138325561,0.051018917,6.138561114,0.011234449,160.376028211,0,0.136265619,0.107207826,228,214,14,0.177431907,69,0,0,0,0,0,987,70,260709,548589,201367,4,0,2297654
1504,1624181243.358121157,1624181243.458167791,1508,1507,0,0.180166824,0.225807190,1,0,0,0,1,-38.006159774,-4.875487718,-29.646487694,0.067396111,0.018071267,0.997492726,-0.011809147,1340,524,0.391044776,0.091176219,0.059288041,0.044233384,0.189414899,134.817147352,1255,0.773509513,162.031998910,378.828475476,429.893964807,0.166913477,0.129109162,0,0,0,0,1.000000000,0,1,0.031095165,0.004242678,0.031095165,0.004242678,0.100000000,0.030000000,1.171366477,0.091176219,0.000000000,0.000002997,0.000004213,0.000014688,0.051004355,0.168107683,0.984448253,0.000000002,0.000000008,0.000000011,0.473119873,-0.879804950,-0.045834869,0.000000000,0.140916326,0.060612818,6.137721717,0.011561845,158.968710402,0,0.138102586,0.108495100,252,227,25,0.188059701,94,0,0,0,0,0,992,96,260823,548841,201461,4,0,2298646
1505,1624181243.458118677,1624181243.558182955,1509,1508,0,0.158023931,0.202399153,1,0,0,0,1,-38.325829858,-4.953614947,-29.612981114,0.075896418,0.016558252,0.996913589,-0.011351401,1262,483,0.382725832,0.090284690,0.058103003,0.038906456,0.176371918,128.143722374,1157,0.773418787,145.979592359,363.599038038,385.266906075,0.163133844,0.126170780,0,0,0,0,1.000000000,0,1,0.013857021,0.004027839,0.013857021,0.004027839,0.100000000,0.030000000,1.144707464,0.090284690,0.000000000,0.000002975,0.000004397,0.000013726,0.082885797,0.166711168,0.982515817,0.000000003,0.000000009,0.000000017,0.343710917,-0.936068696,-0.075087957,0.000000000,0.143902773,0.066699262,6.148852888,0.012372845,157.566912962,0,0.139892522,0.109855635,247,219,28,0.195721078,67,0,0,0,0,0,948,67,260962,549088,201528,4,0,2299594
1506,1624181243.558116198,1624181243.658074617,1509,1509,0,0.102665756,0.143870351,1,0,0,0,1,-38.645649139,-5.054326790,-29.585177189,0.081022597,0.013499457,0.996565056,-0.010544815,1327,497,0.374529013,0.090612688,0.062517921,0.037566263,0.159736972,120.430522136,1215,0.772777713,147.534885578,388.496577738,402.893458147,0.157131718,0.121427889,0,0,0,0,1.000000000,0,1,0.030689432,0.001806956,0.030689432,0.001806956,0.100000000,0.030000000,1.101676722,0.090612688,0.000000000,0.000002867,0.000004711,0.000012204,0.095274326,0.156504554,0.983071273,0.000000002,0.000000011,0.000000016,0.865149238,-0.478384523,-0.150549141,0.000000000,0.145227036,0.069763039,6.163292529,0.013533281,155.149620273,0,0.141302826,0.110799967,255,219,36,0.192162773,73,0,0,0,0,0,998,74,261096,549343,201601,4,0,2300592
1507,1624181243.658113956,1624181243.758002520,1511,1510,0,0.037921203,0.086215787,1,0,0,0,1,-38.971051903,-5.141324270,-29.553530796,0.084881648,0.012771723,0.996254156,-0.010471128,1297,469,0.361603701,0.089487678,0.058784698,0.041895571,0.196101769,93.765674123,1167,0.763677084,156.855640779,352.730804882,381.624711064,0.176002780,0.134409289,0,0,0,0,1.000000000,0,1,0.013917689,0.006308998,0.013917689,0.006308998,0.100000000,0.030000000,1.219452848,0.089487678,0.000000000,0.000002824,0.000004769,0.000011146,0.069125696,0.168300231,0.983309041,0.000000003,0.000000011,0.000000013,-0.923816806,0.357228380,0.137660430,0.000000000,0.147696063,0.066434206,6.179537161,0.013360083,151.845627480,0,0.143510071,0.112344049,272,246,26,0.209714726,66,0,0,0,0,0,957,68,261228,549615,201667,4,0,2301549
1508,1624181243.758111477,1624181243.857934475,1512,1511,0,0.094045809,0.132280951,1,0,0,0,1,-39.308831022,-5.245899901,-29.541740906,0.088576243,0.013984048,0.995920329,-0.010069418,1232,410,0.332792208,0.099833247,0.067143026,0.046033317,0.183203779,103.574664635,1120,0.747351320,137.922426458,341.988242512,357.122809364,0.164775281,0.123145024,0,0,0,0,1.000000000,0,1,0.028977313,0.005036240,0.028977313,0.005036240,0.100000000,0.030000000,1.117255737,0.099833247,0.000000000,0.000003366,0.000005118,0.000011389,0.135527931,0.156554383,0.978326584,0.000000003,0.000000009,0.000000016,0.664550811,-0.742779057,-0.081556679,0.000000000,0.151244699,0.080904736,6.204537971,0.014303832,147.423278999,0,0.144990097,0.113173919,269,235,34,0.218344156,59,0,0,0,0,0,902,61,261362,549884,201726,4,0,2302451
1509,1624181243.858108997,1624181243.957938194,1513,1512,0,0.165678195,0.217574535,1,0,0,0,1,-39.659739009,-5.339444791,-29.546755187,0.093652992,0.013383545,0.995463322,-0.010137679,1206,391,0.324212272,0.094225534,0.065717109,0.042592420,0.198547616,107.595114515,1094,0.743314450,144.801788903,320.736830212,347.647388850,0.178067241,0.132359953,0,0,0,0,1.000000000,0,1,0.035500479,0.008009858,0.035500479,0.008009858,0.100000000,0.030000000,1.200859871,0.094225534,0.000000000,0.000003780,0.000005131,0.000011887,0.153599984,0.163498307,0.974512878,0.000000003,0.000000013,0.000000022,0.469068064,-0.881382833,-0.056030822,0.000000000,0.155281073,0.078441578,6.246111760,0.013971153,144.015032391,0,0.147248900,0.114528999,301,261,40,0.249585406,58,0,0,0,0,0,844,61,261496,550185,201784,4,0,2303295
1510,1624181243.958106518,1624181244.058034658,1514,1513,0,0.221273767,0.264748975,1,0,0,0,1,-40.047250081,-5.416241815,-29.557239700,0.100634105,0.012996574,0.994788835,-0.009951829,1219,422,0.346185398,0.098471442,0.069649053,0.043175112,0.215516377,91.871499846,1084,0.754085930,140.938845372,325.591872264,350.898430968,0.172417200,0.130017385,0,0,0,0,1.000000000,0,1,0.047232803,0.008754918,0.047232803,0.008754918,0.100000000,0.030000000,1.179606492,0.098471442,0.000000000,0.000003674,0.000004906,0.000011065,0.142023362,0.153196592,0.977936690,0.000000003,0.000000011,0.000000018,0.214998592,-0.975629100,-0.043857322,0.000000000,0.161035712,0.084321202,6.325580856,0.012969493,138.955899362,0,0.149863433,0.116324655,307,262,45,0.251845775,67,0,0,0,0,0,845,67,261636,550492,201851,4,0,2304140
1511,1624181244.058104038,1624181244.158075809,1515,1514,0,0.295274101,0.348157798,1,0,0,0,1,-40.432752915,-5.483534258,-29.544283487,0.111893273,0.013597649,0.993579173,-0.009768674,1288,414,0.321428571,0.103420536,0.064505907,0.041893262,0.253191159,99.645701377,1151,0.758006266,170.754196632,333.140570516,368.570444817,0.195714619,0.148352908,0,0,0,0,1.000000000,0,1,0.018461588,0.009508294,0.018461588,0.009508294,0.100000000,0.030000000,1.345958872,0.103420536,0.000000000,0.000003575,0.000004763,0.000010604,0.113581596,0.163711345,0.979947864,0.000000003,0.000000010,0.000000014,0.097353039,-0.994856205,-0.027991394,0.000000000,0.167568217,0.092202067,6.387220472,0.013547834,134.786602614,0,0.153335539,0.118713296,376,328,48,0.291925466,79,0,0,0,0,0,831,81,261826,550868,201930,4,0,2304971
1512,1624181244.158101797,1624181244.258092165,1516,1515,0,0.266626167,0.356177390,1,0,0,0,1,-40.830271044,-5.544488150,-29.496699561,0.122621127,0.011794760,0.992339756,-0.009314028,1283,386,0.300857366,0.091741473,0.069843194,0.048686111,0.191221036,117.045054377,1122,0.751247137,158.588998566,327.775653957,356.534634668,0.188147031,0.141344919,0,0,0,0,1.000000000,0,1,0.034160751,0.005048257,0.034160751,0.005048257,0.100000000,0.030000000,1.282377610,0.091741473,0.000000000,0.000003856,0.000004897,0.000012130,0.144588362,0.185298294,0.971987010,0.000000003,0.000000013,0.000000027,0.534810711,-0.839310705,-0.097647546,0.000000000,0.170835178,0.088726933,6.474538480,0.013519541,132.128145641,0,0.156272852,0.120630164,352,290,62,0.274356976,65,0,0,0,0,0,863,68,262042,551220,201995,4,0,2305834
1513,1624181244.258099318,1624181244.358094692,1517,1516,0,0.118783311,0.213748340,1,0,0,0,1,-41.235704891,-5.608332641,-29.416194029,0.130267877,0.008514736,0.991401777,-0.008960821,1405,420,0.298932384,0.116379471,0.073729028,0.047430489,0.311202660,79.151206107,1185,0.761427057,197.161864412,345.798649301,359.330548983,0.218512487,0.166381320,0,0,0,0,1.000000000,0,1,0.061777258,0.005967246,0.061777258,0.005967246,0.100000000,0.030000000,1.509524941,0.116379471,0.000000000,0.000003654,0.000004546,0.000009933,0.175897222,0.183577307,0.967139876,0.000000003,0.000000010,0.000000014,0.723768643,-0.682784117,-0.099823849,0.000000000,0.178638381,0.110574459,6.582225244,0.013089651,129.071889429,0,0.159675647,0.123061493,454,379,75,0.323131673,91,0,0,0,0,0,860,91,262333,551674,202086,4,0,2306694
1514,1624181244.358096838,1624181244.458055973,1517,1517,0,0.072224249,0.194046597,1,0,0,0,1,-41.651367664,-5.690629488,-29.342596504,0.134795026,0.006786495,0.990811196,-0.008798711,1397,373,0.267000716,0.149856307,0.104158289,0.066440442,0.330458140,69.449973412,1155,0.746213481,191.860586381,320.074009525,349.941974459,0.222607961,0.166113062,0,0,0,0,1.000000000,0,1,0.048339437,0.014569854,0.048339437,0.014569854,0.100000000,0.030000000,1.491075900,0.149856307,0.000000000,0.000003899,0.000004522,0.000009197,0.207487101,0.160818799,0.964928192,0.000000004,0.000000010,0.000000015,0.539082217,-0.839855621,-0.063505111,0.000000000,0.187766907,0.179195904,6.696968330,0.012051481,125.559837466,0,0.163462707,0.125539518,497,398,99,0.355762348,123,0,0,0,0,0,777,123,262668,552171,202209,4,0,2307471
1515,1624181244.458094358,1624181244.558008432,1519,1518,0,0.186411361,0.279002171,1,0,0,0,1,-42.095717552,-5.755702028,-29.283220519,0.133279881,0.004032614,0.991031583,-0.008752866,1351,353,0.261287935,0.129264028,0.083426339,0.054644880,0.326441229,64.875878048,1151,0.746154720,197.827727105,322.030961574,338.965394399,0.230347205,0.171874654,0,0,0,0,1.000000000,0,1,0.022043751,0.015060140,0.022043751,0.015060140,0.100000000,0.030000000,1.521663455,0.129264028,0.000000000,0.000004031,0.000004496,0.000009157,0.230546575,0.080440343,0.969730699,0.000000005,0.000000011,0.000000014,0.608348453,-0.783327184,-0.127713286,0.000000000,0.195713672,0.191289898,6.832199809,0.011977750,121.561034939,0,0.167976521,0.128598750,469,403,66,0.347150259,97,0,0,0,0,0,784,98,262946,552640,202306,4,0,2308255
