frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,historical_anchor_count,historical_anchor_submap_points,historical_anchor_sampled_points,historical_anchor_matched_points,historical_anchor_overlap_ratio,historical_anchor_nn_rmse,historical_anchor_newest_age,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1719,1624181273.657383680,1624181273.757230282,1724,1723,0,0.221916542,0.312109413,1,0,1,1,1,-53.153462362,3.292759527,-27.970704493,-0.016720914,-0.018580181,0.084443241,0.996114716,1344,545,0.405505952,0.277305239,0.209072019,0.133324817,0.317743622,109.651254364,1122,0.871378504,198.431247147,318.832060966,460.423373679,0.202959957,0.176854944,1,1,1,5,1,0.130131368,0.009023421,0.100000000,0.030000000,0.981718589,0.277305239,3,4528,448,26,0.058035714,0.744883052,29.999227762,0.000002495,0.000004498,0.000014540,0.214854737,-0.182658047,-0.959413091,0.000000004,0.000000005,0.000000012,0.856302816,0.516271941,-0.014448863,1.000000000,0.285486589,0.077810425,10.819413985,0.021990985,111.896059334,20,0.201287678,0.174470714,135,114,21,0.100446429,314,628,0,0,50,43,221,988,285367,589376,336618,49,0,2366247
1720,1624181273.757381439,1624181273.857192993,1724,1724,0,0.081944473,0.147094246,1,0,1,1,1,-52.678173489,3.506210326,-27.967426207,-0.018230741,-0.016864434,0.084206152,0.996138823,1323,526,0.397581255,0.246536066,0.176978136,0.115273529,0.229094246,109.032543984,1094,0.869546399,187.300336200,307.955262202,456.028162513,0.196892183,0.171206889,1,0,1,5,1,0.103052572,0.006604946,0.100000000,0.030000000,0.952368726,0.246536066,3,4528,441,21,0.047619048,0.611742305,30.099190474,0.000002762,0.000004283,0.000015403,0.209362054,-0.185978111,-0.959989413,0.000000004,0.000000006,0.000000012,0.705710772,0.708034700,0.025674313,1.000000000,0.282621164,0.077347245,10.804594494,0.021417798,111.339870569,20,0.200634584,0.173985681,135,114,21,0.102040816,279,595,0,0,50,64,249,939,285468,589511,337556,49,0,2366496
1721,1624181273.957376480,1624181274.057188749,1726,1725,0,0.269451521,0.428362486,1,0,1,1,1,-51.734960207,3.858595597,-27.961151673,-0.023801916,0.002891055,0.084243566,0.996156681,1273,537,0.421838178,0.240447761,0.169586379,0.114666427,0.303813636,116.598806131,1066,0.871388826,191.100018008,313.738038984,424.062431594,0.205727115,0.179268310,1,1,1,5,1,0.089820611,0.013047592,0.100000000,0.030000000,0.995103350,0.240447761,3,4528,425,21,0.049411765,0.721175204,30.299186230,0.000003717,0.000005991,0.000023698,0.176546265,-0.199966892,-0.963765873,0.000000004,0.000000005,0.000000015,0.745480583,0.666427383,0.011543113,1.000000000,0.280997833,0.074894312,11.247191901,0.019828642,111.468159815,20,0.200443604,0.173993194,164,131,33,0.128829537,282,584,0,0,50,39,204,905,285587,589675,338461,49,0,2366700
1722,1624181274.057374001,1624181274.157188177,1726,1726,0,0.320358434,0.385203658,1,0,1,1,1,-51.300146273,3.997794094,-27.917791903,-0.033505035,0.014928904,0.085598244,0.995654298,1282,502,0.391575663,0.239294026,0.155488865,0.116565587,0.276992511,118.994403106,1059,0.865567916,181.736750767,302.065551066,432.834121109,0.198264815,0.171611663,1,1,1,5,1,0.072930611,0.002005118,0.100000000,0.030000000,0.959008156,0.239294026,3,4528,428,29,0.067757009,0.664371245,30.399185658,0.000002979,0.000005320,0.000022367,0.170123299,-0.205001245,-0.963863348,0.000000004,0.000000006,0.000000017,0.817379147,0.575822159,0.017893309,1.000000000,0.281117223,0.073684053,11.179029969,0.020686341,111.025011205,20,0.199641848,0.173317209,130,101,29,0.101404056,252,588,0,0,50,62,250,902,285687,589805,339363,49,0,2366950
1723,1624181274.257369280,1624181274.357358932,1728,1727,0,0.322470565,0.411901938,1,0,1,1,1,-50.308676904,4.324819349,-27.852432225,-0.055522945,0.033368334,0.085984868,0.994188292,1208,426,0.352649007,0.250487201,0.172516781,0.111266785,0.322804199,119.377045022,937,0.861874010,162.209559623,276.602138740,368.764249376,0.200859820,0.173115859,1,1,1,5,1,0.126740621,0.007462647,0.100000000,0.030000000,0.971560212,0.250487201,3,4528,403,32,0.079404467,0.715116591,30.599356413,0.000004104,0.000006329,0.000028756,0.177480838,-0.260968159,-0.948892076,0.000000004,0.000000007,0.000000023,0.855751853,0.515396915,0.045329743,1.000000000,0.282216932,0.072849416,11.741033379,0.020908720,111.005865445,20,0.197866458,0.171665958,113,91,22,0.093543046,228,561,0,0,50,98,208,887,285776,589918,340250,49,0,2367158
1724,1624181274.357366800,1624181274.457375765,1729,1728,0,0.316629351,0.391579663,1,0,1,1,1,-49.713344600,4.496019137,-27.725861825,-0.063436954,0.041451301,0.086863947,0.993333880,1294,487,0.376352396,0.215621176,0.132956395,0.092368133,0.356159996,113.930573498,1020,0.862608440,193.990966287,314.962018434,370.907624442,0.220479203,0.190187222,1,1,1,5,1,0.167195263,0.012410483,0.100000000,0.030000000,1.066459293,0.215621176,3,4528,432,42,0.097222222,0.625439694,30.699373245,0.000003185,0.000005043,0.000020953,0.181035053,-0.293907300,-0.938533329,0.000000003,0.000000004,0.000000020,0.869193402,0.477522317,0.128356014,1.000000000,0.283716904,0.075301158,11.870131875,0.021021821,110.659244540,20,0.197215795,0.171102350,147,119,28,0.113601236,233,593,0,0,50,89,232,915,285873,590065,341165,49,0,2367390
1725,1624181274.457364321,1624181274.557257175,1729,1729,0,0.272804323,0.355483536,1,0,1,1,1,-49.206647939,4.654124387,-27.667752945,-0.075104918,0.052092661,0.086348785,0.992063251,1301,432,0.332052267,0.219966254,0.148875047,0.106839449,0.353248082,108.988349154,1009,0.855883016,188.780434386,309.304928908,365.500600057,0.218600629,0.187096565,1,1,1,5,1,0.027732363,0.007380023,0.100000000,0.030000000,1.057372614,0.219966254,3,4528,434,55,0.126728111,0.692185332,30.799254656,0.000003092,0.000005283,0.000017646,0.170687929,-0.341240708,-0.924348641,0.000000004,0.000000006,0.000000017,0.906418951,0.386174769,0.171095684,1.000000000,0.286588668,0.073015382,11.878688904,0.023832230,110.371373463,20,0.197790495,0.171423515,124,99,25,0.095311299,219,612,0,0,50,96,249,928,285968,590189,342092,49,0,2367639
1726,1624181274.557361841,1624181274.657269239,1731,1730,0,0.141240445,0.228855062,1,0,1,1,1,-48.738626944,4.786729884,-27.546479065,-0.082397896,0.056586222,0.086338346,0.991238758,1245,405,0.325301205,0.216260456,0.153148598,0.107585531,0.387306191,100.174421772,953,0.856110125,203.206523009,254.022832756,358.643593499,0.249066381,0.213228251,0,0,1,4,1,0.077302051,0.003608901,0.100000000,0.030000000,1.204735651,0.216260456,3,4528,415,57,0.137349398,0.643205753,30.899266720,0.000003273,0.000006257,0.000015387,0.163400805,-0.389312904,-0.906496354,0.000000004,0.000000006,0.000000019,0.881482364,0.450951829,0.140111705,1.000000000,0.290611732,0.071058806,11.807925056,0.024313925,109.294727684,20,0.199494398,0.172903967,122,94,28,0.097991968,202,591,0,0,50,101,229,894,286047,590311,342986,49,0,2367868
1727,1624181274.657359362,1624181274.757202625,1732,1731,0,0.146204855,0.301811226,1,0,1,1,1,-48.306086086,4.904838622,-27.450098102,-0.081816153,0.059422344,0.086926776,0.991069542,1296,440,0.339506173,0.234374232,0.167042233,0.124967192,0.322042427,93.225755392,973,0.848722220,187.850814583,257.996660224,379.959245258,0.227475522,0.193063530,1,1,1,5,1,0.050517906,0.007379672,0.100000000,0.030000000,1.100300529,0.234374232,3,4528,432,56,0.129629630,0.692826564,30.999200106,0.000003190,0.000006022,0.000014543,0.130875525,-0.361865655,-0.922997749,0.000000005,0.000000007,0.000000018,0.869780360,0.466328819,0.161305789,1.000000000,0.292388794,0.070788018,11.709394917,0.023627820,108.319488860,20,0.201148937,0.174225439,126,94,32,0.097222222,227,593,0,0,50,118,229,941,286136,590437,343924,49,0,2368097
1728,1624181274.757357121,1624181274.857242107,1733,1732,0,0.521393390,0.615042404,1,0,1,1,1,-47.894511634,5.102703406,-27.288020116,-0.061992092,0.057369361,0.087963255,0.992536248,1298,393,0.302773498,0.279222726,0.222667606,0.147158923,0.296096184,86.420397140,916,0.856081436,174.376985614,264.347956795,345.445653397,0.222371237,0.190367888,1,1,1,5,1,0.135483315,0.010516473,0.100000000,0.030000000,1.075611072,0.279222726,3,4528,433,47,0.108545035,0.690768796,31.099239588,0.000003530,0.000006557,0.000015854,0.074191412,-0.313821619,-0.946578906,0.000000007,0.000000015,0.000000026,0.978529555,-0.011060183,0.205809579,1.000000000,0.293193343,0.084100924,11.601064190,0.026976319,107.097419187,20,0.202814380,0.175561489,106,79,27,0.081664099,253,622,0,0,50,161,156,1036,286215,590543,344960,49,0,2368253
1729,1624181274.857354641,1624181274.957269669,1734,1733,0,0.694000207,0.801918927,1,0,1,1,1,-47.444360516,5.261674103,-27.091413042,-0.037261816,0.043255341,0.088797004,0.994412201,1201,356,0.296419650,0.276743654,0.224273571,0.133243955,0.250598988,108.533150185,873,0.863628963,155.934965496,270.165812317,327.847306975,0.206824540,0.178619663,1,1,1,5,1,0.101340150,0.011745618,0.100000000,0.030000000,1.000411598,0.276743654,3,4528,401,33,0.082294264,0.729659759,31.199267149,0.000003727,0.000007062,0.000018339,0.043025290,-0.262561483,-0.963955545,0.000000005,0.000000018,0.000000029,0.885842944,-0.439472905,0.148814799,1.000000000,0.288294342,0.092924575,11.506632994,0.032097720,107.217163856,20,0.202842458,0.175583214,88,65,23,0.073272273,226,590,0,0,50,127,169,944,286296,590631,345903,49,0,2368422
1730,1624181274.957352161,1624181275.057284832,1734,1734,0,0.663422275,0.773657613,1,0,1,1,1,-46.961544061,5.388039149,-26.953590210,-0.025027499,0.024157863,0.084237442,0.995838378,1162,416,0.358003442,0.280439025,0.258182525,0.134225029,0.266038230,104.678263426,874,0.870163126,140.912301355,278.328130601,341.282140349,0.185283523,0.161226889,1,1,1,5,1,0.059134518,0.026059909,0.100000000,0.030000000,0.896217564,0.280439025,3,4528,388,36,0.092783505,0.663952776,31.299282312,0.000003504,0.000006029,0.000017476,0.076448799,-0.287694206,-0.954666238,0.000000000,0.000000008,0.000000022,0.951186198,-0.269000475,0.151273135,1.000000000,0.287433062,0.100603140,10.881529782,0.037062177,107.769534511,20,0.202423946,0.175258152,114,84,30,0.098106713,253,527,0,0,50,109,157,891,286388,590745,346792,49,0,2368579
1731,1624181275.157347202,1624181275.257346630,1736,1735,0,0.564593556,0.667851346,1,0,1,1,1,-46.005615686,5.291295455,-26.760661211,-0.002243260,-0.026512643,0.083487676,0.996153530,1283,485,0.378020265,0.248430142,0.187432883,0.119134415,0.179767231,131.467602393,1011,0.879063496,147.021809539,294.977486126,446.733898354,0.165428512,0.145422166,1,1,1,5,1,0.344348322,0.004045557,0.100000000,0.030000000,0.800178750,0.248430142,3,4528,428,20,0.046728972,0.729426475,31.499344110,0.000004238,0.000008612,0.000031621,0.147030618,-0.189378676,-0.970833515,0.000000005,0.000000012,0.000000022,0.762168854,0.643965871,-0.066382182,1.000000000,0.283360401,0.097956258,11.252600786,0.036376335,108.927529887,20,0.200725882,0.173850645,132,107,25,0.102883866,273,570,0,0,50,117,190,961,286491,590877,347752,49,0,2368769
1732,1624181275.257344961,1624181275.357376814,1737,1736,0,0.388991029,0.507485450,1,0,1,1,1,-45.636815576,5.145057327,-26.663960509,0.004739559,-0.044427815,0.083103473,0.995538808,1345,513,0.381412639,0.226763407,0.168843323,0.113939423,0.112652529,142.617377261,1059,0.879248936,126.972163456,300.067539233,504.084921039,0.136364306,0.119898171,1,1,1,5,1,0.179352259,0.002717490,0.100000000,0.030000000,0.659595007,0.226763407,3,4528,449,15,0.033407572,0.721718436,31.599374294,0.000003351,0.000006591,0.000031920,0.142891572,-0.127925920,-0.981436171,0.000000004,0.000000011,0.000000019,0.843899833,0.531376734,-0.073971872,1.000000000,0.277487979,0.095920334,11.122041969,0.037261821,111.310404459,20,0.197835167,0.171474536,144,125,19,0.107063197,269,606,0,0,50,119,205,996,286605,591021,348746,49,0,2368974
1733,1624181275.357342482,1624181275.457261086,1738,1737,0,0.287038002,0.364525112,1,0,1,1,1,-45.359010491,5.001151893,-26.609260692,0.010483618,-0.058463089,0.082955663,0.994781644,1470,585,0.397959184,0.221239218,0.152317503,0.094647282,0.153035558,126.014639923,1189,0.882374148,167.588155637,332.735208000,548.819498001,0.159738165,0.140948827,1,1,1,5,1,0.189274599,0.001732073,0.100000000,0.030000000,0.772654508,0.221239218,3,4528,490,15,0.030612245,0.618534069,31.699258566,0.000002657,0.000005500,0.000025505,0.143573826,-0.105010768,-0.984052486,0.000000004,0.000000007,0.000000013,0.696124661,0.714033694,-0.074607903,1.000000000,0.272282155,0.095235347,10.912354990,0.037438013,112.598853359,20,0.196949634,0.170660091,164,139,25,0.111564626,284,650,0,0,50,109,261,1045,286722,591185,349789,49,0,2369235
1734,1624181275.457340002,1624181275.557141304,1739,1738,0,0.186526223,0.283319307,1,0,1,1,1,-45.130573561,4.969913389,-26.626593495,0.017755047,-0.069513398,0.083272411,0.993940819,1687,657,0.389448726,0.226897957,0.151247784,0.107084708,0.146492558,116.867890803,1353,0.877765414,183.274969097,355.145982991,649.195652881,0.154321663,0.135458218,1,0,1,5,1,0.173704091,0.007538462,0.100000000,0.030000000,0.746454852,0.226897957,3,4528,563,18,0.031971581,0.738630639,31.799138784,0.000002423,0.000005397,0.000021181,0.144346440,-0.065830632,-0.987335016,0.000000004,0.000000007,0.000000012,0.670273813,0.732511226,-0.118997141,1.000000000,0.264797751,0.095118936,10.611679578,0.037362959,112.363358130,20,0.194996764,0.169009460,172,139,33,0.101956135,327,750,0,0,50,136,300,1215,286843,591357,351002,49,0,2369535
1735,1624181275.557337523,1624181275.657166004,1740,1739,0,0.072662214,0.159625633,1,0,1,1,1,-44.887516946,4.942742688,-26.789583886,0.021102054,-0.072591421,0.083625928,0.993625630,1697,592,0.348850913,0.235585942,0.161651518,0.110675416,0.151533165,136.056804041,1354,0.870527470,205.822460885,363.098721339,609.773012818,0.174619050,0.152010680,1,0,1,5,1,0.213555379,0.002784723,0.100000000,0.030000000,0.844633443,0.235585942,3,4528,566,16,0.028268551,0.775596454,31.899163485,0.000002431,0.000005754,0.000022035,0.158103620,-0.074516355,-0.984606804,0.000000004,0.000000007,0.000000012,0.611572413,0.783321909,-0.111292273,1.000000000,0.261110717,0.095265307,10.340611032,0.037272565,113.882267911,20,0.194901035,0.168939670,164,137,27,0.096641131,295,820,0,0,50,137,280,1253,286951,591521,352254,49,0,2369815
1736,1624181275.657335043,1624181275.757150173,1741,1740,0,0.060869254,0.103548308,1,0,1,1,1,-44.580780112,4.953357395,-27.067609412,0.023371084,-0.074993760,0.083615730,0.993397271,1789,656,0.366685299,0.225400335,0.156047527,0.110257698,0.184905630,121.555792967,1425,0.866660977,223.323715745,381.210264043,630.457912992,0.180830107,0.156718397,1,0,1,5,1,0.261403017,0.006384571,0.100000000,0.030000000,0.874676362,0.225400335,3,4528,597,14,0.023450586,0.637283741,31.999147654,0.000002212,0.000005246,0.000020131,0.172463094,-0.035386541,-0.984380147,0.000000004,0.000000007,0.000000011,0.701801689,0.700852306,-0.127594804,1.000000000,0.258513010,0.093159569,10.227337235,0.034271831,113.927126210,20,0.195529630,0.169395011,168,142,26,0.093907211,329,833,4,0,50,146,309,1312,287055,591689,353562,53,0,2370124
1737,1624181275.757332802,1624181275.857180595,1742,1741,0,0.060136527,0.095564984,1,0,1,1,1,-44.163672672,4.984455476,-27.416879711,0.020917242,-0.077311155,0.084132751,0.993230655,1807,683,0.377974543,0.233210348,0.145075656,0.095163576,0.166232516,127.515050703,1458,0.870456683,206.132385086,412.655336193,650.338122089,0.162420761,0.141380237,1,0,1,5,1,0.282394426,0.008944940,0.100000000,0.030000000,0.785630241,0.233210348,3,4528,603,15,0.024875622,0.684018306,32.099178076,0.000002342,0.000004773,0.000018835,0.178835686,-0.059255486,-0.982092961,0.000000003,0.000000006,0.000000012,0.660279217,0.731817623,-0.168743361,1.000000000,0.252817466,0.092450141,10.280365146,0.034866991,114.956130980,20,0.193721855,0.167887265,156,132,24,0.086330935,346,847,0,0,50,133,325,1326,287159,591845,354888,53,0,2370449
1738,1624181275.857330322,1624181275.957173824,1743,1742,0,0.103115149,0.136894337,1,0,1,1,1,-43.678743057,4.987079468,-27.668795941,0.022045902,-0.075033546,0.084547088,0.993345728,1782,650,0.364758698,0.219735730,0.141492663,0.095553982,0.157522514,132.123466570,1448,0.873236269,194.695534032,439.864565064,629.886019091,0.153976932,0.134458242,1,0,1,5,1,0.136192448,0.004809770,0.100000000,0.030000000,0.744787388,0.219735730,3,4528,594,15,0.025252525,0.741407910,32.199171305,0.000002746,0.000005126,0.000020296,0.178878778,-0.085429239,-0.980155206,0.000000003,0.000000007,0.000000012,0.625031023,0.763313019,-0.163369076,1.000000000,0.246704001,0.088665759,10.413979201,0.033615336,116.191179392,20,0.191125221,0.165607130,164,139,25,0.092031425,310,853,0,0,50,130,323,1295,287281,592009,356181,53,0,2370772
1739,1624181275.957327843,1624181276.057201385,1744,1743,0,0.119709378,0.183466762,1,0,1,1,1,-43.187201732,4.975257639,-28.005420976,0.021562169,-0.072605858,0.084204561,0.993565828,1693,670,0.395747194,0.229348734,0.154454871,0.104245802,0.190863991,145.975852581,1386,0.878017940,200.219970875,421.939369443,594.773524823,0.164528362,0.144458853,1,0,1,5,1,0.141834377,0.006533236,0.100000000,0.030000000,0.795824721,0.229348734,3,4528,565,13,0.023008850,0.707711581,32.299198866,0.000002550,0.000005393,0.000021298,0.177235130,-0.063295267,-0.982131059,0.000000003,0.000000008,0.000000011,0.742614195,0.663014963,-0.094526806,1.000000000,0.240360019,0.082782024,10.488826630,0.033718120,118.007409303,20,0.189203641,0.163987326,178,148,30,0.105138807,345,751,0,0,50,117,298,1217,287405,592187,357394,53,0,2371070
1740,1624181276.057325363,1624181276.157178640,1745,1744,0,0.099944532,0.138155394,1,0,1,1,1,-42.646514805,4.980450792,-28.261999106,0.021409990,-0.070372490,0.083901019,0.993755475,1590,626,0.393710692,0.192140860,0.109876406,0.078068336,0.199018219,121.768832746,1321,0.879601750,205.876332899,379.550309024,576.527270162,0.177181152,0.155848852,0,0,1,4,1,0.062130366,0.004221720,0.100000000,0.030000000,0.857026346,0.192140860,3,4528,530,10,0.018867925,0.672870481,32.399176121,0.000002579,0.000005109,0.000020832,0.201344068,-0.064513737,-0.977393751,0.000000004,0.000000007,0.000000015,0.773776866,0.625866059,-0.097780555,1.000000000,0.238856218,0.093473071,10.080416982,0.033538129,118.644223741,20,0.188218090,0.163219424,194,172,22,0.122012579,274,744,5,0,50,87,285,1111,287545,592381,358499,58,0,2371355
1741,1624181276.157322884,1624181276.257180214,1746,1745,0,0.109672475,0.170542069,1,0,1,1,1,-42.026838356,4.990901174,-28.551707372,0.018942774,-0.069687599,0.083350392,0.993900157,1672,690,0.412679426,0.195291538,0.106831539,0.084796401,0.166670579,128.872149989,1392,0.876281814,199.086513713,408.343870484,612.353901055,0.163214526,0.143021921,1,0,1,5,1,0.100560247,0.006306740,0.100000000,0.030000000,0.789469687,0.195291538,3,4528,558,12,0.021505376,0.665822928,32.499177694,0.000002727,0.000005284,0.000020310,0.172962114,-0.065317509,-0.982760261,0.000000003,0.000000006,0.000000013,0.758012145,0.648390055,-0.070766685,1.000000000,0.231999065,0.101402951,10.305944751,0.032419750,119.257890934,20,0.186092460,0.161407105,190,165,25,0.113636364,283,751,6,0,50,96,344,1138,287666,592571,359629,64,0,2371699
1742,1624181276.257320404,1624181276.357284307,1747,1746,0,0.086553131,0.139150602,1,0,1,1,1,-41.451579286,5.033253427,-28.704018308,0.017174820,-0.067925912,0.083381646,0.994051607,1661,660,0.397350993,0.204457339,0.117876668,0.083681695,0.134247659,127.866760650,1375,0.872521008,184.022633174,391.106977386,624.586775040,0.153388447,0.133834642,1,0,1,5,1,0.106668674,0.003164440,0.100000000,0.030000000,0.741940882,0.204457339,3,4528,554,16,0.028880866,0.688336255,32.599281788,0.000002801,0.000005256,0.000021125,0.167708295,-0.081255420,-0.982482307,0.000000003,0.000000007,0.000000013,0.610639716,0.784226408,-0.110036710,1.000000000,0.224861822,0.105474253,9.856477178,0.030897156,119.701508811,20,0.183848642,0.159518254,181,148,33,0.108970500,271,767,0,0,50,92,350,1130,287788,592752,360759,64,0,2372049
1743,1624181276.357318163,1624181276.457341671,1748,1747,0,0.108473758,0.158415464,1,0,1,1,1,-40.943162741,5.076768169,-28.872494198,0.015355277,-0.062855365,0.083809655,0.994378882,1617,713,0.440940012,0.181280171,0.103094625,0.073212339,0.147760567,124.673633894,1347,0.877576930,174.592929307,393.685620137,613.817575053,0.147697743,0.129616132,1,0,1,5,1,0.104445767,0.001746317,0.100000000,0.030000000,0.714414910,0.181280171,3,4528,539,11,0.020408163,0.685666781,32.699339151,0.000002553,0.000004542,0.000019348,0.194312999,-0.089936420,-0.976808015,0.000000003,0.000000007,0.000000012,0.510858910,0.850698461,-0.123835787,1.000000000,0.216109641,0.115422522,9.761587957,0.031701326,119.966338254,20,0.181190538,0.157343267,196,163,33,0.121212121,284,687,0,0,50,77,372,1049,287920,592948,361807,64,0,2372421
