frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2256,1624181320.356247187,1624181320.456115007,2260,2260,0,0.046877263,0.100246304,1,0,1,1,1,-34.386920492,-18.637427352,-31.843909086,0.038014732,-0.031561540,0.892844976,0.447645616,1423,419,0.294448349,0.240675751,0.142063255,0.120638710,0.369045770,83.406585020,1221,0.830127963,255.157390947,342.256799866,416.172052265,0.251737228,0.208974112,1,0,1,5,1,0.160581774,0.007105192,0.107703280,0.030000000,1.533092459,0.240675751,1,20313,2.999797106,1,1,59,56,0.949152542,0.381946633,2.431472922,0.059800900,-1.000000000,-1.000000000,0,0,0.000004246,0.000006387,0.000011994,-0.055149682,-0.076809117,0.995519398,0.000000003,0.000000005,0.000000010,0.539243054,-0.842030309,0.014208704,1.000000000,0.252051080,0.157004878,3.343353315,0.105100722,114.903808906,20,0.195508297,0.165304981,97,69,28,0.068165847,206,708,0,0,50,12,400,926,352826,711243,664522,871,0,2783594
2257,1624181320.556242466,1624181320.656224728,2262,2261,0,0.035962064,0.084357587,1,0,1,1,1,-34.278005092,-18.731983984,-31.841883082,0.038022002,-0.030866344,0.892455635,0.448469102,1439,439,0.305072967,0.209402415,0.126731066,0.098806617,0.369753276,82.712901404,1228,0.828912623,246.869413461,335.307053909,435.728233739,0.242527039,0.201033724,1,0,1,5,1,0.142962274,0.003017202,0.107703280,0.030000000,1.477001945,0.209402415,1,20313,3.199906826,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000004258,0.000007302,0.000012936,-0.044383292,-0.131632559,0.990304495,0.000000004,0.000000006,0.000000010,0.716988292,-0.688181765,0.111056950,1.000000000,0.260283525,0.139563889,3.324716188,0.079622786,114.069624581,20,0.198882513,0.168320772,91,64,27,0.063238360,195,710,0,0,50,8,434,914,352900,711334,665435,871,0,2784028
2258,1624181320.656239986,1624181320.756219864,2262,2262,0,0.038133309,0.071095926,1,0,1,1,1,-34.231742935,-18.739140335,-31.822825712,0.037002327,-0.029988170,0.892411981,0.448700783,1406,429,0.305120910,0.222292895,0.124702144,0.096661005,0.432219756,80.208128871,1194,0.822399262,258.271784730,325.231907490,398.441026447,0.263020697,0.216308027,0,0,1,4,1,0.060322212,0.002735161,0.107703280,0.030000000,1.601809360,0.222292895,1,20313,3.299901962,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003416,0.000005818,0.000009796,-0.066498014,-0.151613573,0.986200455,0.000000003,0.000000004,0.000000009,0.600328108,-0.793794912,0.097446401,1.000000000,0.270724025,0.135845376,3.298318827,0.058816248,113.390193481,20,0.202997942,0.171689342,104,80,24,0.073968706,182,721,0,0,48,0,398,904,352978,711438,666338,871,0,2784426
2259,1624181320.856235027,1624181320.956072569,2264,2263,0,0.046089547,0.086764374,1,0,1,1,1,-34.121580770,-18.802255413,-31.791824590,0.037682265,-0.028899220,0.892571425,0.448398408,1458,441,0.302469136,0.216581882,0.130955791,0.091036382,0.364437138,82.036827684,1269,0.825462512,260.169526590,337.543424678,449.798976647,0.248369035,0.205019327,0,0,1,3,1,0.076650491,0.003665671,0.107703280,0.030000000,1.512579994,0.216581882,1,20313,3.499754667,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003973,0.000006705,0.000010887,-0.068245960,-0.068511031,0.995313382,0.000000003,0.000000006,0.000000009,0.659141185,-0.750957797,0.039941022,1.000000000,0.279932400,0.135558639,2.971269241,0.034561953,111.165658108,20,0.207578050,0.175410041,92,79,13,0.063100137,195,751,0,0,44,0,420,946,353038,711530,667284,871,0,2784846
2260,1624181320.956232786,1624181321.056172132,2265,2264,0,0.039113092,0.089675337,1,0,1,1,1,-34.072774403,-18.835096718,-31.786769479,0.038462963,-0.029541216,0.892770843,0.447893000,1491,456,0.305835010,0.195309887,0.121496865,0.080692234,0.375522148,86.296764844,1297,0.825311399,272.518957502,345.017319241,452.892608243,0.254588568,0.210114848,0,0,1,2,1,0.021435353,0.002271496,0.107703280,0.030000000,1.550457268,0.195309887,1,20313,3.599854231,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003415,0.000005539,0.000009413,-0.073175854,-0.070221623,0.994843816,0.000000003,0.000000005,0.000000009,0.743849545,-0.660230936,0.103841058,1.000000000,0.292438941,0.144262186,2.622199288,0.034332107,106.501090562,20,0.213223799,0.179940121,102,89,13,0.068410463,194,739,0,0,50,1,454,935,353113,711632,668218,871,0,2785300
2261,1624181321.056230307,1624181321.156250715,2265,2265,0,0.029727429,0.057250524,1,0,1,1,1,-34.038378570,-18.860010799,-31.709533092,0.039164498,-0.029360464,0.892646757,0.448091366,1523,473,0.310571241,0.190453861,0.104331907,0.077796600,0.375474468,90.047018066,1331,0.828428441,268.058505725,361.538421437,473.041327977,0.243106481,0.201396323,0,0,1,1,1,0.077794197,0.000903394,0.107703280,0.030000000,1.480530773,0.190453861,1,20313,3.699932814,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003147,0.000005092,0.000009471,0.086396509,0.100655658,-0.991162995,0.000000003,0.000000004,0.000000009,0.654348777,-0.748983407,0.104170695,1.000000000,0.304156715,0.127016335,2.544633762,0.026117602,103.691594735,20,0.217202584,0.183002717,110,99,11,0.072225870,178,769,0,0,42,0,465,948,353187,711742,669165,871,0,2785765
2262,1624181321.256225348,1624181321.356208801,2267,2266,0,0.034379765,0.062270436,1,0,1,1,1,-33.974617424,-18.911005238,-31.686918687,0.038839695,-0.029089620,0.892501436,0.448426649,1498,458,0.305740988,0.197294967,0.111145353,0.088138753,0.371135455,81.781562572,1309,0.822981608,265.497739131,344.189409318,467.595777029,0.246451264,0.202824858,0,0,1,0,1,0.060233016,0.000915942,0.107703280,0.030000000,1.500900675,0.197294967,1,20313,3.899890900,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000004067,0.000006571,0.000011010,-0.037323703,-0.073049174,0.996629700,0.000000003,0.000000005,0.000000008,0.719650044,-0.688868746,0.086969332,1.000000000,0.313251551,0.103760470,2.500021358,0.026044362,101.215152417,20,0.221510540,0.186184242,89,78,11,0.059412550,184,760,0,0,40,0,464,945,353242,711831,670109,871,0,2786229
2263,1624181321.356222868,1624181321.456186056,2268,2267,0,0.044076730,0.072492318,1,0,1,1,1,-33.948809775,-18.963662472,-31.669462140,0.039768671,-0.028599684,0.892403460,0.448571706,1468,450,0.306539510,0.186653342,0.106288228,0.073465104,0.370011038,83.806326655,1287,0.819941038,273.467924885,340.121170783,441.675020488,0.259146427,0.212484790,0,0,0,0,1,0.047726551,0.003058320,0.107703280,0.030000000,1.578214855,0.186653342,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003355,0.000005334,0.000009662,-0.046746835,-0.055537961,0.997361654,0.000000003,0.000000005,0.000000010,0.534849363,-0.840684322,0.084770449,1.000000000,0.321509246,0.107784905,2.469586300,0.025399204,98.825271590,20,0.226686786,0.189982044,85,74,11,0.057901907,171,743,0,0,32,0,468,915,353302,711916,671023,871,0,2786697
2264,1624181321.456220627,1624181321.556169271,2269,2268,0,0.042642661,0.073900720,1,0,1,1,1,-33.915625948,-18.986416525,-31.635600695,0.039599579,-0.027704386,0.892631645,0.448188673,1478,479,0.324086604,0.188045879,0.102456257,0.077260759,0.342241484,86.231398329,1337,0.825926098,274.635459185,359.931486470,469.696247402,0.248704712,0.205411712,0,0,0,0,1,0.017174095,0.001571492,0.104348576,0.030000000,1.514624283,0.188045879,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003009,0.000004646,0.000008534,-0.041691655,-0.079322823,0.995976755,0.000000003,0.000000004,0.000000010,0.580738026,-0.805057026,0.120940189,1.000000000,0.324501722,0.096865639,2.424663079,0.025279452,96.951707583,20,0.229763810,0.192165371,85,80,5,0.057510149,181,739,0,0,21,0,472,921,353348,712001,671943,871,0,2787169
2265,1624181321.556218147,1624181321.656112194,2270,2269,0,0.045281056,0.070831292,1,0,1,1,1,-33.862005536,-19.063854511,-31.592283439,0.040459149,-0.027472901,0.892825836,0.447739125,1467,464,0.316291752,0.206716820,0.116837867,0.090182293,0.352002743,90.958140315,1310,0.822137360,272.252523375,355.521028886,449.226389662,0.252787872,0.207826354,0,0,0,0,1,0.074158646,0.001847937,0.110309148,0.030000000,1.539490935,0.206716820,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003087,0.000004393,0.000008714,-0.031560134,-0.010146862,0.999450349,0.000000003,0.000000005,0.000000010,0.707224527,-0.698583630,0.108693975,1.000000000,0.329425276,0.089811011,2.390280741,0.025652970,94.821069192,20,0.233547148,0.194859311,69,59,10,0.047034765,191,736,0,0,23,0,469,929,353395,712070,672870,871,0,2787638
2266,1624181321.656215668,1624181321.756169796,2270,2270,0,0.041385238,0.075133084,1,0,1,1,1,-33.831969393,-19.088802515,-31.592485215,0.040348617,-0.026680979,0.892822779,0.447803081,1426,450,0.315568022,0.199281788,0.121410851,0.092845237,0.379079679,79.824980668,1262,0.825664802,273.875490438,338.182635724,429.930853906,0.262839143,0.217017029,0,0,0,0,1,0.032501694,0.001291496,0.110309148,0.030000000,1.600703684,0.199281788,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003166,0.000004531,0.000008035,-0.045584522,-0.014284444,0.998858351,0.000000003,0.000000005,0.000000010,0.610084152,-0.784541289,0.110870620,1.000000000,0.337968622,0.089089011,2.383464209,0.021323756,92.181751240,20,0.237224351,0.197451213,88,76,12,0.061711080,180,728,0,0,37,0,430,908,353451,712158,673778,871,0,2788068
2267,1624181321.756213188,1624181321.856210232,2272,2271,0,0.037909008,0.063904141,1,0,1,1,1,-33.792632301,-19.120386281,-31.625127216,0.040093280,-0.027191727,0.892620148,0.448199074,1454,457,0.314305365,0.200453066,0.121256091,0.096036720,0.375776439,83.630630447,1283,0.825801356,269.326663316,356.936364532,433.240111889,0.254200911,0.209919457,0,0,0,0,1,0.058367158,0.002680494,0.110241880,0.030000000,1.548096415,0.200453066,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003244,0.000004620,0.000008266,-0.021235494,0.049087010,0.998568735,0.000000003,0.000000005,0.000000009,0.674304567,-0.728912522,0.118321116,1.000000000,0.343902287,0.090808090,2.363018921,0.020028862,89.952234621,20,0.240323214,0.199787880,87,80,7,0.059834938,182,741,0,0,32,0,443,924,353500,712245,674701,871,0,2788511
2268,1624181321.856210709,1624181321.956174612,2273,2272,0,0.031752539,0.066395708,1,0,1,1,1,-33.777084597,-19.092679420,-31.623719789,0.041239957,-0.027767564,0.892630770,0.448038544,1419,452,0.318534179,0.191350291,0.113350332,0.083194543,0.378976294,83.492648556,1242,0.828218677,264.248129089,357.418314873,406.981153492,0.256888880,0.212760168,0,0,0,0,1,0.049544130,0.001985287,0.110488324,0.030000000,1.564466281,0.191350291,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003319,0.000004359,0.000008413,0.002948752,0.018659490,0.999821548,0.000000003,0.000000005,0.000000010,0.786787764,-0.608586461,0.102895746,1.000000000,0.352268098,0.091762553,2.189610795,0.016613127,86.782219671,20,0.243898209,0.202492230,97,80,17,0.068357999,174,714,0,0,42,0,434,888,353563,712342,675589,871,0,2788945
2269,1624181321.956208467,1624181322.056206465,2274,2273,0,0.037837455,0.070191108,1,0,1,1,1,-33.759448805,-19.066058018,-31.626835717,0.041490276,-0.027869138,0.892317672,0.448632412,1433,457,0.318911375,0.188677118,0.123059254,0.088086189,0.464589096,74.833819230,1254,0.824419208,276.468149697,351.505172794,405.848364639,0.267423438,0.220469019,0,0,0,0,1,0.025899391,0.002272524,0.120857936,0.030000000,1.628622273,0.188677118,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003351,0.000004214,0.000007789,0.022611427,0.015981845,-0.999616578,0.000000003,0.000000004,0.000000008,0.687857381,-0.721090888,0.082946697,1.000000000,0.360770277,0.089457498,2.056155146,0.017025980,85.530788428,20,0.246338505,0.204190074,86,72,14,0.060013957,182,729,0,0,29,0,434,913,353612,712428,676500,871,0,2789379
2270,1624181322.056205988,1624181322.156229734,2274,2274,0,0.026864688,0.049587579,1,0,1,1,1,-33.747589774,-19.058976071,-31.590519064,0.043331062,-0.028404361,0.892114595,0.448828654,1429,447,0.312806158,0.191947506,0.111534064,0.081830656,0.353484785,89.908199124,1263,0.824627867,252.701621736,368.499522984,420.303850681,0.242631214,0.200080461,0,0,0,0,1,0.033749804,0.003331754,0.107600582,0.030000000,1.477636376,0.191947506,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003458,0.000004189,0.000008546,0.024174218,0.029096957,-0.999284231,0.000000003,0.000000005,0.000000011,0.570912123,-0.816793388,0.083113829,1.000000000,0.365641667,0.091796226,1.946504675,0.017093019,84.897234874,20,0.248090690,0.205425667,84,77,7,0.058782365,168,742,0,0,23,0,435,910,353668,712512,677410,871,0,2789814
2271,1624181322.156203508,1624181322.256205797,2275,2275,0,0.029496228,0.056374642,1,0,1,1,1,-33.735137364,-19.063965726,-31.567325266,0.042575781,-0.028801148,0.892310542,0.448486001,1461,478,0.327173169,0.195874423,0.114950985,0.088160415,0.418795466,84.290239597,1292,0.828222098,270.194204333,374.223592349,425.645154532,0.252503092,0.209128641,0,0,0,0,1,0.028927422,0.001095097,0.105718573,0.030000000,1.537756614,0.195874423,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003442,0.000004128,0.000008472,0.033852026,0.028316873,-0.999025623,0.000000003,0.000000004,0.000000010,0.542268485,-0.839796076,0.026219087,1.000000000,0.370417838,0.089983214,1.704829835,0.016352922,84.269526831,20,0.249414843,0.206401561,84,69,15,0.057494867,180,737,0,0,22,0,458,919,353715,712596,678327,871,0,2790272
2272,1624181322.356198549,1624181322.456093073,2277,2276,0,0.042718850,0.081008941,1,0,1,1,1,-33.722767588,-19.066881855,-31.481231171,0.041690110,-0.030076795,0.892289434,0.448527465,1508,509,0.337533156,0.188810645,0.113454817,0.076974102,0.411615582,82.125702811,1350,0.835490543,279.895460057,402.823748137,445.193024831,0.248153581,0.207329970,0,0,0,0,1,0.067881734,0.005217326,0.108997561,0.030000000,1.511267871,0.188810645,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000004297,0.000005067,0.000010316,-0.015384815,-0.019608030,0.999689368,0.000000003,0.000000004,0.000000009,0.493558213,-0.868718620,0.041572233,1.000000000,0.376624636,0.088731928,1.557902811,0.016187698,83.509598352,20,0.250266268,0.207099122,87,82,5,0.057692308,196,774,0,0,21,0,450,971,353765,712683,679297,871,0,2790722
2273,1624181322.456196308,1624181322.556052685,2278,2277,0,0.073288876,0.106148302,1,0,1,1,1,-33.707132060,-19.089661987,-31.456557280,0.041918539,-0.030992522,0.892358604,0.448306170,1510,518,0.343046358,0.206216647,0.119986057,0.092877360,0.426062664,75.899579528,1346,0.827403715,282.898017616,385.644663568,445.142719107,0.254019688,0.210176833,0,0,0,0,1,0.042986013,0.007048068,0.105718573,0.030000000,1.530885329,0.206216647,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003462,0.000004101,0.000007839,0.016861921,-0.060440572,0.998029365,0.000000003,0.000000004,0.000000007,0.615779994,-0.778746969,0.119867245,1.000000000,0.384455121,0.074994990,1.427179975,0.016626462,83.198728848,20,0.251692546,0.208135005,87,76,11,0.057615894,217,752,0,0,22,0,451,972,353811,712770,680266,871,0,2791173
2274,1624181322.556193829,1624181322.656084299,2278,2278,0,0.045702070,0.080038207,1,0,1,1,1,-33.730489863,-19.103685600,-31.406955418,0.041527651,-0.030625004,0.892464892,0.448156201,1511,522,0.345466578,0.196203841,0.101774625,0.073779305,0.389475475,85.487109406,1364,0.828077833,282.746254664,375.985619551,470.766290495,0.250329096,0.207291976,0,0,0,0,1,0.045352230,0.005261337,0.104348576,0.030000000,1.486017786,0.196203841,1,20313,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003010,0.000003906,0.000007737,-0.010041135,-0.118877240,0.992858186,0.000000003,0.000000004,0.000000008,0.651978703,-0.754785209,0.072270732,1.000000000,0.385331292,0.070972455,1.349922050,0.015286309,83.687161489,20,0.252232741,0.208497813,69,59,10,0.045665122,195,735,0,0,17,0,512,930,353847,712839,681196,871,0,2791685
2275,1624181322.756188869,1624181322.856087446,2279,2279,0,0.037595674,0.082496063,1,0,1,1,1,-33.778143650,-19.176485742,-31.253705343,0.041270102,-0.031472578,0.892435833,0.448179138,1493,517,0.346282652,0.196475178,0.103089685,0.081262668,0.379158849,84.588269706,1322,0.825496277,287.885357260,346.429325295,456.991396070,0.263798913,0.217765021,1,0,1,5,1,0.131953936,0.005282436,0.104348576,0.030000000,1.546391802,0.196475178,1,20313,5.399769545,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003653,0.000005033,0.000009638,-0.019028363,-0.170663567,0.985145608,0.000000002,0.000000004,0.000000008,0.721014815,-0.684202681,0.109564259,1.000000000,0.384942880,0.065753763,1.360393890,0.012578392,83.578341642,20,0.253161364,0.209166633,95,77,18,0.063630275,208,707,0,0,36,0,482,916,353909,712934,682111,871,0,2792167
2276,1624181322.856186390,1624181322.956143856,2280,2280,0,0.052261065,0.093489564,1,0,1,1,1,-33.805392457,-19.227554651,-31.130071261,0.042873355,-0.029251967,0.892414770,0.448221013,1521,542,0.356344510,0.195226204,0.101445713,0.074484919,0.359669920,79.597867372,1331,0.834303221,295.606670560,325.416715884,489.434200938,0.266202576,0.222093667,0,0,1,4,1,0.076966520,0.004005565,0.104348576,0.030000000,1.560482100,0.195226204,1,20313,5.499825954,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002899,0.000004260,0.000007720,0.008143287,-0.180858188,0.983475471,0.000000002,0.000000003,0.000000008,0.778258302,-0.623937762,0.070821500,1.000000000,0.384474088,0.047587718,1.352658836,0.011049266,83.387905759,20,0.253884631,0.209822610,114,95,19,0.074950690,210,691,0,0,48,0,505,902,353990,713048,683012,871,0,2792672
2277,1624181323.056181669,1624181323.156196356,2282,2281,0,0.073464916,0.128679034,1,0,1,1,1,-33.799036993,-19.304471562,-31.019777295,0.044542271,-0.027031674,0.892895811,0.447238578,1484,544,0.366576819,0.194734736,0.115359716,0.088194457,0.420214009,86.305284269,1344,0.827752434,283.023176639,375.342705400,454.133388969,0.254403022,0.210582721,0,0,1,3,1,0.092415161,0.006504809,0.104348576,0.030000000,1.491312998,0.194734736,1,20313,5.699878454,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003873,0.000004840,0.000009734,-0.009558205,-0.094678229,0.995462040,0.000000002,0.000000004,0.000000008,0.730055464,-0.680054327,0.067417592,1.000000000,0.386997124,0.046051027,1.436731553,0.012454264,83.567524902,20,0.254478431,0.210300060,92,83,9,0.061994609,203,680,0,0,21,0,509,883,354045,713140,683895,871,0,2793181
2278,1624181323.156179190,1624181323.256124020,2282,2282,0,0.066405405,0.121926202,1,0,1,1,1,-33.780661573,-19.321152563,-31.020875327,0.044870997,-0.027512938,0.893049951,0.446868457,1463,533,0.364319891,0.192729292,0.115583667,0.085192236,0.421788351,99.944325748,1299,0.834259035,281.997790771,365.745679792,435.959015604,0.260216982,0.217088369,0,0,1,2,1,0.073567298,0.005401641,0.104348576,0.030000000,1.525394490,0.192729292,1,20313,5.799806118,1,1,74,73,0.986486486,0.379820654,5.954747102,0.076962006,-1.000000000,-1.000000000,0,0,0.000003163,0.000004014,0.000009314,0.036108599,0.064435449,-0.997268390,0.000000002,0.000000004,0.000000008,0.594353222,-0.797733646,0.101810011,1.000000000,0.386475554,0.036328012,1.330881838,0.012723307,84.554334746,20,0.254338245,0.210339077,85,80,5,0.058099795,217,687,0,0,14,0,474,904,354089,713225,684799,871,0,2793655
2279,1624181323.256176710,1624181323.356076479,2284,2283,0,0.047110390,0.088576444,1,0,1,1,1,-33.761942341,-19.296779957,-30.986945040,0.047072318,-0.027795930,0.893197347,0.446329567,1449,508,0.350586611,0.173867049,0.088469473,0.067651641,0.365527695,98.888199854,1291,0.831527816,270.745709110,379.793152630,422.963548223,0.252207826,0.209717823,0,0,1,1,1,0.041647292,0.003323937,0.104348576,0.030000000,1.478444738,0.173867049,1,20313,5.899758577,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003174,0.000004047,0.000009728,-0.019701483,-0.073283787,0.997116512,0.000000003,0.000000005,0.000000010,0.660308704,-0.739372438,0.131608563,1.000000000,0.386530082,0.036197449,1.317616860,0.012637859,85.396903355,20,0.254530184,0.210574002,100,86,14,0.069013112,189,686,0,0,22,0,473,876,354161,713325,685674,871,0,2794128
